step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,14,14,0.01272,0.01442,0.04326,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
2,2.0,17,17,0.03069,0.01743,0.05228,0.00000,0.00000,0.00027,8.27,0.00,0.068,278,42.7
3,3.0,19,19,0.03269,0.01942,0.05825,0.00000,0.00000,0.00057,8.27,0.00,0.068,297,48.1
4,4.0,20,20,0.03342,0.02041,0.06122,0.00000,0.00000,0.00090,8.27,0.00,0.068,307,51.8
5,5.0,22,22,0.03493,0.02238,0.06713,0.00000,0.00000,0.00126,8.27,0.00,0.068,316,55.3
6,6.0,24,24,0.03650,0.02433,0.07300,0.00000,0.00000,0.00164,8.27,0.00,0.068,326,59.4
7,7.0,24,24,0.03640,0.02433,0.07300,0.00000,0.00000,0.00204,8.27,0.00,0.068,336,63.4
8,8.0,26,26,0.03800,0.02628,0.07884,0.00000,0.00000,0.00246,8.27,0.00,0.068,336,63.8
9,9.0,26,26,0.03798,0.02628,0.07884,0.00000,0.00000,0.00289,8.27,0.00,0.068,346,67.7
10,10.0,26,26,0.03792,0.02628,0.07884,0.00000,0.00000,0.00333,8.27,0.00,0.068,346,68.0
11,11.0,27,27,0.03874,0.02725,0.08175,0.00000,0.00000,0.00377,8.27,0.00,0.068,346,68.2
12,12.0,28,28,0.03960,0.02821,0.08464,0.00000,0.00000,0.00423,8.27,0.00,0.068,355,71.1
13,13.0,28,28,0.03963,0.02821,0.08464,0.00000,0.00000,0.00471,8.27,0.00,0.068,364,74.0
14,14.0,29,29,0.04047,0.02918,0.08753,0.00000,0.00000,0.00519,8.27,0.00,0.068,364,74.1
15,15.0,30,30,0.04132,0.03014,0.09041,0.00000,0.00000,0.00567,8.27,0.00,0.068,365,75.0
16,16.0,30,30,0.04133,0.03014,0.09041,0.00000,0.00000,0.00617,8.27,0.00,0.069,366,75.9
17,17.0,30,30,0.04134,0.03014,0.09041,0.00000,0.00000,0.00666,8.27,0.00,0.069,366,76.0
18,18.0,31,31,0.04220,0.03109,0.09327,0.00000,0.00000,0.00715,8.27,0.00,0.069,366,76.1
19,19.0,31,31,0.04224,0.03109,0.09327,0.00000,0.00000,0.00766,8.27,0.00,0.069,375,78.8
20,20.0,31,31,0.04226,0.03109,0.09327,0.00000,0.00000,0.00817,8.27,0.00,0.069,375,78.9
21,21.0,24,31,0.04229,0.03109,0.09327,0.00000,0.00000,0.00868,8.27,0.00,0.069,375,78.9
22,22.0,15,36,0.04654,0.03583,0.10748,0.00000,0.00000,0.00915,8.27,0.00,0.069,361,72.1
23,23.0,12,41,0.05048,0.04049,0.12147,0.00000,0.00000,0.00962,8.27,0.00,0.069,385,73.0
24,24.0,9,42,0.05152,0.04141,0.12424,0.00000,0.00000,0.01008,8.27,0.00,0.069,353,70.2
25,25.0,8,46,0.05474,0.04508,0.13523,0.00000,0.00000,0.01047,8.27,0.00,0.069,353,60.8
26,26.0,6,49,0.05698,0.04780,0.14339,0.00000,0.00000,0.01090,8.27,0.00,0.069,372,67.1
27,27.0,3,51,0.05906,0.04959,0.14878,0.00000,0.00000,0.01118,8.27,0.00,0.069,281,43.7
28,28.0,3,54,0.06101,0.05227,0.15681,0.00000,0.00000,0.01145,8.27,0.00,0.069,301,41.4
29,29.0,1,54,0.06163,0.05227,0.15681,0.00000,0.00000,0.01162,8.27,0.00,0.069,227,27.3
30,30.0,2,55,0.06255,0.05316,0.15947,0.00000,0.00000,0.01174,8.27,0.00,0.069,193,18.0
31,31.0,2,55,0.06257,0.05316,0.15947,0.00000,0.00000,0.01190,8.27,0.00,0.069,226,26.5
32,32.0,2,55,0.06258,0.05316,0.15947,0.00000,0.00000,0.01207,8.27,0.00,0.069,226,26.5
33,33.0,2,55,0.06258,0.05316,0.15947,0.00000,0.00000,0.01224,8.27,0.00,0.069,226,26.5
34,34.0,2,55,0.06259,0.05316,0.15947,0.00000,0.00000,0.01241,8.27,0.00,0.069,226,26.5
