step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G14: G14: IF asset exposure risk is VH AND evacuation pressure is VL THEN asset protection 0.8, evacuation 0.4 (adaptation-born: generative (template), gates G1-G4);3;3;R7[0.07] R20[0.19] A1[0.53] G3[0.22] G2[0.24] G4[0.32];0.17;0.61;0.04;0.87;0.55;0.00;0.81;0.00;0.2819;0.2819;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.17] A1[0.49] G3[0.20] G2[0.22] G4[0.29];0.16;0.61;0.04;0.87;0.56;0.00;0.78;0.00;0.2751;0.2842;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.16] A1[0.53] G3[0.19] G2[0.27] G4[0.27];0.15;0.60;0.04;0.87;0.55;0.00;0.83;0.12;0.2594;0.2847;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.17] R26[0.04] A1[0.53] G3[0.20] G2[0.30];0.26;0.61;0.04;0.88;0.62;0.00;0.91;0.12;0.1973;0.2850;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.18] R26[0.08] A1[0.53] G3[0.20] G2[0.31];0.33;0.63;0.04;0.89;0.63;0.00;0.92;0.12;0.2063;0.2850;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.19] R26[0.11] A1[0.53] G3[0.21] G2[0.31];0.37;0.65;0.04;0.89;0.63;0.00;0.92;0.12;0.1400;0.2848;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.13] A1[0.53] G3[0.21] G2[0.31];0.41;0.66;0.04;0.89;0.63;0.00;0.91;0.12;0.1277;0.2853;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.14] A1[0.53] G3[0.22] G2[0.31];0.43;0.67;0.04;0.89;0.63;0.00;0.91;0.12;0.1344;0.2851;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.14] A1[0.53] G3[0.22] G2[0.31];0.43;0.67;0.04;0.89;0.63;0.00;0.91;0.12;0.1344;0.2851;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.14] A1[0.53] G3[0.22] G2[0.31];0.43;0.67;0.04;0.89;0.63;0.00;0.91;0.12;0.1344;0.2851;1
