step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.287321;0.287321
1;0.227257;0.227257;0.215894;0.288646;0.288646
2;0.230229;0.230229;0.218717;0.288646;0.288646
3;0.258257;0.232827;0.221186;0.292769;0.291713
4;0.258077;0.235737;0.223950;0.293001;0.293246
5;0.261197;0.238383;0.226464;0.293979;0.293979
6;0.262228;0.240554;0.228526;0.293935;0.294154
7;0.264325;0.242282;0.230168;0.295105;0.295008
8;0.265735;0.244531;0.232305;0.296544;0.296428
9;0.267575;0.246392;0.234072;0.296544;0.296428
10;0.267638;0.247481;0.235107;0.296390;0.297261
11;0.271250;0.249948;0.237451;0.296390;0.297261
12;0.272067;0.251202;0.238642;0.296390;0.297261
13;0.274355;0.253082;0.240428;0.298807;0.298953
14;0.275039;0.255691;0.242906;0.299143;0.299752
15;0.277136;0.257099;0.244244;0.299143;0.299752
16;0.279032;0.257669;0.244785;0.300484;0.300777
17;0.278908;0.259147;0.246190;0.300484;0.300777
18;0.279650;0.260684;0.247650;0.300737;0.301282
19;0.281658;0.262028;0.248926;0.300997;0.301685
