step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,60.0,11,11,0.00182,0.00206,0.00605,0.00000,0.00014,0.00000,8.96,0.00,0.051,0,0.0
2,120.0,23,31,0.00506,0.00573,0.01685,0.00000,0.00035,0.00000,8.21,0.00,0.051,0,0.0
3,180.0,31,58,0.06814,0.01055,0.03107,0.00000,0.00058,0.00005,8.43,0.00,0.051,267,205.0
4,240.0,11,69,0.06988,0.01253,0.03675,0.00000,0.00082,0.00013,8.49,0.00,0.052,376,293.4
5,300.0,0,71,0.07026,0.01295,0.03778,0.00000,0.00107,0.00021,8.11,0.00,0.056,419,324.6
6,360.0,2,71,0.07034,0.01303,0.03778,0.00000,0.00132,0.00028,7.63,0.00,0.060,366,273.9
7,420.0,9,73,0.01189,0.01346,0.03880,0.00000,0.00157,0.00028,6.58,0.00,0.069,0,0.0
8,480.0,5,73,0.07079,0.01354,0.03880,0.00000,0.00182,0.00032,6.17,0.00,0.077,210,162.5
9,540.0,0,73,0.07087,0.01362,0.03880,0.00000,0.00207,0.00038,6.26,0.00,0.089,315,238.5
10,600.0,0,73,0.07094,0.01371,0.03880,0.00000,0.00232,0.00042,6.04,0.00,0.095,245,177.1
11,660.0,2,73,0.01219,0.01379,0.03880,0.00000,0.00257,0.00042,5.49,0.00,0.104,0,0.0
12,720.0,0,73,0.01227,0.01387,0.03880,0.00000,0.00282,0.00042,5.13,0.00,0.110,0,0.0
13,780.0,0,73,0.07116,0.01396,0.03880,0.00000,0.00307,0.00046,5.02,0.00,0.121,210,152.1
14,840.0,0,73,0.01241,0.01404,0.03880,0.00000,0.00332,0.00046,4.80,0.00,0.139,0,0.0
