step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
52;52;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.07] R20[0.57] R26[0.33] A1[0.53] G2[0.60] G5[0.57];0.46;0.49;0.04;0.84;0.64;0.00;0.86;0.08;0.3153;0.3044;1
0;0;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.07] R20[0.19] A1[0.53] G2[0.24] G5[0.19] G8[0.19];0.40;0.46;0.04;0.82;0.52;0.00;0.79;0.00;0.1792;0.1718;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.17] A1[0.49] G2[0.22] G5[0.17] G8[0.17];0.37;0.46;0.04;0.82;0.52;0.00;0.77;0.00;0.1305;0.1775;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.16] A1[0.53] G2[0.27] G5[0.16] G8[0.16];0.37;0.45;0.04;0.82;0.51;0.00;0.81;0.12;0.1383;0.1841;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.17] R26[0.04] A1[0.53] G2[0.30] G5[0.17];0.40;0.47;0.04;0.83;0.57;0.00;0.87;0.12;0.1336;0.1889;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.18] R26[0.08] A1[0.53] G2[0.31] G5[0.18];0.41;0.47;0.04;0.83;0.57;0.00;0.88;0.12;0.1322;0.1926;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.19] R26[0.11] A1[0.53] G2[0.31] G5[0.19];0.41;0.48;0.04;0.82;0.57;0.00;0.89;0.12;0.1314;0.1923;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.13] A1[0.53] G2[0.31] G5[0.20];0.42;0.48;0.04;0.82;0.57;0.00;0.90;0.12;0.1322;0.1950;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.14] A1[0.53] G2[0.31] G5[0.20];0.43;0.49;0.04;0.82;0.59;0.00;0.91;0.12;0.2909;0.2872;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.16] A1[0.53] G2[0.31] G5[0.20];0.43;0.50;0.04;0.83;0.59;0.00;0.92;0.12;0.2923;0.2884;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.17] A1[0.53] G2[0.31] G5[0.21];0.44;0.50;0.04;0.83;0.59;0.00;0.93;0.12;0.1487;0.2880;1
