step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
32,32.0,60,60,0.05961,0.17264,0.00000,0.00000,0.01325,8.27,0.00,0.068,520,252.9
33,33.0,61,61,0.06042,0.17525,0.00000,0.00000,0.01371,8.27,0.00,0.069,524,254.4
34,34.0,62,62,0.06124,0.17785,0.00000,0.00000,0.01418,8.27,0.00,0.069,526,255.8
35,35.0,63,63,0.06204,0.18044,0.00000,0.00000,0.01464,8.27,0.00,0.069,529,257.9
36,36.0,63,63,0.06209,0.18044,0.00000,0.00000,0.01511,8.27,0.00,0.069,533,259.4
37,37.0,63,63,0.06212,0.18044,0.00000,0.00000,0.01558,8.27,0.00,0.070,533,259.4
38,38.0,65,65,0.06366,0.18560,0.00000,0.00000,0.01605,8.27,0.00,0.070,533,259.4
39,39.0,66,66,0.06449,0.18817,0.00000,0.00000,0.01652,8.27,0.00,0.070,539,262.3
40,40.0,67,67,0.06529,0.19073,0.00000,0.00000,0.01700,8.27,0.00,0.070,542,263.7
41,41.0,68,68,0.06610,0.19328,0.00000,0.00000,0.01748,8.27,0.00,0.071,547,265.9
42,42.0,69,69,0.06688,0.19583,0.00000,0.00000,0.01796,8.27,0.00,0.071,551,268.0
43,43.0,69,69,0.06691,0.19583,0.00000,0.00000,0.01845,8.27,0.00,0.071,554,270.1
44,44.0,71,71,0.06843,0.20089,0.00000,0.00000,0.01894,8.27,0.00,0.071,554,270.1
45,45.0,74,74,0.07069,0.20843,0.00000,0.00000,0.01942,8.27,0.00,0.071,558,271.6
46,46.0,74,74,0.07078,0.20843,0.00000,0.00000,0.01992,8.27,0.00,0.072,570,276.6
47,47.0,75,75,0.07154,0.21092,0.00000,0.00000,0.02042,8.27,0.00,0.072,570,276.6
48,48.0,76,76,0.07232,0.21341,0.00000,0.00000,0.02092,8.27,0.00,0.072,572,278.1
49,49.0,78,78,0.07384,0.21837,0.00000,0.00000,0.02143,8.27,0.00,0.072,579,280.3
50,50.0,80,80,0.07532,0.22329,0.00000,0.00000,0.02193,8.27,0.00,0.072,582,281.7
51,51.0,81,81,0.07607,0.22574,0.00000,0.00000,0.02244,8.27,0.00,0.072,587,283.3
52,52.0,81,81,0.07611,0.22574,0.00000,0.00000,0.02295,8.27,0.00,0.073,589,284.7
53,53.0,82,82,0.07686,0.22818,0.00000,0.00000,0.02347,8.27,0.00,0.073,589,284.7
54,54.0,82,82,0.07691,0.22818,0.00000,0.00000,0.02398,8.27,0.00,0.073,594,286.9
55,55.0,82,82,0.07694,0.22818,0.00000,0.00000,0.02450,8.27,0.00,0.073,594,286.9
56,56.0,86,86,0.07982,0.23787,0.00000,0.00000,0.02501,8.27,0.00,0.073,594,286.9
57,57.0,87,87,0.08055,0.24027,0.00000,0.00000,0.02553,8.27,0.00,0.073,601,289.8
58,58.0,88,88,0.08129,0.24267,0.00000,0.00000,0.02606,8.27,0.00,0.074,605,291.9
59,59.0,89,89,0.08203,0.24506,0.00000,0.00000,0.02659,8.27,0.00,0.074,610,294.1
60,60.0,89,89,0.08207,0.24506,0.00000,0.00000,0.02712,8.27,0.00,0.074,612,294.9
61,61.0,89,89,0.08210,0.24506,0.00000,0.00000,0.02765,8.27,0.00,0.074,612,294.9
62,62.0,90,90,0.08283,0.24744,0.00000,0.00000,0.02818,8.27,0.00,0.074,612,294.9
63,63.0,91,91,0.08357,0.24981,0.00000,0.00000,0.02871,8.27,0.00,0.074,616,297.1
64,64.0,94,94,0.08568,0.25689,0.00000,0.00000,0.02925,8.27,0.00,0.074,618,297.8
65,65.0,95,95,0.08639,0.25923,0.00000,0.00000,0.02979,8.27,0.00,0.075,624,300.0
66,66.0,96,96,0.08710,0.26156,0.00000,0.00000,0.03033,8.27,0.00,0.075,625,300.7
67,67.0,96,96,0.08713,0.26156,0.00000,0.00000,0.03087,8.27,0.00,0.075,629,302.9
68,68.0,96,96,0.08716,0.26156,0.00000,0.00000,0.03142,8.27,0.00,0.075,629,302.9
69,69.0,96,96,0.08719,0.26156,0.00000,0.00000,0.03196,8.27,0.00,0.075,629,302.9
70,70.0,97,97,0.08791,0.26389,0.00000,0.00000,0.03251,8.27,0.00,0.075,629,302.9
71,71.0,98,98,0.08862,0.26621,0.00000,0.00000,0.03305,8.27,0.00,0.075,632,303.7
72,72.0,100,100,0.09001,0.27084,0.00000,0.00000,0.03360,8.27,0.00,0.075,634,304.4
73,73.0,101,101,0.09076,0.27314,0.00000,0.00000,0.03416,8.27,0.00,0.075,661,310.7
74,74.0,102,102,0.09147,0.27543,0.00000,0.00000,0.03472,8.27,0.00,0.076,663,311.5
75,75.0,106,106,0.09416,0.28452,0.00000,0.00000,0.03529,8.27,0.00,0.076,679,316.2
76,76.0,107,107,0.09482,0.28678,0.00000,0.00000,0.03588,8.27,0.00,0.076,698,325.1
77,77.0,109,109,0.09615,0.29127,0.00000,0.00000,0.03647,8.27,0.00,0.076,713,329.7
78,78.0,110,110,0.09680,0.29351,0.00000,0.00000,0.03708,8.27,0.00,0.076,736,337.2
79,79.0,114,114,0.09943,0.30238,0.00000,0.00000,0.03770,8.27,0.00,0.076,743,339.9
80,80.0,118,118,0.10198,0.31114,0.00000,0.00000,0.03834,8.27,0.00,0.076,775,352.7
81,81.0,127,127,0.10765,0.33044,0.00000,0.00000,0.03899,8.27,0.00,0.076,794,361.6
82,82.0,134,134,0.11193,0.34508,0.00000,0.00000,0.03968,8.27,0.00,0.077,831,381.1
83,83.0,138,138,0.11436,0.35331,0.00000,0.00000,0.04039,8.27,0.00,0.077,846,390.7
84,84.0,146,146,0.11913,0.36944,0.00000,0.00000,0.04112,8.27,0.00,0.077,862,398.8
85,85.0,151,151,0.12206,0.37932,0.00000,0.00000,0.04188,8.27,0.00,0.077,890,413.9
86,86.0,155,155,0.12438,0.38711,0.00000,0.00000,0.04265,8.27,0.00,0.077,906,422.7
87,87.0,163,163,0.12890,0.40241,0.00000,0.00000,0.04343,8.27,0.00,0.077,921,430.0
88,88.0,170,170,0.13274,0.41547,0.00000,0.00000,0.04425,8.27,0.00,0.078,944,444.0
89,89.0,181,181,0.13862,0.43543,0.00000,0.00000,0.04509,8.27,0.00,0.078,959,460.1
90,90.0,192,192,0.14426,0.45471,0.00000,0.00000,0.04597,8.27,0.00,0.078,987,481.6
91,91.0,210,210,0.15312,0.48485,0.00000,0.00000,0.04689,8.27,0.00,0.068,1006,498.1
92,92.0,228,228,0.16148,0.51332,0.00000,0.00000,0.04786,8.27,0.00,0.068,1059,525.9
93,93.0,249,249,0.17066,0.54456,0.00000,0.00000,0.04887,8.27,0.00,0.068,1089,547.3
94,94.0,273,273,0.18042,0.57780,0.00000,0.00000,0.04994,8.27,0.00,0.068,1125,578.0
95,95.0,297,297,0.18946,0.60863,0.00000,0.00000,0.05107,8.27,0.00,0.068,1177,610.9
1,1.0,14,14,0.01954,0.04326,0.00000,0.00000,0.00029,8.27,0.00,0.068,188,154.9
2,2.0,16,16,0.02204,0.04928,0.00000,0.00000,0.00065,8.27,0.00,0.068,466,193.7
3,3.0,17,17,0.02289,0.05228,0.00000,0.00000,0.00101,8.27,0.00,0.068,484,198.4
4,4.0,18,18,0.02376,0.05527,0.00000,0.00000,0.00138,8.27,0.00,0.068,493,201.8
5,5.0,19,19,0.02468,0.05825,0.00000,0.00000,0.00175,8.27,0.00,0.068,502,204.4
6,6.0,20,20,0.02561,0.06122,0.00000,0.00000,0.00213,8.27,0.00,0.068,511,206.8
7,7.0,21,21,0.02651,0.06418,0.00000,0.00000,0.00251,8.27,0.00,0.068,512,207.5
