step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,60.0,11,11,0.00182,0.00206,0.00605,0.00000,0.00013,0.00000,8.96,0.00,0.051,0,0.0
2,120.0,23,31,0.00505,0.00572,0.01685,0.00000,0.00032,0.00000,8.21,0.00,0.051,0,0.0
3,180.0,34,60,0.06872,0.01088,0.03211,0.00000,0.00054,0.00500,8.43,0.00,0.051,213,204.1
4,240.0,37,88,0.07329,0.01573,0.04640,0.00000,0.00078,0.00999,8.49,0.00,0.051,218,201.8
5,300.0,61,117,0.07788,0.02060,0.06076,0.00000,0.00102,0.01497,8.11,0.00,0.055,221,201.0
6,360.0,95,164,0.08482,0.02814,0.08314,0.00000,0.00127,0.01996,7.63,0.00,0.060,229,205.4
7,420.0,122,210,0.03222,0.03519,0.10404,0.00000,0.00152,0.01996,6.58,0.00,0.070,0,0.0
8,480.0,150,265,0.03928,0.04319,0.12780,0.00000,0.00177,0.01996,6.17,0.00,0.077,0,0.0
9,540.0,155,319,0.04587,0.05065,0.14994,0.00000,0.00202,0.01996,6.26,0.00,0.088,0,0.0
10,600.0,147,371,0.05191,0.05750,0.17022,0.00000,0.00227,0.01996,6.04,0.00,0.094,0,0.0
11,660.0,134,416,0.05692,0.06318,0.18701,0.00000,0.00252,0.01996,5.49,0.00,0.104,0,0.0
12,720.0,116,449,0.06049,0.06722,0.19889,0.00000,0.00277,0.01996,5.13,0.00,0.111,0,0.0
13,780.0,97,479,0.06365,0.07081,0.20940,0.00000,0.00302,0.01996,5.02,0.00,0.121,0,0.0
14,840.0,74,495,0.06534,0.07272,0.21489,0.00000,0.00327,0.01996,4.80,0.00,0.140,0,0.0
15,900.0,65,509,0.06681,0.07438,0.21963,0.00000,0.00352,0.01996,4.84,0.00,0.147,0,0.0
16,960.0,61,518,0.06777,0.07547,0.22265,0.00000,0.00377,0.01996,4.88,0.00,0.146,0,0.0
17,1020.0,66,533,0.06931,0.07722,0.22763,0.00000,0.00402,0.01996,5.05,0.00,0.139,0,0.0
18,1080.0,61,546,0.07063,0.07872,0.23190,0.00000,0.00427,0.01996,5.20,0.00,0.139,0,0.0
19,1140.0,56,556,0.07166,0.07989,0.23514,0.00000,0.00452,0.01996,4.84,0.00,0.132,0,0.0
20,1200.0,68,576,0.07362,0.08211,0.24156,0.00000,0.00477,0.01996,5.76,0.00,0.123,0,0.0
21,1260.0,87,602,0.07610,0.08492,0.24974,0.00000,0.00502,0.01996,6.26,0.00,0.107,0,0.0
22,1320.0,120,644,0.07996,0.08929,0.26259,0.00000,0.00527,0.01996,6.97,0.00,0.091,0,0.0
