step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
64;3840;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: low) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R7[0.01] R11[0.25] R20[0.13] G1[0.14] G2[0.13] G3[0.13];0.45;0.67;0.55;0.75;0.61;0.25;0.67;0.00;0.1510;0.1511;1
64;3840;Agent_2;stage controller selected stage 2 [resolution increase] (deficit bucket: low) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R11[0.10] G1[0.31] G5[0.22] G6[0.31] G7[0.31] G8[0.10];0.54;0.65;0.66;0.66;0.56;0.10;0.67;0.00;0.1510;0.1511;1
64;3840;Agent_3;stage controller selected stage 2 [resolution increase] (deficit bucket: low) → rejected (refined cell already covered | seed-base decision stands, its orders are applied);2;0;R7[0.07] R11[0.03] G1[0.13] G5[0.07] G6[0.13] G7[0.13];0.49;0.63;0.72;0.34;0.45;0.03;0.70;0.00;0.1510;0.1511;1
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.01] R11[0.24] R20[0.19] G1[0.21] G2[0.19] G3[0.19];0.50;0.71;0.59;0.79;0.60;0.24;0.72;0.00;0.0785;0.0779;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;G1[0.47] G6[0.47] G7[0.47] G9[0.47] G10[0.34] G23[0.32];0.62;0.68;0.83;0.65;0.49;0.00;0.80;0.00;0.0785;0.0779;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.20] G6[0.20] G7[0.20] G9[0.20] G10[0.08] G21[0.20];0.58;0.62;0.78;0.32;0.46;0.00;0.72;0.00;0.0785;0.0779;1
1;60;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.01] R11[0.24] R20[0.16] G1[0.13] G2[0.16] G3[0.13];0.44;0.66;0.56;0.75;0.60;0.24;0.68;0.08;0.0883;0.0880;1
1;60;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.08] R20[0.06] G1[0.11] G2[0.06] G3[0.06] G4[0.03];0.49;0.61;0.67;0.65;0.54;0.08;0.68;0.08;0.0883;0.0880;1
1;60;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.03] R11[0.01] R15[0.24] R20[0.12] R26[0.24] G1[0.09];0.58;0.63;0.79;0.35;0.48;0.21;0.74;0.08;0.0883;0.0880;1
2;120;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.01] R11[0.26] R20[0.15] G1[0.13] G2[0.15] G3[0.13];0.46;0.69;0.56;0.78;0.62;0.26;0.70;0.05;0.1225;0.1050;1
2;120;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.09] R20[0.06] G1[0.12] G2[0.06] G3[0.06] G4[0.04];0.49;0.66;0.71;0.68;0.53;0.09;0.71;0.05;0.1225;0.1050;1
2;120;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.05] R11[0.02] R15[0.22] R20[0.11] R26[0.22] G1[0.09];0.56;0.62;0.75;0.55;0.48;0.20;0.71;0.05;0.1225;0.1050;1
3;180;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.01] R11[0.27] R20[0.14] G1[0.12] G2[0.14] G3[0.12];0.46;0.69;0.56;0.80;0.64;0.27;0.70;0.03;0.1228;0.0754;1
