step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
113;113;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: low) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.02] R20[0.61] R26[0.35] G1[0.19] A1[0.68] G2[0.60];0.35;0.81;0.01;0.90;0.65;0.00;0.89;0.68;0.3329;0.3203;1
113;113;Agent_2;RL selected stage 2 [resolution increase] (deficit bucket: low) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.08] R11[0.23] R15[0.23] R20[0.41] R26[0.35] G1[0.08];0.27;0.82;0.19;0.35;0.46;0.41;0.77;0.67;0.3329;0.3203;1
113;113;Agent_3;RL selected stage 2 [resolution increase] (deficit bucket: low) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.04] R20[0.41] R26[0.35] A1[0.08] G2[0.08] G3[0.08];0.35;0.75;0.02;0.25;0.10;0.00;0.72;0.70;0.3329;0.3203;1
114;114;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.61] R26[0.35] G1[0.19] A1[0.68] G2[0.60];0.35;0.81;0.01;0.90;0.65;0.00;0.89;0.68;0.3332;0.3206;1
114;114;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.23] R20[0.40] R26[0.34] G1[0.08];0.27;0.82;0.19;0.35;0.46;0.41;0.77;0.67;0.3332;0.3206;1
114;114;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.41] R26[0.35] A1[0.08] G2[0.08] G3[0.08];0.35;0.74;0.02;0.25;0.10;0.00;0.72;0.70;0.3332;0.3206;1
115;115;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.60] R26[0.34] G1[0.19] A1[0.68] G2[0.60];0.34;0.81;0.01;0.90;0.65;0.00;0.89;0.68;0.3336;0.3209;1
115;115;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.23] R20[0.40] R26[0.34] G1[0.08];0.27;0.82;0.19;0.35;0.46;0.41;0.77;0.67;0.3336;0.3209;1
115;115;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.41] R26[0.35] A1[0.08] G2[0.08] G3[0.08];0.35;0.74;0.02;0.25;0.10;0.00;0.71;0.70;0.3336;0.3209;1
116;116;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.60] R26[0.34] G1[0.19] A1[0.68] G2[0.60];0.34;0.81;0.01;0.90;0.65;0.00;0.89;0.68;0.3340;0.3212;1
116;116;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.23] R20[0.40] R26[0.34] G1[0.08];0.27;0.82;0.19;0.35;0.46;0.41;0.77;0.67;0.3340;0.3212;1
116;116;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.40] R26[0.35] A1[0.08] G2[0.08] G3[0.08];0.35;0.74;0.02;0.25;0.10;0.00;0.71;0.70;0.3340;0.3212;1
117;117;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.60] R26[0.34] G1[0.19] A1[0.68] G2[0.60];0.34;0.81;0.01;0.90;0.65;0.00;0.89;0.68;0.3343;0.3215;1
117;117;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.23] R20[0.40] R26[0.34] G1[0.08];0.27;0.82;0.19;0.35;0.46;0.41;0.77;0.67;0.3343;0.3215;1
117;117;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.40] R26[0.35] A1[0.08] G2[0.08] G3[0.08];0.35;0.74;0.02;0.25;0.10;0.00;0.71;0.70;0.3343;0.3215;1
118;118;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.60] R26[0.34] G1[0.19] A1[0.68] G2[0.60];0.34;0.81;0.01;0.90;0.65;0.00;0.89;0.68;0.3346;0.3218;1
118;118;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.23] R20[0.40] R26[0.34] G1[0.08];0.27;0.82;0.19;0.35;0.46;0.41;0.77;0.67;0.3346;0.3218;1
118;118;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.40] R26[0.35] A1[0.08] G2[0.08] G3[0.08];0.35;0.74;0.02;0.25;0.10;0.00;0.71;0.70;0.3346;0.3218;1
119;119;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.60] R26[0.34] G1[0.19] A1[0.68] G2[0.60];0.34;0.81;0.01;0.90;0.65;0.00;0.89;0.68;0.3350;0.3221;1
119;119;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.23] R20[0.40] R26[0.34] G1[0.08];0.27;0.82;0.19;0.35;0.46;0.41;0.77;0.67;0.3350;0.3221;1
119;119;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.40] R26[0.35] A1[0.08] G2[0.08] G3[0.08];0.35;0.74;0.02;0.25;0.10;0.00;0.71;0.70;0.3350;0.3221;1
120;120;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.60] R26[0.34] G1[0.19] A1[0.68] G2[0.60];0.34;0.81;0.01;0.90;0.65;0.00;0.90;0.68;0.3354;0.3224;1
120;120;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.23] R20[0.40] R26[0.34] G1[0.08];0.27;0.82;0.19;0.35;0.46;0.41;0.77;0.67;0.3354;0.3224;1
120;120;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.40] R26[0.35] A1[0.08] G2[0.08] G3[0.08];0.35;0.74;0.02;0.25;0.10;0.00;0.71;0.70;0.3354;0.3224;1
121;121;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.60] R26[0.34] G1[0.19] A1[0.68] G2[0.60];0.34;0.81;0.01;0.90;0.65;0.00;0.90;0.68;0.3357;0.3227;1
121;121;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.23] R20[0.40] R26[0.34] G1[0.08];0.27;0.82;0.19;0.35;0.46;0.41;0.77;0.67;0.3357;0.3227;1
121;121;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.40] R26[0.35] A1[0.08] G2[0.08] G3[0.08];0.35;0.74;0.02;0.25;0.10;0.00;0.71;0.70;0.3357;0.3227;1
122;122;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.60] R26[0.34] G1[0.19] A1[0.68] G2[0.60];0.34;0.81;0.01;0.90;0.65;0.00;0.90;0.68;0.3361;0.3230;1
122;122;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.23] R20[0.40] R26[0.34] G1[0.08];0.27;0.82;0.19;0.35;0.46;0.41;0.77;0.67;0.3361;0.3230;1
