step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,14,14,0.01246,0.01412,0.04235,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
2,2.0,21,21,0.01830,0.02073,0.06220,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
3,3.0,29,29,0.02468,0.02797,0.08391,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
4,4.0,37,37,0.04390,0.03488,0.10464,0.00000,0.00000,0.00193,8.27,0.00,0.071,278,305.9
5,5.0,34,40,0.04615,0.03739,0.11217,0.00000,0.00000,0.00411,8.27,0.00,0.072,309,343.2
6,6.0,29,40,0.04624,0.03739,0.11217,0.00000,0.00000,0.00656,8.27,0.00,0.073,341,382.4
7,7.0,29,40,0.04634,0.03739,0.11217,0.00000,0.00000,0.00929,8.27,0.00,0.074,373,426.1
8,8.0,29,40,0.04647,0.03739,0.11217,0.00000,0.00000,0.01215,8.27,0.00,0.074,388,444.2
9,9.0,31,42,0.04801,0.03904,0.11712,0.00000,0.00000,0.01467,8.27,0.00,0.074,341,390.0
10,10.0,32,43,0.04886,0.03986,0.11958,0.00000,0.00000,0.01720,8.27,0.00,0.074,341,391.7
11,11.0,33,43,0.04899,0.03986,0.11958,0.00000,0.00000,0.01975,8.27,0.00,0.074,341,393.1
12,12.0,29,43,0.04918,0.03986,0.11958,0.00000,0.00000,0.02258,8.27,0.00,0.075,377,437.2
13,13.0,29,43,0.04933,0.03986,0.11958,0.00000,0.00000,0.02546,8.27,0.00,0.075,380,442.7
14,14.0,29,43,0.04951,0.03986,0.11958,0.00000,0.00000,0.02836,8.27,0.00,0.075,382,446.9
15,15.0,29,43,0.04962,0.03986,0.11958,0.00000,0.00000,0.03093,8.27,0.00,0.075,341,397.1
16,16.0,29,43,0.04977,0.03986,0.11958,0.00000,0.00000,0.03351,8.27,0.00,0.075,341,397.6
17,17.0,29,43,0.05003,0.03986,0.11958,0.00000,0.00000,0.03605,8.27,0.00,0.075,341,393.9
18,18.0,29,43,0.05016,0.03986,0.11958,0.00000,0.00000,0.03860,8.27,0.00,0.075,341,395.2
19,19.0,29,43,0.05029,0.03986,0.11958,0.00000,0.00000,0.04115,8.27,0.00,0.075,341,396.2
20,20.0,29,43,0.05043,0.03986,0.11958,0.00000,0.00000,0.04372,8.27,0.00,0.075,341,397.1
21,21.0,29,43,0.05058,0.03986,0.11958,0.00000,0.00000,0.04628,8.27,0.00,0.075,341,397.8
22,22.0,29,43,0.05072,0.03986,0.11958,0.00000,0.00000,0.04886,8.27,0.00,0.075,341,398.4
23,23.0,29,43,0.05087,0.03986,0.11958,0.00000,0.00000,0.05143,8.27,0.00,0.075,341,398.9
24,24.0,29,43,0.05102,0.03986,0.11958,0.00000,0.00000,0.05401,8.27,0.00,0.075,341,399.3
25,25.0,29,43,0.05118,0.03986,0.11958,0.00000,0.00000,0.05659,8.27,0.00,0.075,341,399.3
26,26.0,29,43,0.05134,0.03986,0.11958,0.00000,0.00000,0.05917,8.27,0.00,0.075,341,399.2
27,27.0,29,43,0.05150,0.03986,0.11958,0.00000,0.00000,0.06174,8.27,0.00,0.075,341,399.2
28,28.0,29,43,0.05166,0.03986,0.11958,0.00000,0.00000,0.06431,8.27,0.00,0.075,341,399.1
29,29.0,29,43,0.05182,0.03986,0.11958,0.00000,0.00000,0.06688,8.27,0.00,0.075,341,399.1
30,30.0,29,43,0.05199,0.03986,0.11958,0.00000,0.00000,0.06945,8.27,0.00,0.075,341,399.0
31,31.0,29,43,0.05215,0.03986,0.11958,0.00000,0.00000,0.07202,8.27,0.00,0.075,341,399.0
32,32.0,29,43,0.05231,0.03986,0.11958,0.00000,0.00000,0.07458,8.27,0.00,0.075,341,398.9
33,33.0,29,43,0.05247,0.03986,0.11958,0.00000,0.00000,0.07714,8.27,0.00,0.075,341,398.9
34,34.0,29,43,0.05263,0.03986,0.11958,0.00000,0.00000,0.07970,8.27,0.00,0.075,341,398.8
35,35.0,29,43,0.05279,0.03986,0.11958,0.00000,0.00000,0.08226,8.27,0.00,0.075,341,398.7
36,36.0,29,43,0.05295,0.03986,0.11958,0.00000,0.00000,0.08481,8.27,0.00,0.075,341,398.7
37,37.0,29,43,0.05311,0.03986,0.11958,0.00000,0.00000,0.08736,8.27,0.00,0.074,341,398.4
38,38.0,29,43,0.05327,0.03986,0.11958,0.00000,0.00000,0.08991,8.27,0.00,0.074,341,398.2
39,39.0,29,43,0.05342,0.03986,0.11958,0.00000,0.00000,0.09245,8.27,0.00,0.074,341,397.9
40,40.0,29,43,0.05358,0.03986,0.11958,0.00000,0.00000,0.09499,8.27,0.00,0.074,341,397.6
41,41.0,29,43,0.05374,0.03986,0.11958,0.00000,0.00000,0.09753,8.27,0.00,0.074,341,397.3
42,42.0,29,43,0.05390,0.03986,0.11958,0.00000,0.00000,0.10007,8.27,0.00,0.074,341,397.1
43,43.0,29,43,0.05406,0.03986,0.11958,0.00000,0.00000,0.10260,8.27,0.00,0.074,341,396.8
44,44.0,29,43,0.05422,0.03986,0.11958,0.00000,0.00000,0.10513,8.27,0.00,0.074,341,396.6
45,45.0,29,43,0.05438,0.03986,0.11958,0.00000,0.00000,0.10766,8.27,0.00,0.074,341,396.3
46,46.0,29,43,0.05453,0.03986,0.11958,0.00000,0.00000,0.11019,8.27,0.00,0.074,341,396.1
47,47.0,29,43,0.05469,0.03986,0.11958,0.00000,0.00000,0.11271,8.27,0.00,0.074,341,395.9
48,48.0,29,43,0.05485,0.03986,0.11958,0.00000,0.00000,0.11523,8.27,0.00,0.074,341,395.6
49,49.0,29,43,0.05500,0.03986,0.11958,0.00000,0.00000,0.11775,8.27,0.00,0.074,341,395.4
50,50.0,29,43,0.05516,0.03986,0.11958,0.00000,0.00000,0.12027,8.27,0.00,0.074,341,395.2
51,51.0,29,43,0.05531,0.03986,0.11958,0.00000,0.00000,0.12278,8.27,0.00,0.074,341,395.2
52,52.0,29,43,0.05545,0.03986,0.11958,0.00000,0.00000,0.12530,8.27,0.00,0.074,341,395.2
53,53.0,29,43,0.05560,0.03986,0.11958,0.00000,0.00000,0.12782,8.27,0.00,0.074,341,395.3
54,54.0,29,43,0.05575,0.03986,0.11958,0.00000,0.00000,0.13033,8.27,0.00,0.074,341,395.3
