step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
65;65;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.02] R20[0.19] G1[0.36] G2[0.19] G3[0.19] G4[0.19];0.83;0.67;0.77;0.72;0.65;0.00;0.71;0.00;0.2849;0.2849;1
65;65;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.11] R11[0.23] R15[0.20] R20[0.12] R26[0.20] G1[0.22];0.50;0.59;0.53;0.66;0.61;0.38;0.65;0.00;0.2849;0.2849;1
65;65;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;G1[0.11] G6[0.11] G7[0.11] G9[0.11] G10[0.10] G21[0.04];0.74;0.51;0.75;0.56;0.53;0.00;0.69;0.00;0.2849;0.2849;1
66;66;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] G1[0.32] G2[0.17] G3[0.17] G4[0.17];0.78;0.63;0.72;0.67;0.64;0.00;0.66;0.00;0.2862;0.2862;1
66;66;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.10] R11[0.23] R15[0.18] R20[0.10] R26[0.18] G1[0.19];0.48;0.56;0.50;0.63;0.61;0.37;0.61;0.00;0.2862;0.2862;1
66;66;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.10] G6[0.10] G7[0.10] G9[0.10] G10[0.09] G21[0.04];0.73;0.45;0.73;0.54;0.53;0.00;0.68;0.00;0.2862;0.2862;1
67;67;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.04] G1[0.30] G2[0.21] G3[0.21];0.80;0.71;0.83;0.75;0.64;0.00;0.77;0.12;0.2897;0.2863;1
67;67;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.21] R20[0.15] R26[0.21] G1[0.18];0.55;0.66;0.60;0.77;0.63;0.39;0.73;0.12;0.2897;0.2863;1
67;67;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.05] R26[0.04] G1[0.09] G2[0.05] G3[0.05];0.78;0.72;0.80;0.62;0.57;0.00;0.73;0.12;0.2897;0.2863;1
68;68;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.24] R26[0.08] G1[0.29] G2[0.24] G3[0.24];0.79;0.71;0.83;0.74;0.64;0.00;0.78;0.12;0.2859;0.2842;1
68;68;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.16] R11[0.23] R15[0.23] R20[0.18] R26[0.23] G1[0.18];0.56;0.67;0.61;0.75;0.62;0.41;0.74;0.12;0.2859;0.2842;1
68;68;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.09] R26[0.08] G1[0.09] G2[0.09] G3[0.09];0.79;0.73;0.82;0.63;0.57;0.00;0.75;0.12;0.2859;0.2842;1
754;754;Agent_1;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: A19 consequents +0.05;1;1;R7[0.02] R20[0.22] R26[0.07] G1[0.26] G2[0.22] G3[0.22];0.80;0.71;0.83;0.79;0.68;0.00;0.76;0.00;0.1928;0.6312;1
754;754;Agent_2;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: A19 consequents +0.05;1;1;R7[0.17] R11[0.23] R15[0.21] R20[0.16] R26[0.21] G1[0.17];0.53;0.65;0.59;0.79;0.65;0.39;0.72;0.00;0.1928;0.6312;1
754;754;Agent_3;stage controller selected stage 1 [evFIS] (deficit bucket: high+gap) → ACCEPTED: A19 consequents +0.05;1;1;R7[0.04] R20[0.08] R26[0.07] G1[0.08] G2[0.08] G3[0.08];0.78;0.72;0.81;0.62;0.57;0.00;0.73;0.00;0.1928;0.6312;1
