step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G5: G5: IF asset exposure risk is VH AND evacuation pressure is VL THEN asset protection 0.7, evacuation 0.3 (adaptation-born: generative (template), gates G1-G4);3;3;R7[0.02] R20[0.19] A2[0.54] G1[0.24] G2[0.22] A3[0.13];0.33;0.66;0.01;0.84;0.35;0.00;0.78;0.00;0.1718;0.1718;1
0;0;Agent_2;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G5: G5: IF asset exposure risk is VH AND evacuation pressure is VL THEN asset protection 0.7, evacuation 0.3 (adaptation-born: generative (template), gates G1-G4);3;3;R11[0.23] R15[0.03] R20[0.01] R26[0.03] A3[0.12];0.03;0.20;0.02;0.06;0.31;0.25;0.92;0.00;0.1718;0.1718;1
0;0;Agent_3;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G5: G5: IF asset exposure risk is VH AND evacuation pressure is VL THEN asset protection 0.7, evacuation 0.3 (adaptation-born: generative (template), gates G1-G4);3;3;A3[0.44];0.01;0.01;0.00;0.22;0.22;0.00;0.86;0.00;0.1718;0.1718;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] A2[0.49] G1[0.22] G2[0.20] A3[0.11];0.30;0.66;0.01;0.84;0.32;0.00;0.76;0.00;0.1576;0.1775;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.20] R15[0.03] R20[0.01] R26[0.03] A3[0.11];0.02;0.18;0.02;0.06;0.28;0.23;0.93;0.00;0.1576;0.1775;1
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;A3[0.39];0.00;0.01;0.00;0.20;0.19;0.00;0.88;0.00;0.1576;0.1775;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.16] A2[0.60] G1[0.27] G2[0.19] A3[0.14];0.28;0.68;0.01;0.84;0.39;0.00;0.79;0.12;0.1680;0.1832;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.23] R15[0.03] R20[0.01] R26[0.03] A3[0.14];0.02;0.19;0.02;0.07;0.31;0.25;0.93;0.12;0.1680;0.1832;1
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;A3[0.47];0.00;0.01;0.00;0.24;0.23;0.00;0.87;0.12;0.1680;0.1832;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] R26[0.04] A2[0.68] G1[0.30] G2[0.18];0.33;0.71;0.01;0.86;0.34;0.00;0.78;0.12;0.1620;0.1832;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.23] R15[0.03] R20[0.01] R26[0.03] A3[0.18];0.02;0.19;0.02;0.09;0.33;0.25;0.92;0.12;0.1620;0.1832;1
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.02] R26[0.05] A2[0.08] G1[0.03] G2[0.08];0.13;0.21;0.02;0.66;0.27;0.00;0.90;0.12;0.1620;0.1832;1
