step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,6,6,0.01833,0.00620,0.01860,0.00000,0.00000,0.01097,8.27,0.00,0.161,225,252.9
2,2.0,6,6,0.01898,0.00620,0.01860,0.00000,0.00000,0.02195,8.27,0.00,0.162,225,252.9
3,3.0,6,6,0.01963,0.00620,0.01860,0.00000,0.00000,0.03292,8.27,0.00,0.162,225,252.9
4,4.0,6,6,0.02027,0.00620,0.01860,0.00000,0.00000,0.04390,8.27,0.00,0.162,225,252.9
5,5.0,6,6,0.02092,0.00620,0.01860,0.00000,0.00000,0.05487,8.27,0.00,0.162,225,252.9
6,6.0,6,6,0.02157,0.00620,0.01860,0.00000,0.00000,0.06584,8.27,0.00,0.162,225,252.9
7,7.0,6,6,0.02222,0.00620,0.01860,0.00000,0.00000,0.07682,8.27,0.00,0.162,225,252.9
8,8.0,6,6,0.02286,0.00620,0.01860,0.00000,0.00000,0.08779,8.27,0.00,0.163,225,252.9
9,9.0,6,6,0.02351,0.00620,0.01860,0.00000,0.00000,0.09877,8.27,0.00,0.163,225,252.9
10,10.0,6,6,0.02416,0.00620,0.01860,0.00000,0.00000,0.10974,8.27,0.00,0.163,225,252.9
11,11.0,6,6,0.02481,0.00620,0.01860,0.00000,0.00000,0.12072,8.27,0.00,0.163,225,252.9
12,12.0,6,6,0.02545,0.00620,0.01860,0.00000,0.00000,0.13169,8.27,0.00,0.163,225,252.9
13,13.0,6,6,0.02610,0.00620,0.01860,0.00000,0.00000,0.14266,8.27,0.00,0.163,225,252.9
14,14.0,6,6,0.02675,0.00620,0.01860,0.00000,0.00000,0.15364,8.27,0.00,0.163,225,252.9
15,15.0,6,6,0.02740,0.00620,0.01860,0.00000,0.00000,0.16461,8.27,0.00,0.164,225,252.9
16,16.0,6,6,0.02804,0.00620,0.01860,0.00000,0.00000,0.17559,8.27,0.00,0.164,225,252.9
17,17.0,6,6,0.02869,0.00620,0.01860,0.00000,0.00000,0.18656,8.27,0.00,0.164,225,252.9
18,18.0,6,6,0.02934,0.00620,0.01860,0.00000,0.00000,0.19753,8.27,0.00,0.164,225,252.9
19,19.0,6,6,0.02999,0.00620,0.01860,0.00000,0.00000,0.20851,8.27,0.00,0.164,225,252.9
20,20.0,6,6,0.03063,0.00620,0.01860,0.00000,0.00000,0.21948,8.27,0.00,0.164,225,252.9
21,21.0,6,6,0.03128,0.00620,0.01860,0.00000,0.00000,0.23046,8.27,0.00,0.164,225,252.9
22,22.0,6,6,0.03193,0.00620,0.01860,0.00000,0.00000,0.24143,8.27,0.00,0.164,225,252.9
23,23.0,6,6,0.03258,0.00620,0.01860,0.00000,0.00000,0.25240,8.27,0.00,0.165,225,252.9
24,24.0,6,6,0.03322,0.00620,0.01860,0.00000,0.00000,0.26338,8.27,0.00,0.165,225,252.9
25,25.0,6,6,0.03387,0.00620,0.01860,0.00000,0.00000,0.27435,8.27,0.00,0.165,225,252.9
26,26.0,6,6,0.03452,0.00620,0.01860,0.00000,0.00000,0.28533,8.27,0.00,0.165,225,252.9
27,27.0,6,6,0.03517,0.00620,0.01860,0.00000,0.00000,0.29630,8.27,0.00,0.165,225,252.9
28,28.0,6,6,0.03581,0.00620,0.01860,0.00000,0.00000,0.30728,8.27,0.00,0.165,225,252.9
29,29.0,6,6,0.03646,0.00620,0.01860,0.00000,0.00000,0.31825,8.27,0.00,0.165,225,252.9
30,30.0,6,6,0.03711,0.00620,0.01860,0.00000,0.00000,0.32922,8.27,0.00,0.165,225,252.9
31,31.0,6,6,0.03776,0.00620,0.01860,0.00000,0.00000,0.34020,8.27,0.00,0.165,225,252.9
32,32.0,6,6,0.03840,0.00620,0.01860,0.00000,0.00000,0.35117,8.27,0.00,0.165,225,252.9
33,33.0,6,6,0.03905,0.00620,0.01860,0.00000,0.00000,0.36215,8.27,0.00,0.165,225,252.9
34,34.0,6,6,0.03970,0.00620,0.01860,0.00000,0.00000,0.37312,8.27,0.00,0.165,225,252.9
35,35.0,6,6,0.04035,0.00620,0.01860,0.00000,0.00000,0.38409,8.27,0.00,0.165,225,252.9
36,36.0,6,6,0.04099,0.00620,0.01860,0.00000,0.00000,0.39507,8.27,0.00,0.166,225,252.9
37,37.0,6,6,0.04164,0.00620,0.01860,0.00000,0.00000,0.40604,8.27,0.00,0.166,225,252.9
38,38.0,6,6,0.04229,0.00620,0.01860,0.00000,0.00000,0.41702,8.27,0.00,0.166,225,252.9
39,39.0,6,6,0.04294,0.00620,0.01860,0.00000,0.00000,0.42799,8.27,0.00,0.166,225,252.9
40,40.0,6,6,0.04358,0.00620,0.01860,0.00000,0.00000,0.43896,8.27,0.00,0.166,225,252.9
41,41.0,6,6,0.04423,0.00620,0.01860,0.00000,0.00000,0.44994,8.27,0.00,0.166,225,252.9
42,42.0,6,6,0.04488,0.00620,0.01860,0.00000,0.00000,0.46091,8.27,0.00,0.166,225,252.9
43,43.0,6,6,0.04553,0.00620,0.01860,0.00000,0.00000,0.47189,8.27,0.00,0.166,225,252.9
44,44.0,6,6,0.04617,0.00620,0.01860,0.00000,0.00000,0.48286,8.27,0.00,0.166,225,252.9
45,45.0,6,6,0.04682,0.00620,0.01860,0.00000,0.00000,0.49384,8.27,0.00,0.166,225,252.9
46,46.0,6,6,0.04747,0.00620,0.01860,0.00000,0.00000,0.50481,8.27,0.00,0.166,225,252.9
47,47.0,6,6,0.04812,0.00620,0.01860,0.00000,0.00000,0.51578,8.27,0.00,0.166,225,252.9
48,48.0,6,6,0.04876,0.00620,0.01860,0.00000,0.00000,0.52676,8.27,0.00,0.166,225,252.9
49,49.0,6,6,0.04941,0.00620,0.01860,0.00000,0.00000,0.53773,8.27,0.00,0.166,225,252.9
50,50.0,6,6,0.05006,0.00620,0.01860,0.00000,0.00000,0.54871,8.27,0.00,0.166,225,252.9
51,51.0,6,6,0.05071,0.00620,0.01860,0.00000,0.00000,0.55968,8.27,0.00,0.166,225,252.9
52,52.0,6,6,0.05135,0.00620,0.01860,0.00000,0.00000,0.57065,8.27,0.00,0.166,225,252.9
53,53.0,6,6,0.05200,0.00620,0.01860,0.00000,0.00000,0.58163,8.27,0.00,0.166,225,252.9
54,54.0,6,6,0.05265,0.00620,0.01860,0.00000,0.00000,0.59260,8.27,0.00,0.166,225,252.9
55,55.0,6,6,0.05330,0.00620,0.01860,0.00000,0.00000,0.60358,8.27,0.00,0.167,225,252.9
56,56.0,6,6,0.05394,0.00620,0.01860,0.00000,0.00000,0.61455,8.27,0.00,0.167,225,252.9
57,57.0,6,6,0.05459,0.00620,0.01860,0.00000,0.00000,0.62552,8.27,0.00,0.167,225,252.9
58,58.0,6,6,0.05524,0.00620,0.01860,0.00000,0.00000,0.63650,8.27,0.00,0.167,225,252.9
59,59.0,6,6,0.05589,0.00620,0.01860,0.00000,0.00000,0.64747,8.27,0.00,0.167,225,252.9
60,60.0,6,6,0.05653,0.00620,0.01860,0.00000,0.00000,0.65845,8.27,0.00,0.167,225,252.9
61,61.0,6,6,0.05718,0.00620,0.01860,0.00000,0.00000,0.66942,8.27,0.00,0.167,225,252.9
62,62.0,6,6,0.05783,0.00620,0.01860,0.00000,0.00000,0.68040,8.27,0.00,0.167,225,252.9
63,63.0,6,6,0.05848,0.00620,0.01860,0.00000,0.00000,0.69137,8.27,0.00,0.167,225,252.9
64,64.0,6,6,0.05912,0.00620,0.01860,0.00000,0.00000,0.70234,8.27,0.00,0.167,225,252.9
65,65.0,6,6,0.05977,0.00620,0.01860,0.00000,0.00000,0.71332,8.27,0.00,0.167,225,252.9
