step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
13,13.0,29,37,0.05251,0.03488,0.10464,0.00000,0.00000,0.16323,8.27,0.00,0.076,341,408.7
14,14.0,29,37,0.05357,0.03488,0.10464,0.00000,0.00000,0.18070,8.27,0.00,0.076,341,408.0
15,15.0,29,37,0.05462,0.03488,0.10464,0.00000,0.00000,0.19813,8.27,0.00,0.077,341,407.6
16,16.0,29,37,0.05567,0.03488,0.10464,0.00000,0.00000,0.21554,8.27,0.00,0.077,341,407.3
17,17.0,29,37,0.05671,0.03488,0.10464,0.00000,0.00000,0.23291,8.27,0.00,0.077,341,407.0
18,18.0,29,37,0.05774,0.03488,0.10464,0.00000,0.00000,0.25027,8.27,0.00,0.077,341,406.8
19,19.0,29,37,0.05877,0.03488,0.10464,0.00000,0.00000,0.26762,8.27,0.00,0.077,341,406.7
20,20.0,29,37,0.05980,0.03488,0.10464,0.00000,0.00000,0.28497,8.27,0.00,0.078,341,406.7
21,21.0,29,37,0.06083,0.03488,0.10464,0.00000,0.00000,0.30230,8.27,0.00,0.078,341,406.6
22,22.0,29,37,0.06185,0.03488,0.10464,0.00000,0.00000,0.31963,8.27,0.00,0.078,341,406.6
23,23.0,18,37,0.06288,0.03488,0.10464,0.00000,0.00000,0.33696,8.27,0.00,0.078,341,406.6
24,24.0,0,37,0.06391,0.03488,0.10464,0.00000,0.00000,0.35427,8.27,0.00,0.078,341,406.5
25,25.0,0,37,0.06494,0.03488,0.10464,0.00000,0.00000,0.37157,8.27,0.00,0.079,341,406.5
26,26.0,4,41,0.06886,0.03822,0.11465,0.00000,0.00000,0.38839,8.27,0.00,0.079,332,395.7
27,27.0,23,52,0.06439,0.04702,0.14107,0.00000,0.00000,0.38839,8.27,0.00,0.079,0,0.0
28,28.0,23,52,0.06439,0.04702,0.14107,0.00000,0.00000,0.38839,8.27,0.00,0.079,0,0.0
29,29.0,3,52,0.07722,0.04702,0.14107,0.00000,0.00000,0.40034,8.27,0.00,0.080,244,286.4
30,30.0,0,52,0.07847,0.04702,0.14107,0.00000,0.00000,0.42143,8.27,0.00,0.080,415,492.4
31,31.0,0,52,0.07971,0.04702,0.14107,0.00000,0.00000,0.44255,8.27,0.00,0.081,415,493.1
32,32.0,0,52,0.08050,0.04702,0.14107,0.00000,0.00000,0.45679,8.27,0.00,0.081,289,340.2
