step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
12;0.057683;0.063069;0.061808;0.034879;0.064527
13;0.058727;0.064103;0.062821;0.034879;0.064527
14;0.059765;0.065134;0.063831;0.034879;0.064527
15;0.060799;0.066162;0.064839;0.034879;0.064527
16;0.061832;0.064698;0.063404;0.034879;0.064527
17;0.062861;0.064458;0.063169;0.034879;0.064527
18;0.063888;0.063560;0.062288;0.034879;0.064527
19;0.064915;0.063936;0.062657;0.034879;0.064527
20;0.065940;0.064308;0.063022;0.034879;0.064527
21;0.066966;0.062691;0.061437;0.034879;0.064527
22;0.067990;0.062373;0.061125;0.034879;0.050857
23;0.069017;0.061356;0.060129;0.034879;0.050857
24;0.070044;0.062378;0.061130;0.034879;0.050857
25;0.073823;0.063398;0.062130;0.034879;0.050857
26;0.064391;0.064391;0.063103;0.047025;0.047025
27;0.064391;0.064391;0.063103;0.047025;0.047025
28;0.080744;0.064391;0.063103;0.047025;0.047025
29;0.084693;0.065096;0.063794;0.047025;0.047025
30;0.085945;0.066340;0.065013;0.047025;0.047025
31;0.084702;0.067586;0.066234;0.047025;0.047025
