step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
45;45;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.32] R26[0.18];0.18;0.46;0.01;0.02;0.00;0.00;0.61;0.09;0.3349;0.3134;1
45;45;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.08] R11[0.23] R15[0.18] R20[0.21] R26[0.18];0.14;0.51;0.17;0.07;0.34;0.37;0.79;0.09;0.3349;0.3134;1
45;45;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.21] R26[0.18];0.18;0.36;0.02;0.04;0.00;0.00;0.68;0.09;0.3349;0.3134;1
45;45;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: high+gap) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R7[0.02] R20[0.32] R26[0.18];0.18;0.46;0.01;0.02;0.00;0.00;0.61;0.09;0.3349;0.3134;1
45;45;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: high+gap) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R7[0.08] R11[0.23] R15[0.18] R20[0.21] R26[0.18];0.14;0.51;0.17;0.07;0.34;0.37;0.79;0.09;0.3349;0.3134;1
45;45;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: high+gap) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R7[0.04] R20[0.21] R26[0.18];0.18;0.36;0.02;0.04;0.00;0.00;0.68;0.09;0.3349;0.3134;1
45;45;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.19] R26[0.18] A1[0.68];0.18;0.34;0.01;0.53;0.36;0.00;0.88;0.09;0.1686;0.1753;1
45;45;Agent_2;orders came from the seed rule base (rules as-is);0;0;R11[0.23];0.00;0.10;0.00;0.00;0.23;0.23;0.88;0.09;0.1686;0.1753;0
45;45;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.09] R26[0.18] A1[0.08];0.18;0.23;0.02;0.09;0.04;0.00;0.70;0.09;0.1686;0.1753;1
45;45;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: mid+gap) → rejected (rejected at G2c relevance (the rule does not fire in the PRESENT situation; use each concept's CURRENT dominant term from the situation line) (claude) | seed-base decision stands, its orders are applied);3;0;R7[0.02] R20[0.19] R26[0.18] A1[0.68];0.18;0.34;0.01;0.53;0.36;0.00;0.88;0.09;0.1686;0.1753;1
45;45;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: mid+gap) → rejected (rejected at G2c relevance (the rule does not fire in the PRESENT situation; use each concept's CURRENT dominant term from the situation line) (claude) | seed-base decision stands, its orders are applied);3;0;R11[0.23];0.00;0.10;0.00;0.00;0.23;0.23;0.88;0.09;0.1686;0.1753;0
45;45;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: mid+gap) → rejected (rejected at G2c relevance (the rule does not fire in the PRESENT situation; use each concept's CURRENT dominant term from the situation line) (claude) | seed-base decision stands, its orders are applied);3;0;R7[0.04] R20[0.09] R26[0.18] A1[0.08];0.18;0.23;0.02;0.09;0.04;0.00;0.70;0.09;0.1686;0.1753;1
