step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,12,12,0.03406,0.01826,0.03652,0.00000,0.00000,0.00615,8.27,0.00,0.159,547,139.8
2,2.0,14,14,0.03699,0.02117,0.04235,0.00000,0.00000,0.01230,8.27,0.00,0.159,547,139.8
3,3.0,18,18,0.04245,0.02690,0.05380,0.00000,0.00000,0.01845,8.27,0.00,0.159,547,139.8
4,4.0,22,22,0.04779,0.03249,0.06497,0.00000,0.00000,0.02459,8.27,0.00,0.159,547,139.8
5,5.0,28,28,0.05542,0.04063,0.08125,0.00000,0.00000,0.03074,8.27,0.00,0.159,547,139.8
6,6.0,34,34,0.05113,0.03233,0.09698,0.00000,0.00000,0.03689,8.27,0.00,0.160,547,139.8
7,7.0,38,38,0.05448,0.03572,0.10716,0.00000,0.00000,0.04304,8.27,0.00,0.160,547,139.8
8,8.0,41,41,0.07138,0.05733,0.11465,0.00000,0.00000,0.04919,8.27,0.00,0.160,547,139.8
9,9.0,48,48,0.07933,0.06583,0.13165,0.00000,0.00000,0.05534,8.27,0.00,0.160,547,139.8
10,10.0,48,48,0.07964,0.06583,0.13165,0.00000,0.00000,0.06149,8.27,0.00,0.160,547,139.8
11,11.0,51,51,0.08314,0.06937,0.13874,0.00000,0.00000,0.06764,8.27,0.00,0.160,547,139.8
12,12.0,54,54,0.08658,0.07285,0.14571,0.00000,0.00000,0.07378,8.27,0.00,0.160,547,139.8
13,13.0,58,58,0.09099,0.07742,0.15483,0.00000,0.00000,0.07993,8.27,0.00,0.160,547,139.8
14,14.0,60,60,0.09332,0.07966,0.15932,0.00000,0.00000,0.08608,8.27,0.00,0.160,547,139.8
15,15.0,62,62,0.09563,0.08188,0.16376,0.00000,0.00000,0.09223,8.27,0.00,0.160,547,139.8
