step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
91,91.0,5,21,0.02753,0.06418,0.00000,0.00000,0.03998,8.27,0.00,0.168,434,237.5
92,92.0,5,21,0.02756,0.06418,0.00000,0.00000,0.04041,8.27,0.00,0.168,434,237.4
93,93.0,5,21,0.02758,0.06418,0.00000,0.00000,0.04083,8.27,0.00,0.168,434,237.4
94,94.0,4,21,0.02761,0.06418,0.00000,0.00000,0.04126,8.27,0.00,0.168,434,237.9
95,95.0,5,22,0.02850,0.06713,0.00000,0.00000,0.04168,8.27,0.00,0.168,433,237.2
96,96.0,4,22,0.02857,0.06713,0.00000,0.00000,0.04213,8.27,0.00,0.168,453,247.3
97,97.0,4,22,0.02855,0.06713,0.00000,0.00000,0.04256,8.27,0.00,0.168,433,240.0
98,98.0,4,22,0.02858,0.06713,0.00000,0.00000,0.04298,8.27,0.00,0.168,433,237.3
99,99.0,4,22,0.02860,0.06713,0.00000,0.00000,0.04341,8.27,0.00,0.168,433,237.5
100,100.0,4,22,0.02863,0.06713,0.00000,0.00000,0.04383,8.27,0.00,0.168,433,237.6
101,101.0,4,22,0.02865,0.06713,0.00000,0.00000,0.04426,8.27,0.00,0.168,433,237.8
102,102.0,4,22,0.02868,0.06713,0.00000,0.00000,0.04469,8.27,0.00,0.168,433,237.8
103,103.0,4,22,0.02870,0.06713,0.00000,0.00000,0.04511,8.27,0.00,0.168,433,237.7
104,104.0,4,22,0.02873,0.06713,0.00000,0.00000,0.04554,8.27,0.00,0.168,433,237.7
105,105.0,3,22,0.02875,0.06713,0.00000,0.00000,0.04597,8.27,0.00,0.168,433,238.0
