step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (template) | seed-base decision stands, its orders are applied);3;0;R2[0.22] R3[0.60] R7[0.02] R9[0.06] R10[0.02] R14[0.02];0.39;0.80;0.24;0.76;0.47;0.30;0.72;0.00;0.0835;0.0783;1
0;0;Agent_2;RL selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (template) | seed-base decision stands, its orders are applied);3;0;R2[0.10] R3[0.63] R9[0.11] R10[0.05] R11[0.23] R13[0.03];0.30;0.70;0.25;0.12;0.59;0.58;0.73;0.00;0.0835;0.0783;1
0;0;Agent_3;RL selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (template) | seed-base decision stands, its orders are applied);3;0;R1[0.11] R2[0.17] R3[0.63] R4[0.11] R6[0.17] R8[0.11];0.57;0.68;0.18;0.58;0.19;0.37;0.70;0.00;0.0835;0.0783;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.24] R3[0.66] R7[0.02] R9[0.06] R10[0.02] R14[0.02];0.37;0.80;0.25;0.80;0.52;0.33;0.74;0.96;0.0181;0.0817;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R2[0.10] R3[0.69] R9[0.12] R10[0.05] R11[0.23] R13[0.04];0.29;0.69;0.25;0.13;0.62;0.62;0.74;0.96;0.0181;0.0817;1
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.18] R3[0.69] R4[0.12] R6[0.18] R8[0.12];0.57;0.68;0.19;0.58;0.21;0.41;0.71;0.95;0.0181;0.0817;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.24] R3[0.31] R7[0.02] R9[0.06] R10[0.12] R12[0.11];0.53;0.80;0.31;0.81;0.71;0.83;0.86;0.96;0.0182;0.0837;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R2[0.10] R3[0.63] R6[0.04] R8[0.04] R9[0.15] R10[0.08];0.20;0.43;0.32;0.27;0.68;0.76;0.74;0.96;0.0182;0.0837;0
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.18] R3[0.35] R4[0.12] R6[0.18] R7[0.04];0.72;0.73;0.31;0.64;0.57;0.70;0.81;0.95;0.0182;0.0837;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.24] R3[0.30] R7[0.02] R9[0.06] R10[0.12] R12[0.12];0.54;0.80;0.31;0.81;0.71;0.83;0.86;0.96;0.0182;0.0844;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;R2[0.10] R3[0.63] R6[0.04] R8[0.04] R9[0.15] R10[0.08];0.20;0.43;0.32;0.27;0.68;0.75;0.74;0.96;0.0182;0.0844;0
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.18] R3[0.33] R4[0.12] R6[0.18] R7[0.04];0.73;0.73;0.31;0.64;0.57;0.71;0.82;0.95;0.0182;0.0844;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.24] R3[0.30] R7[0.02] R9[0.06] R10[0.12] R12[0.12];0.54;0.80;0.31;0.81;0.71;0.83;0.86;0.96;0.0182;0.0864;1
4;4;Agent_2;orders came from the seed rule base (rules as-is);0;0;R2[0.10] R3[0.63] R6[0.04] R8[0.04] R9[0.15] R10[0.08];0.20;0.43;0.32;0.27;0.68;0.75;0.74;0.96;0.0182;0.0864;0
4;4;Agent_3;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.18] R3[0.33] R4[0.12] R6[0.18] R7[0.04];0.73;0.73;0.31;0.64;0.57;0.71;0.82;0.95;0.0182;0.0864;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.24] R3[0.31] R7[0.02] R9[0.06] R10[0.12] R12[0.12];0.54;0.80;0.31;0.81;0.71;0.83;0.86;0.96;0.0182;0.0858;1
5;5;Agent_2;orders came from the seed rule base (rules as-is);0;0;R2[0.10] R3[0.63] R6[0.04] R8[0.04] R9[0.15] R10[0.08];0.20;0.43;0.32;0.27;0.68;0.75;0.74;0.96;0.0182;0.0858;0
5;5;Agent_3;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.18] R3[0.33] R4[0.12] R6[0.18] R7[0.04];0.73;0.73;0.31;0.64;0.57;0.71;0.82;0.95;0.0182;0.0858;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.24] R3[0.31] R7[0.02] R9[0.06] R10[0.12] R12[0.12];0.54;0.80;0.31;0.81;0.71;0.83;0.86;0.96;0.0183;0.0845;1
6;6;Agent_2;orders came from the seed rule base (rules as-is);0;0;R2[0.10] R3[0.63] R6[0.04] R8[0.04] R9[0.15] R10[0.08];0.20;0.43;0.32;0.27;0.68;0.75;0.74;0.96;0.0183;0.0845;0
6;6;Agent_3;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.18] R3[0.33] R4[0.12] R6[0.18] R7[0.04];0.73;0.73;0.31;0.64;0.57;0.71;0.82;0.95;0.0183;0.0845;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.24] R3[0.31] R7[0.02] R9[0.06] R10[0.12] R12[0.12];0.54;0.80;0.31;0.81;0.71;0.83;0.86;0.96;0.0183;0.0865;1
7;7;Agent_2;orders came from the seed rule base (rules as-is);0;0;R2[0.10] R3[0.63] R6[0.04] R8[0.04] R9[0.15] R10[0.08];0.20;0.43;0.32;0.27;0.68;0.75;0.74;0.96;0.0183;0.0865;0
7;7;Agent_3;orders came from the seed rule base (rules as-is);0;0;R1[0.12] R2[0.18] R3[0.33] R4[0.12] R6[0.18] R7[0.04];0.73;0.73;0.31;0.64;0.57;0.71;0.82;0.95;0.0183;0.0865;1
