step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
27,27.0,54,56,0.19467,0.44220,0.00000,0.00000,0.94358,8.27,0.00,0.068,1428,695.7
28,28.0,54,56,0.19490,0.44220,0.00000,0.00000,0.94739,8.27,0.00,0.069,1431,698.3
29,29.0,54,56,0.19489,0.44220,0.00000,0.00000,0.94722,8.27,0.00,0.069,1431,698.2
30,30.0,54,56,0.19488,0.44220,0.00000,0.00000,0.94703,8.27,0.00,0.070,1431,698.1
31,31.0,56,58,0.19951,0.45799,0.00000,0.00000,0.94684,8.27,0.00,0.071,1431,697.9
32,32.0,57,59,0.20205,0.46589,0.00000,0.00000,0.95037,8.27,0.00,0.071,1434,700.3
33,33.0,57,59,0.20226,0.46589,0.00000,0.00000,0.95391,8.27,0.00,0.072,1437,702.7
34,34.0,57,59,0.20225,0.46589,0.00000,0.00000,0.95372,8.27,0.00,0.072,1437,702.6
35,35.0,57,59,0.20224,0.46589,0.00000,0.00000,0.95354,8.27,0.00,0.073,1437,702.5
36,36.0,58,60,0.20455,0.47378,0.00000,0.00000,0.95335,8.27,0.00,0.073,1437,702.3
37,37.0,59,61,0.20693,0.48168,0.00000,0.00000,0.95431,8.27,0.00,0.074,1438,703.0
38,38.0,60,62,0.20963,0.48958,0.00000,0.00000,0.96083,8.27,0.00,0.075,1447,707.7
39,39.0,61,63,0.21235,0.49747,0.00000,0.00000,0.96765,8.27,0.00,0.075,1456,712.3
40,40.0,61,63,0.21273,0.49747,0.00000,0.00000,0.97418,8.27,0.00,0.076,1465,717.0
41,41.0,61,63,0.21272,0.49747,0.00000,0.00000,0.97399,8.27,0.00,0.076,1465,716.8
42,42.0,62,64,0.21503,0.50537,0.00000,0.00000,0.97381,8.27,0.00,0.077,1465,716.7
43,43.0,63,65,0.21741,0.51327,0.00000,0.00000,0.97468,8.27,0.00,0.077,1466,717.4
44,44.0,65,67,0.22210,0.52906,0.00000,0.00000,0.97555,8.27,0.00,0.078,1467,718.2
45,45.0,65,67,0.22287,0.52906,0.00000,0.00000,0.98880,8.27,0.00,0.078,1485,727.6
46,46.0,64,67,0.22286,0.52906,0.00000,0.00000,0.98862,8.27,0.00,0.078,1485,727.4
47,47.0,64,67,0.22285,0.52906,0.00000,0.00000,0.98845,8.27,0.00,0.079,1485,727.3
48,48.0,66,69,0.22749,0.54485,0.00000,0.00000,0.98828,8.27,0.00,0.079,1485,727.2
49,49.0,67,70,0.22993,0.55275,0.00000,0.00000,0.99021,8.27,0.00,0.080,1487,728.8
50,50.0,68,71,0.23261,0.56064,0.00000,0.00000,0.99645,8.27,0.00,0.080,1496,733.4
51,51.0,68,71,0.23279,0.56064,0.00000,0.00000,0.99992,8.27,0.00,0.081,1499,735.9
52,52.0,68,71,0.23278,0.56064,0.00000,0.00000,0.99975,8.27,0.00,0.081,1499,735.7
53,53.0,68,71,0.23277,0.56064,0.00000,0.00000,0.99959,8.27,0.00,0.082,1499,735.6
54,54.0,68,71,0.23279,0.56064,0.00000,0.00000,0.99990,8.27,0.00,0.082,1500,735.9
55,55.0,70,73,0.23743,0.57644,0.00000,0.00000,0.99974,8.27,0.00,0.082,1500,735.8
56,56.0,69,73,0.23740,0.57644,0.00000,0.00000,0.99964,8.27,0.00,0.083,1497,735.5
57,57.0,71,75,0.24209,0.59223,0.00000,0.00000,0.99996,8.27,0.00,0.083,1501,735.9
58,58.0,71,76,0.24427,0.60013,0.00000,0.00000,0.99998,8.27,0.00,0.084,1486,735.1
59,59.0,71,76,0.24431,0.60013,0.00000,0.00000,0.99990,8.27,0.00,0.084,1492,735.3
60,60.0,71,76,0.24430,0.60013,0.00000,0.00000,0.99976,8.27,0.00,0.084,1492,735.2
61,61.0,72,77,0.24661,0.60802,0.00000,0.00000,0.99962,8.27,0.00,0.085,1492,735.1
62,62.0,72,77,0.24658,0.60802,0.00000,0.00000,0.99984,8.27,0.00,0.085,1488,735.0
63,63.0,72,77,0.24657,0.60802,0.00000,0.00000,0.99970,8.27,0.00,0.085,1488,734.9
64,64.0,74,79,0.25121,0.62382,0.00000,0.00000,0.99958,8.27,0.00,0.086,1488,734.8
65,65.0,75,80,0.25355,0.63171,0.00000,0.00000,0.99998,8.27,0.00,0.086,1486,734.9
66,66.0,75,80,0.25352,0.63171,0.00000,0.00000,0.99965,8.27,0.00,0.087,1484,734.6
67,67.0,76,81,0.25586,0.63961,0.00000,0.00000,1.00000,8.27,0.00,0.087,1485,734.9
68,68.0,76,82,0.25813,0.64750,0.00000,0.00000,0.99982,8.27,0.00,0.087,1480,734.4
69,69.0,77,83,0.26041,0.65540,0.00000,0.00000,0.99955,8.27,0.00,0.088,1478,734.0
70,70.0,76,83,0.26038,0.65540,0.00000,0.00000,0.99965,8.27,0.00,0.088,1468,733.6
71,71.0,76,83,0.26043,0.65540,0.00000,0.00000,0.99978,8.27,0.00,0.088,1479,734.2
72,72.0,76,84,0.26274,0.66330,0.00000,0.00000,0.99968,8.27,0.00,0.089,1479,734.2
73,73.0,79,87,0.26968,0.68699,0.00000,0.00000,0.99954,8.27,0.00,0.089,1477,733.8
74,74.0,79,88,0.27189,0.69488,0.00000,0.00000,0.99972,8.27,0.00,0.089,1445,732.1
75,75.0,79,88,0.27195,0.69488,0.00000,0.00000,0.99955,8.27,0.00,0.090,1455,732.8
76,76.0,79,89,0.27429,0.70278,0.00000,0.00000,0.99989,8.27,0.00,0.090,1456,733.1
77,77.0,87,97,0.29291,0.76595,0.00000,0.00000,0.99964,8.27,0.00,0.090,1449,732.8
78,78.0,81,97,0.29272,0.76595,0.00000,0.00000,0.99975,8.27,0.00,0.090,1403,730.7
79,79.0,81,97,0.29291,0.76595,0.00000,0.00000,0.99987,8.27,0.00,0.091,1441,732.6
80,80.0,81,97,0.29290,0.76595,0.00000,0.00000,0.99976,8.27,0.00,0.091,1441,732.5
81,81.0,82,98,0.29522,0.77385,0.00000,0.00000,0.99962,8.27,0.00,0.091,1441,732.4
82,82.0,82,98,0.29521,0.77385,0.00000,0.00000,0.99978,8.27,0.00,0.092,1437,732.1
83,83.0,82,98,0.29522,0.77385,0.00000,0.00000,0.99996,8.27,0.00,0.092,1438,732.3
84,84.0,80,98,0.29520,0.77385,0.00000,0.00000,0.99968,8.27,0.00,0.092,1438,732.1
85,85.0,87,105,0.31154,0.82912,0.00000,0.00000,0.99960,8.27,0.00,0.093,1458,733.0
86,86.0,80,105,0.31138,0.82912,0.00000,0.00000,0.99964,8.27,0.00,0.093,1418,731.2
87,87.0,86,110,0.32305,0.86860,0.00000,0.00000,0.99996,8.27,0.00,0.068,1373,731.8
88,88.0,87,111,0.32545,0.87650,0.00000,0.00000,0.99986,8.27,0.00,0.068,1413,732.1
89,89.0,90,114,0.33242,0.90019,0.00000,0.00000,1.00000,8.27,0.00,0.068,1409,732.0
90,90.0,97,121,0.34864,0.95546,0.00000,0.00000,0.99994,8.27,0.00,0.068,1390,730.9
91,91.0,104,128,0.36169,1.00000,0.00000,0.00000,0.99988,8.27,0.00,0.068,1365,729.6
92,92.0,115,139,0.36164,1.00000,0.00000,0.00000,0.99958,8.27,0.00,0.068,1338,728.1
93,93.0,127,151,0.36164,1.00000,0.00000,0.00000,0.99996,8.27,0.00,0.068,1308,726.9
94,94.0,139,163,0.36161,1.00000,0.00000,0.00000,0.99985,8.27,0.00,0.068,1274,725.1
95,95.0,152,176,0.36158,1.00000,0.00000,0.00000,0.99995,8.27,0.00,0.069,1248,723.9
96,96.0,162,186,0.36152,1.00000,0.00000,0.00000,0.99957,8.27,0.00,0.069,1214,722.0
97,97.0,176,200,0.36143,1.00000,0.00000,0.00000,0.99960,8.27,0.00,0.070,1153,717.7
98,98.0,193,217,0.36143,1.00000,0.00000,0.00000,0.99958,8.27,0.00,0.071,1111,715.2
99,99.0,215,239,0.36142,1.00000,0.00000,0.00000,0.99968,8.27,0.00,0.071,1076,712.9
100,100.0,242,266,0.36144,1.00000,0.00000,0.00000,0.99972,8.27,0.00,0.072,1021,710.3
101,101.0,265,289,0.36148,1.00000,0.00000,0.00000,0.99992,8.27,0.00,0.072,980,711.6
102,102.0,290,314,0.36151,1.00000,0.00000,0.00000,0.99995,8.27,0.00,0.073,938,713.7
103,103.0,308,332,0.36153,1.00000,0.00000,0.00000,0.99980,8.27,0.00,0.073,889,715.1
104,104.0,329,353,0.36149,1.00000,0.00000,0.00000,0.99914,8.27,0.00,0.074,861,715.3
105,105.0,358,382,0.36149,1.00000,0.00000,0.00000,0.99910,8.27,0.00,0.074,859,716.5
106,106.0,388,412,0.36142,1.00000,0.00000,0.00000,0.99972,8.27,0.00,0.075,857,717.7
107,107.0,417,441,0.36125,1.00000,0.00000,0.00000,0.99908,8.27,0.00,0.075,854,718.4
108,108.0,454,478,0.36104,1.00000,0.00000,0.00000,0.99972,8.27,0.00,0.076,853,717.7
109,109.0,492,516,0.36081,1.00000,0.00000,0.00000,0.99918,8.27,0.00,0.076,852,717.4
110,110.0,528,552,0.36076,1.00000,0.00000,0.00000,0.99982,8.27,0.00,0.076,852,718.5
111,111.0,570,594,0.36067,1.00000,0.00000,0.00000,0.99937,8.27,0.00,0.077,851,718.4
112,112.0,608,632,0.36050,1.00000,0.00000,0.00000,0.99907,8.27,0.00,0.077,850,718.0
113,113.0,654,678,0.36045,1.00000,0.00000,0.00000,0.99987,8.27,0.00,0.077,850,718.3
114,114.0,713,736,0.36029,1.00000,0.00000,0.00000,0.99896,8.27,0.00,0.078,849,717.5
115,115.0,787,808,0.36020,1.00000,0.00000,0.00000,0.99891,8.27,0.00,0.078,849,717.6
116,116.0,863,884,0.36016,1.00000,0.00000,0.00000,0.99914,8.27,0.00,0.078,849,717.7
117,117.0,928,949,0.36014,1.00000,0.00000,0.00000,0.99927,8.27,0.00,0.079,849,718.2
118,118.0,1007,1028,0.36010,1.00000,0.00000,0.00000,0.99922,8.27,0.00,0.079,849,718.3
119,119.0,1090,1111,0.36008,1.00000,0.00000,0.00000,0.99916,8.27,0.00,0.079,849,718.6
120,120.0,1142,1163,0.36007,1.00000,0.00000,0.00000,0.99913,8.27,0.00,0.080,849,718.6
121,121.0,1198,1219,0.36006,1.00000,0.00000,0.00000,0.99912,8.27,0.00,0.080,849,718.6
122,122.0,1259,1281,0.36005,1.00000,0.00000,0.00000,0.99911,8.27,0.00,0.080,849,718.6
123,123.0,1309,1331,0.36005,1.00000,0.00000,0.00000,0.99910,8.27,0.00,0.080,849,718.6
124,124.0,1363,1384,0.36005,1.00000,0.00000,0.00000,0.99909,8.27,0.00,0.081,849,718.6
125,125.0,1432,1453,0.36005,1.00000,0.00000,0.00000,0.99907,8.27,0.00,0.081,849,718.7
126,126.0,1494,1515,0.36005,1.00000,0.00000,0.00000,0.99904,8.27,0.00,0.081,849,718.8
127,127.0,1567,1588,0.36005,1.00000,0.00000,0.00000,0.99900,8.27,0.00,0.082,849,718.7
128,128.0,1638,1659,0.36006,1.00000,0.00000,0.00000,0.99893,8.27,0.00,0.082,849,718.9
129,129.0,1697,1716,0.36006,1.00000,0.00000,0.00000,0.99888,8.27,0.00,0.082,849,718.8
130,130.0,1761,1778,0.36013,1.00000,0.00000,0.00000,0.99998,8.27,0.00,0.082,850,719.6
131,131.0,1828,1845,0.36013,1.00000,0.00000,0.00000,0.99993,8.27,0.00,0.083,850,719.6
132,132.0,1888,1904,0.36013,1.00000,0.00000,0.00000,0.99988,8.27,0.00,0.083,850,719.6
133,133.0,1953,1969,0.36013,1.00000,0.00000,0.00000,0.99984,8.27,0.00,0.083,850,719.6
134,134.0,2033,2049,0.36013,1.00000,0.00000,0.00000,0.99979,8.27,0.00,0.083,850,719.6
135,135.0,2092,2110,0.36013,1.00000,0.00000,0.00000,0.99974,8.27,0.00,0.084,850,719.6
136,136.0,2153,2171,0.36013,1.00000,0.00000,0.00000,0.99970,8.27,0.00,0.084,850,719.6
137,137.0,2214,2235,0.36013,1.00000,0.00000,0.00000,0.99966,8.27,0.00,0.084,850,719.5
138,138.0,2274,2299,0.36010,1.00000,0.00000,0.00000,0.99955,8.27,0.00,0.084,849,718.7
139,139.0,2362,2374,0.36004,1.00000,0.00000,0.00000,0.99890,8.27,0.00,0.068,848,717.8
140,140.0,2436,2448,0.35998,1.00000,0.00000,0.00000,0.99908,8.27,0.00,0.068,847,717.4
141,141.0,2494,2507,0.35997,1.00000,0.00000,0.00000,0.99905,8.27,0.00,0.068,847,717.3
142,142.0,2542,2555,0.35999,1.00000,0.00000,0.00000,0.99954,8.27,0.00,0.068,847,717.3
143,143.0,2602,2615,0.35999,1.00000,0.00000,0.00000,0.99950,8.27,0.00,0.068,847,717.3
144,144.0,2654,2667,0.35998,1.00000,0.00000,0.00000,0.99947,8.27,0.00,0.068,847,717.3
145,145.0,2705,2719,0.35999,1.00000,0.00000,0.00000,0.99942,8.27,0.00,0.068,847,717.3
146,146.0,2753,2769,0.36000,1.00000,0.00000,0.00000,0.99967,8.27,0.00,0.068,847,717.3
147,147.0,2815,2833,0.35999,1.00000,0.00000,0.00000,0.99965,8.27,0.00,0.068,847,717.3
148,148.0,2858,2879,0.35994,1.00000,0.00000,0.00000,0.99889,8.27,0.00,0.068,846,716.4
149,149.0,2899,2924,0.35995,1.00000,0.00000,0.00000,0.99915,8.27,0.00,0.068,846,716.4
150,150.0,2943,2968,0.35995,1.00000,0.00000,0.00000,0.99914,8.27,0.00,0.068,846,716.4
151,151.0,2984,3013,0.35995,1.00000,0.00000,0.00000,0.99927,8.27,0.00,0.068,846,716.4
152,152.0,3029,3066,0.35995,1.00000,0.00000,0.00000,0.99927,8.27,0.00,0.068,846,716.4
153,153.0,3080,3124,0.35995,1.00000,0.00000,0.00000,0.99938,8.27,0.00,0.068,846,716.4
154,154.0,3125,3177,0.35994,1.00000,0.00000,0.00000,0.99936,8.27,0.00,0.069,846,716.4
155,155.0,3160,3221,0.35994,1.00000,0.00000,0.00000,0.99934,8.27,0.00,0.069,846,716.4
156,156.0,3181,3256,0.35994,1.00000,0.00000,0.00000,0.99945,8.27,0.00,0.070,846,716.4
157,157.0,3215,3308,0.35993,1.00000,0.00000,0.00000,0.99944,8.27,0.00,0.070,846,716.3
158,158.0,3244,3350,0.35992,1.00000,0.00000,0.00000,0.99942,8.27,0.00,0.071,846,716.3
159,159.0,3278,3397,0.35991,1.00000,0.00000,0.00000,0.99954,8.27,0.00,0.071,846,716.3
160,160.0,3290,3434,0.35990,1.00000,0.00000,0.00000,0.99966,8.27,0.00,0.071,846,716.3
161,161.0,3317,3477,0.35991,1.00000,0.00000,0.00000,0.99978,8.27,0.00,0.072,846,716.3
162,162.0,3341,3519,0.35989,1.00000,0.00000,0.00000,0.99977,8.27,0.00,0.072,846,716.3
163,163.0,3353,3558,0.35990,1.00000,0.00000,0.00000,0.99976,8.27,0.00,0.073,846,716.3
164,164.0,3366,3606,0.35991,1.00000,0.00000,0.00000,0.99975,8.27,0.00,0.073,846,716.3
165,165.0,3374,3648,0.35991,1.00000,0.00000,0.00000,0.99948,8.27,0.00,0.074,846,716.3
166,166.0,3382,3683,0.35998,1.00000,0.00000,0.00000,0.99997,8.27,0.00,0.074,847,717.1
167,167.0,3377,3718,0.36004,1.00000,0.00000,0.00000,0.99964,8.27,0.00,0.074,848,718.0
168,168.0,3400,3760,0.36013,1.00000,0.00000,0.00000,0.99931,8.27,0.00,0.075,851,720.5
169,169.0,3413,3798,0.36016,1.00000,0.00000,0.00000,0.99972,8.27,0.00,0.075,851,720.5
170,170.0,3422,3831,0.36021,1.00000,0.00000,0.00000,0.99979,8.27,0.00,0.076,852,721.4
171,171.0,3449,3874,0.36031,1.00000,0.00000,0.00000,0.99961,8.27,0.00,0.076,855,723.9
172,172.0,3458,3908,0.36024,1.00000,0.00000,0.00000,0.99932,8.27,0.00,0.076,853,722.3
173,173.0,3471,3947,0.36039,1.00000,0.00000,0.00000,0.99954,8.27,0.00,0.077,856,724.7
174,174.0,3486,3988,0.36035,1.00000,0.00000,0.00000,0.99961,8.27,0.00,0.077,855,723.9
175,175.0,3489,4024,0.36037,1.00000,0.00000,0.00000,0.99933,8.27,0.00,0.077,855,723.9
176,176.0,3454,4055,0.36041,1.00000,0.00000,0.00000,0.99934,8.27,0.00,0.078,855,723.8
177,177.0,3434,4089,0.36039,1.00000,0.00000,0.00000,0.99907,8.27,0.00,0.078,855,723.7
178,178.0,3436,4129,0.36044,1.00000,0.00000,0.00000,0.99922,8.27,0.00,0.079,855,723.5
179,179.0,3439,4163,0.36046,1.00000,0.00000,0.00000,0.99981,8.27,0.00,0.079,856,724.4
180,180.0,3449,4197,0.36049,1.00000,0.00000,0.00000,0.99916,8.27,0.00,0.079,855,723.5
181,181.0,3454,4230,0.36053,1.00000,0.00000,0.00000,0.99973,8.27,0.00,0.080,856,724.3
182,182.0,3467,4266,0.36058,1.00000,0.00000,0.00000,0.99942,8.27,0.00,0.080,856,724.3
183,183.0,3472,4299,0.36051,1.00000,0.00000,0.00000,0.99917,8.27,0.00,0.080,855,723.4
184,184.0,3485,4338,0.36051,1.00000,0.00000,0.00000,0.99914,8.27,0.00,0.081,855,723.4
185,185.0,3478,4359,0.36052,1.00000,0.00000,0.00000,0.99911,8.27,0.00,0.081,855,723.4
186,186.0,3482,4396,0.36053,1.00000,0.00000,0.00000,0.99907,8.27,0.00,0.081,855,723.3
187,187.0,3477,4429,0.36052,1.00000,0.00000,0.00000,0.99904,8.27,0.00,0.082,855,723.3
188,188.0,3460,4466,0.36055,1.00000,0.00000,0.00000,0.99902,8.27,0.00,0.082,855,723.3
189,189.0,3448,4495,0.36055,1.00000,0.00000,0.00000,0.99885,8.27,0.00,0.082,855,723.3
190,190.0,3430,4519,0.36065,1.00000,0.00000,0.00000,0.99998,8.27,0.00,0.083,856,724.1
191,191.0,3411,4543,0.36068,1.00000,0.00000,0.00000,0.99962,8.27,0.00,0.083,857,724.9
192,192.0,3393,4562,0.36063,1.00000,0.00000,0.00000,0.99918,8.27,0.00,0.083,855,723.2
193,193.0,3382,4571,0.36076,1.00000,0.00000,0.00000,0.99997,8.27,0.00,0.084,857,724.8
194,194.0,3396,4595,0.36087,1.00000,0.00000,0.00000,0.99975,8.27,0.00,0.084,860,727.3
195,195.0,3395,4610,0.36071,1.00000,0.00000,0.00000,1.00000,8.27,0.00,0.084,856,724.0
196,196.0,3401,4624,0.36087,1.00000,0.00000,0.00000,0.99984,8.27,0.00,0.084,860,727.2
197,197.0,3412,4636,0.36087,1.00000,0.00000,0.00000,0.99983,8.27,0.00,0.068,860,727.3
198,198.0,3421,4648,0.36076,1.00000,0.00000,0.00000,0.99974,8.27,0.00,0.069,859,726.4
199,199.0,3424,4652,0.36072,1.00000,0.00000,0.00000,0.99918,8.27,0.00,0.069,858,725.6
200,200.0,3430,4661,0.36072,1.00000,0.00000,0.00000,0.99908,8.27,0.00,0.070,858,725.7
201,201.0,3433,4669,0.36073,1.00000,0.00000,0.00000,0.99927,8.27,0.00,0.070,858,725.7
202,202.0,3443,4681,0.36073,1.00000,0.00000,0.00000,0.99921,8.27,0.00,0.071,858,725.7
203,203.0,3449,4688,0.36072,1.00000,0.00000,0.00000,0.99915,8.27,0.00,0.071,858,725.6
204,204.0,3462,4702,0.36072,1.00000,0.00000,0.00000,0.99910,8.27,0.00,0.071,858,725.6
205,205.0,3468,4709,0.36073,1.00000,0.00000,0.00000,0.99932,8.27,0.00,0.072,858,725.6
206,206.0,3474,4715,0.36073,1.00000,0.00000,0.00000,0.99929,8.27,0.00,0.072,858,725.7
207,207.0,3473,4718,0.36073,1.00000,0.00000,0.00000,0.99927,8.27,0.00,0.073,858,725.7
208,208.0,3483,4730,0.36073,1.00000,0.00000,0.00000,0.99926,8.27,0.00,0.073,858,725.7
209,209.0,3485,4732,0.36073,1.00000,0.00000,0.00000,0.99951,8.27,0.00,0.074,858,725.7
210,210.0,3493,4741,0.36069,1.00000,0.00000,0.00000,0.99943,8.27,0.00,0.074,857,724.8
211,211.0,3500,4749,0.36072,1.00000,0.00000,0.00000,0.99948,8.27,0.00,0.074,858,725.7
212,212.0,3507,4759,0.36069,1.00000,0.00000,0.00000,0.99947,8.27,0.00,0.075,858,725.7
213,213.0,3512,4766,0.36067,1.00000,0.00000,0.00000,0.99946,8.27,0.00,0.075,858,725.7
214,214.0,3513,4769,0.36067,1.00000,0.00000,0.00000,0.99945,8.27,0.00,0.076,858,725.7
215,215.0,3516,4774,0.36067,1.00000,0.00000,0.00000,0.99944,8.27,0.00,0.076,858,725.7
216,216.0,3530,4788,0.36067,1.00000,0.00000,0.00000,0.99943,8.27,0.00,0.076,858,725.7
217,217.0,3533,4791,0.36067,1.00000,0.00000,0.00000,0.99996,8.27,0.00,0.077,858,725.8
218,218.0,3536,4795,0.36067,1.00000,0.00000,0.00000,0.99995,8.27,0.00,0.077,858,725.8
219,219.0,3538,4797,0.36067,1.00000,0.00000,0.00000,0.99995,8.27,0.00,0.077,858,725.8
220,220.0,3545,4808,0.36067,1.00000,0.00000,0.00000,0.99994,8.27,0.00,0.078,858,725.8
221,221.0,3548,4814,0.36068,1.00000,0.00000,0.00000,0.99994,8.27,0.00,0.078,858,725.8
222,222.0,3550,4819,0.36067,1.00000,0.00000,0.00000,0.99993,8.27,0.00,0.079,858,725.8
223,223.0,3554,4825,0.36068,1.00000,0.00000,0.00000,0.99993,8.27,0.00,0.079,858,725.8
224,224.0,3563,4833,0.36068,1.00000,0.00000,0.00000,0.99993,8.27,0.00,0.079,858,725.6
225,225.0,3571,4843,0.36068,1.00000,0.00000,0.00000,0.99992,8.27,0.00,0.079,858,725.8
226,226.0,3576,4848,0.36068,1.00000,0.00000,0.00000,0.99991,8.27,0.00,0.080,858,725.7
227,227.0,3589,4861,0.36069,1.00000,0.00000,0.00000,0.99991,8.27,0.00,0.080,858,725.8
228,228.0,3593,4868,0.36069,1.00000,0.00000,0.00000,0.99990,8.27,0.00,0.080,858,725.8
229,229.0,3601,4878,0.36068,1.00000,0.00000,0.00000,0.99977,8.27,0.00,0.081,858,725.8
230,230.0,3611,4888,0.36068,1.00000,0.00000,0.00000,0.99976,8.27,0.00,0.068,858,725.8
231,231.0,3618,4894,0.36066,1.00000,0.00000,0.00000,0.99957,8.27,0.00,0.069,857,724.9
232,232.0,3626,4903,0.36066,1.00000,0.00000,0.00000,0.99951,8.27,0.00,0.069,857,725.0
233,233.0,3631,4909,0.36067,1.00000,0.00000,0.00000,0.99984,8.27,0.00,0.070,857,725.0
234,234.0,3633,4913,0.36067,1.00000,0.00000,0.00000,0.99978,8.27,0.00,0.070,857,725.0
235,235.0,3639,4922,0.36067,1.00000,0.00000,0.00000,0.99973,8.27,0.00,0.071,857,724.9
236,236.0,3640,4927,0.36060,1.00000,0.00000,0.00000,0.99894,8.27,0.00,0.071,856,724.1
237,237.0,3638,4929,0.36060,1.00000,0.00000,0.00000,0.99890,8.27,0.00,0.072,856,724.0
238,238.0,3638,4933,0.36061,1.00000,0.00000,0.00000,0.99885,8.27,0.00,0.072,856,724.1
239,239.0,3641,4939,0.36068,1.00000,0.00000,0.00000,0.99997,8.27,0.00,0.072,857,724.9
240,240.0,3640,4943,0.36068,1.00000,0.00000,0.00000,0.99993,8.27,0.00,0.073,857,725.0
241,241.0,3639,4947,0.36068,1.00000,0.00000,0.00000,0.99990,8.27,0.00,0.073,857,725.0
242,242.0,3638,4953,0.36070,1.00000,0.00000,0.00000,0.99988,8.27,0.00,0.074,857,724.9
243,243.0,3631,4957,0.36070,1.00000,0.00000,0.00000,0.99986,8.27,0.00,0.074,857,724.9
244,244.0,3621,4962,0.36070,1.00000,0.00000,0.00000,0.99985,8.27,0.00,0.075,857,724.9
245,245.0,3613,4964,0.36069,1.00000,0.00000,0.00000,0.99984,8.27,0.00,0.075,857,725.0
246,246.0,3607,4968,0.36069,1.00000,0.00000,0.00000,0.99983,8.27,0.00,0.075,857,725.0
247,247.0,3604,4971,0.36069,1.00000,0.00000,0.00000,0.99982,8.27,0.00,0.076,857,725.0
248,248.0,3601,4973,0.36069,1.00000,0.00000,0.00000,0.99982,8.27,0.00,0.076,857,725.0
249,249.0,3599,4977,0.36068,1.00000,0.00000,0.00000,0.99967,8.27,0.00,0.076,857,725.0
250,250.0,3593,4977,0.36068,1.00000,0.00000,0.00000,0.99967,8.27,0.00,0.077,857,725.0
251,251.0,3590,4979,0.36068,1.00000,0.00000,0.00000,0.99966,8.27,0.00,0.077,857,725.0
252,252.0,3593,4987,0.36070,1.00000,0.00000,0.00000,0.99965,8.27,0.00,0.078,857,725.0
253,253.0,3590,4989,0.36068,1.00000,0.00000,0.00000,0.99965,8.27,0.00,0.078,857,725.0
254,254.0,3591,4991,0.36070,1.00000,0.00000,0.00000,0.99964,8.27,0.00,0.078,857,725.0
