step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
29,29.0,175,175,0.14503,0.42463,0.00000,0.00000,0.06280,8.27,0.00,0.162,1289,323.4
30,30.0,178,178,0.14693,0.43006,0.00000,0.00000,0.06652,8.27,0.00,0.162,1318,336.5
31,31.0,190,190,0.15344,0.45126,0.00000,0.00000,0.07025,8.27,0.00,0.162,1328,338.6
32,32.0,199,199,0.15836,0.46664,0.00000,0.00000,0.07414,8.27,0.00,0.163,1364,351.9
33,33.0,207,207,0.16255,0.47995,0.00000,0.00000,0.07812,8.27,0.00,0.163,1380,361.2
34,34.0,218,218,0.16810,0.49770,0.00000,0.00000,0.08219,8.27,0.00,0.163,1390,368.5
35,35.0,226,226,0.17216,0.51024,0.00000,0.00000,0.08637,8.27,0.00,0.163,1415,379.1
36,36.0,234,234,0.17625,0.52246,0.00000,0.00000,0.09071,8.27,0.00,0.163,1461,393.9
37,37.0,238,238,0.17832,0.52845,0.00000,0.00000,0.09514,8.27,0.00,0.163,1477,401.9
38,38.0,245,245,0.18163,0.53876,0.00000,0.00000,0.09961,8.27,0.00,0.164,1477,405.2
39,39.0,248,248,0.18326,0.54311,0.00000,0.00000,0.10415,8.27,0.00,0.164,1490,411.6
40,40.0,253,253,0.18566,0.55027,0.00000,0.00000,0.10875,8.27,0.00,0.164,1499,417.3
41,41.0,263,263,0.19006,0.56426,0.00000,0.00000,0.11341,8.27,0.00,0.164,1507,423.0
42,42.0,270,270,0.19319,0.57378,0.00000,0.00000,0.11818,8.27,0.00,0.164,1527,432.3
43,43.0,275,275,0.19550,0.58046,0.00000,0.00000,0.12303,8.27,0.00,0.164,1550,440.6
44,44.0,278,278,0.19697,0.58442,0.00000,0.00000,0.12793,8.27,0.00,0.165,1560,444.3
45,45.0,284,284,0.19955,0.59222,0.00000,0.00000,0.13288,8.27,0.00,0.165,1569,449.1
46,46.0,284,284,0.19986,0.59222,0.00000,0.00000,0.13787,8.27,0.00,0.165,1571,453.0
47,47.0,288,288,0.20165,0.59734,0.00000,0.00000,0.14287,8.27,0.00,0.165,1571,453.4
48,48.0,292,292,0.20329,0.60240,0.00000,0.00000,0.14787,8.27,0.00,0.165,1446,451.6
49,49.0,293,293,0.20390,0.60365,0.00000,0.00000,0.15287,8.27,0.00,0.165,1325,449.7
50,50.0,296,296,0.20527,0.60739,0.00000,0.00000,0.15787,8.27,0.00,0.165,1293,449.2
51,51.0,302,302,0.20770,0.61476,0.00000,0.00000,0.16287,8.27,0.00,0.166,1215,447.9
52,52.0,305,305,0.20916,0.61839,0.00000,0.00000,0.16787,8.27,0.00,0.166,970,444.1
53,53.0,306,306,0.20987,0.61960,0.00000,0.00000,0.17287,8.27,0.00,0.166,858,443.4
54,54.0,308,308,0.21087,0.62199,0.00000,0.00000,0.17787,8.27,0.00,0.166,855,443.4
55,55.0,311,311,0.21224,0.62556,0.00000,0.00000,0.18287,8.27,0.00,0.166,830,443.6
56,56.0,313,313,0.21333,0.62791,0.00000,0.00000,0.18787,8.27,0.00,0.166,802,443.1
57,57.0,313,313,0.21364,0.62791,0.00000,0.00000,0.19286,8.27,0.00,0.166,801,442.8
58,58.0,314,314,0.21427,0.62909,0.00000,0.00000,0.19786,8.27,0.00,0.167,802,443.1
59,59.0,318,318,0.21597,0.63374,0.00000,0.00000,0.20285,8.27,0.00,0.167,801,442.9
60,60.0,320,320,0.21697,0.63605,0.00000,0.00000,0.20785,8.27,0.00,0.167,798,443.4
61,61.0,323,323,0.21827,0.63948,0.00000,0.00000,0.21285,8.27,0.00,0.167,799,443.8
62,62.0,325,325,0.21928,0.64175,0.00000,0.00000,0.21784,8.27,0.00,0.167,798,443.6
63,63.0,329,329,0.22097,0.64625,0.00000,0.00000,0.22284,8.27,0.00,0.167,797,444.0
64,64.0,332,332,0.22232,0.64959,0.00000,0.00000,0.22784,8.27,0.00,0.167,797,444.5
65,65.0,334,334,0.22322,0.65179,0.00000,0.00000,0.23283,8.27,0.00,0.168,797,444.3
66,66.0,338,338,0.22478,0.65616,0.00000,0.00000,0.23783,8.27,0.00,0.168,798,444.7
67,67.0,342,342,0.22616,0.66048,0.00000,0.00000,0.24283,8.27,0.00,0.168,797,443.9
68,68.0,345,345,0.22740,0.66368,0.00000,0.00000,0.24782,8.27,0.00,0.168,798,444.3
69,69.0,348,348,0.22858,0.66686,0.00000,0.00000,0.25282,8.27,0.00,0.168,798,444.1
70,70.0,350,350,0.22948,0.66895,0.00000,0.00000,0.25781,8.27,0.00,0.168,798,443.9
71,71.0,353,353,0.23070,0.67208,0.00000,0.00000,0.26281,8.27,0.00,0.168,799,444.3
72,72.0,355,355,0.23146,0.67414,0.00000,0.00000,0.26781,8.27,0.00,0.168,798,443.7
73,73.0,356,356,0.23205,0.67517,0.00000,0.00000,0.27281,8.27,0.00,0.168,799,444.0
74,74.0,358,359,0.23325,0.67823,0.00000,0.00000,0.27780,8.27,0.00,0.169,799,443.8
75,75.0,364,365,0.23530,0.68427,0.00000,0.00000,0.28280,8.27,0.00,0.169,800,444.1
76,76.0,366,367,0.23609,0.68626,0.00000,0.00000,0.28780,8.27,0.00,0.169,800,443.8
77,77.0,374,375,0.23868,0.69409,0.00000,0.00000,0.29280,8.27,0.00,0.169,801,444.1
78,78.0,377,379,0.23994,0.69793,0.00000,0.00000,0.29779,8.27,0.00,0.169,800,443.4
79,79.0,382,384,0.24160,0.70266,0.00000,0.00000,0.30279,8.27,0.00,0.169,801,443.7
80,80.0,383,386,0.24245,0.70453,0.00000,0.00000,0.30779,8.27,0.00,0.169,801,443.6
81,81.0,391,395,0.24516,0.71282,0.00000,0.00000,0.31279,8.27,0.00,0.169,801,443.5
82,82.0,397,401,0.24693,0.71821,0.00000,0.00000,0.31778,8.27,0.00,0.170,801,443.4
83,83.0,402,407,0.24876,0.72350,0.00000,0.00000,0.32278,8.27,0.00,0.170,802,443.8
84,84.0,408,413,0.25057,0.72869,0.00000,0.00000,0.32778,8.27,0.00,0.170,802,443.8
85,85.0,413,418,0.25210,0.73294,0.00000,0.00000,0.33278,8.27,0.00,0.170,802,443.8
86,86.0,418,423,0.25358,0.73712,0.00000,0.00000,0.33777,8.27,0.00,0.170,801,443.3
87,87.0,424,429,0.25533,0.74206,0.00000,0.00000,0.34277,8.27,0.00,0.170,801,443.8
88,88.0,427,434,0.25682,0.74610,0.00000,0.00000,0.34777,8.27,0.00,0.170,800,443.5
89,89.0,433,441,0.25872,0.75165,0.00000,0.00000,0.35277,8.27,0.00,0.170,800,443.8
90,90.0,441,449,0.26079,0.75785,0.00000,0.00000,0.35777,8.27,0.00,0.170,800,443.9
91,91.0,444,452,0.26172,0.76013,0.00000,0.00000,0.36276,8.27,0.00,0.170,799,443.4
92,92.0,445,455,0.26267,0.76239,0.00000,0.00000,0.36775,8.27,0.00,0.171,799,443.5
93,93.0,449,459,0.26385,0.76538,0.00000,0.00000,0.37275,8.27,0.00,0.171,799,443.6
94,94.0,456,466,0.26564,0.77051,0.00000,0.00000,0.37774,8.27,0.00,0.171,799,443.6
95,95.0,456,468,0.26635,0.77195,0.00000,0.00000,0.38274,8.27,0.00,0.171,799,443.6
96,96.0,458,471,0.26727,0.77410,0.00000,0.00000,0.38773,8.27,0.00,0.171,800,443.7
97,97.0,467,483,0.27005,0.78251,0.00000,0.00000,0.39273,8.27,0.00,0.171,801,443.9
98,98.0,472,490,0.27168,0.78726,0.00000,0.00000,0.39773,8.27,0.00,0.171,801,443.8
99,99.0,472,491,0.27214,0.78793,0.00000,0.00000,0.40272,8.27,0.00,0.171,802,443.5
100,100.0,474,494,0.27304,0.78993,0.00000,0.00000,0.40772,8.27,0.00,0.171,803,443.5
101,101.0,478,500,0.27449,0.79388,0.00000,0.00000,0.41271,8.27,0.00,0.171,804,443.5
102,102.0,481,503,0.27533,0.79582,0.00000,0.00000,0.41771,8.27,0.00,0.172,805,443.5
103,103.0,484,507,0.27636,0.79838,0.00000,0.00000,0.42271,8.27,0.00,0.172,806,443.4
104,104.0,487,512,0.27759,0.80154,0.00000,0.00000,0.42770,8.27,0.00,0.172,807,443.1
105,105.0,485,513,0.27811,0.80217,0.00000,0.00000,0.43270,8.27,0.00,0.172,809,443.6
106,106.0,486,514,0.27856,0.80279,0.00000,0.00000,0.43770,8.27,0.00,0.172,810,443.1
107,107.0,487,517,0.27937,0.80465,0.00000,0.00000,0.44269,8.27,0.00,0.172,811,442.7
108,108.0,490,520,0.28020,0.80649,0.00000,0.00000,0.44769,8.27,0.00,0.172,813,442.9
109,109.0,490,522,0.28088,0.80771,0.00000,0.00000,0.45268,8.27,0.00,0.172,814,442.7
110,110.0,492,524,0.28157,0.80892,0.00000,0.00000,0.45768,8.27,0.00,0.172,816,443.1
111,111.0,493,526,0.28225,0.81013,0.00000,0.00000,0.46268,8.27,0.00,0.172,817,442.8
112,112.0,493,529,0.28310,0.81192,0.00000,0.00000,0.46767,8.27,0.00,0.172,818,442.6
113,113.0,493,530,0.28360,0.81251,0.00000,0.00000,0.47267,8.27,0.00,0.173,820,443.0
114,114.0,495,534,0.28462,0.81487,0.00000,0.00000,0.47766,8.27,0.00,0.173,821,442.7
115,115.0,496,539,0.28580,0.81777,0.00000,0.00000,0.48266,8.27,0.00,0.173,823,443.1
116,116.0,499,542,0.28663,0.81948,0.00000,0.00000,0.48766,8.27,0.00,0.173,824,442.8
117,117.0,500,545,0.28739,0.82119,0.00000,0.00000,0.49266,8.27,0.00,0.173,825,442.7
118,118.0,505,550,0.28853,0.82399,0.00000,0.00000,0.49766,8.27,0.00,0.173,827,443.0
119,119.0,506,552,0.28918,0.82510,0.00000,0.00000,0.50265,8.27,0.00,0.173,828,442.7
120,120.0,508,557,0.29031,0.82784,0.00000,0.00000,0.50765,8.27,0.00,0.173,829,442.5
121,121.0,510,560,0.29109,0.82946,0.00000,0.00000,0.51264,8.27,0.00,0.173,831,442.8
122,122.0,513,565,0.29220,0.83213,0.00000,0.00000,0.51764,8.27,0.00,0.173,832,442.6
123,123.0,514,568,0.29300,0.83372,0.00000,0.00000,0.52264,8.27,0.00,0.173,834,442.9
124,124.0,518,572,0.29394,0.83580,0.00000,0.00000,0.52764,8.27,0.00,0.174,835,442.6
125,125.0,523,577,0.29502,0.83838,0.00000,0.00000,0.53264,8.27,0.00,0.174,837,442.9
126,126.0,527,582,0.29609,0.84091,0.00000,0.00000,0.53763,8.27,0.00,0.174,838,442.6
127,127.0,532,587,0.29716,0.84340,0.00000,0.00000,0.54263,8.27,0.00,0.174,840,442.9
128,128.0,536,591,0.29806,0.84537,0.00000,0.00000,0.54763,8.27,0.00,0.174,841,442.7
129,129.0,544,599,0.29952,0.84923,0.00000,0.00000,0.55263,8.27,0.00,0.174,843,442.9
130,130.0,550,605,0.30068,0.85206,0.00000,0.00000,0.55763,8.27,0.00,0.174,844,442.7
131,131.0,556,611,0.30183,0.85483,0.00000,0.00000,0.56263,8.27,0.00,0.174,846,442.9
132,132.0,558,614,0.30255,0.85620,0.00000,0.00000,0.56762,8.27,0.00,0.174,847,442.7
133,133.0,594,651,0.30464,0.87206,0.00000,0.00000,0.57262,8.27,0.00,0.174,739,434.5
134,134.0,598,655,0.30542,0.87367,0.00000,0.00000,0.57762,8.27,0.00,0.174,740,434.4
135,135.0,604,661,0.30640,0.87604,0.00000,0.00000,0.58261,8.27,0.00,0.174,741,434.3
136,136.0,611,668,0.30750,0.87875,0.00000,0.00000,0.58761,8.27,0.00,0.175,742,434.3
137,137.0,619,676,0.30869,0.88178,0.00000,0.00000,0.59261,8.27,0.00,0.175,743,434.2
138,138.0,624,681,0.30952,0.88363,0.00000,0.00000,0.59760,8.27,0.00,0.175,744,434.1
139,139.0,631,688,0.31060,0.88617,0.00000,0.00000,0.60260,8.27,0.00,0.175,746,434.5
140,140.0,636,693,0.31143,0.88796,0.00000,0.00000,0.60759,8.27,0.00,0.175,746,433.9
141,141.0,640,698,0.31223,0.88971,0.00000,0.00000,0.61259,8.27,0.00,0.175,747,434.0
142,142.0,649,707,0.31344,0.89280,0.00000,0.00000,0.61759,8.27,0.00,0.175,748,434.0
143,143.0,656,714,0.31444,0.89515,0.00000,0.00000,0.62258,8.27,0.00,0.175,749,433.9
144,144.0,659,718,0.31512,0.89647,0.00000,0.00000,0.62758,8.27,0.00,0.175,750,433.9
145,145.0,664,723,0.31588,0.89809,0.00000,0.00000,0.63258,8.27,0.00,0.175,751,434.0
146,146.0,672,731,0.31692,0.90063,0.00000,0.00000,0.63757,8.27,0.00,0.175,752,433.8
147,147.0,675,736,0.31768,0.90219,0.00000,0.00000,0.64257,8.27,0.00,0.175,753,433.8
148,148.0,681,742,0.31851,0.90402,0.00000,0.00000,0.64757,8.27,0.00,0.175,754,433.8
149,149.0,691,752,0.31968,0.90701,0.00000,0.00000,0.65256,8.27,0.00,0.175,755,433.8
150,150.0,697,758,0.32051,0.90875,0.00000,0.00000,0.65756,8.27,0.00,0.176,756,433.7
151,151.0,702,763,0.32125,0.91018,0.00000,0.00000,0.66255,8.27,0.00,0.176,757,433.6
152,152.0,709,770,0.32215,0.91215,0.00000,0.00000,0.66755,8.27,0.00,0.176,759,434.0
153,153.0,711,772,0.32258,0.91270,0.00000,0.00000,0.67255,8.27,0.00,0.176,759,433.6
154,154.0,718,779,0.32346,0.91461,0.00000,0.00000,0.67754,8.27,0.00,0.176,760,433.5
155,155.0,724,785,0.32425,0.91621,0.00000,0.00000,0.68254,8.27,0.00,0.176,761,433.5
156,156.0,736,797,0.32546,0.91933,0.00000,0.00000,0.68754,8.27,0.00,0.176,763,433.9
157,157.0,745,806,0.32644,0.92159,0.00000,0.00000,0.69254,8.27,0.00,0.176,764,433.8
158,158.0,750,812,0.32717,0.92306,0.00000,0.00000,0.69753,8.27,0.00,0.176,765,433.7
159,159.0,761,823,0.32825,0.92569,0.00000,0.00000,0.70253,8.27,0.00,0.176,766,433.6
160,160.0,769,831,0.32911,0.92754,0.00000,0.00000,0.70753,8.27,0.00,0.176,767,433.5
161,161.0,777,840,0.33002,0.92957,0.00000,0.00000,0.71252,8.27,0.00,0.176,768,433.5
162,162.0,787,850,0.33099,0.93176,0.00000,0.00000,0.71752,8.27,0.00,0.176,770,433.9
163,163.0,793,856,0.33168,0.93304,0.00000,0.00000,0.72252,8.27,0.00,0.176,771,433.8
164,164.0,804,867,0.33266,0.93533,0.00000,0.00000,0.72752,8.27,0.00,0.176,772,433.7
165,165.0,815,878,0.33362,0.93754,0.00000,0.00000,0.73251,8.27,0.00,0.176,773,433.6
166,166.0,833,897,0.33501,0.94118,0.00000,0.00000,0.73751,8.27,0.00,0.176,774,433.5
167,167.0,840,904,0.33571,0.94246,0.00000,0.00000,0.74251,8.27,0.00,0.176,776,433.9
168,168.0,847,912,0.33644,0.94390,0.00000,0.00000,0.74751,8.27,0.00,0.177,777,433.8
169,169.0,855,920,0.33717,0.94530,0.00000,0.00000,0.75250,8.27,0.00,0.177,778,433.8
170,170.0,864,932,0.33808,0.94733,0.00000,0.00000,0.75750,8.27,0.00,0.177,779,433.7
171,171.0,877,945,0.33902,0.94945,0.00000,0.00000,0.76250,8.27,0.00,0.177,780,433.6
172,172.0,885,954,0.33976,0.95087,0.00000,0.00000,0.76749,8.27,0.00,0.177,781,433.5
173,173.0,891,960,0.34035,0.95179,0.00000,0.00000,0.77249,8.27,0.00,0.177,783,433.9
174,174.0,900,969,0.34106,0.95314,0.00000,0.00000,0.77749,8.27,0.00,0.177,784,433.8
175,175.0,907,977,0.34172,0.95431,0.00000,0.00000,0.78249,8.27,0.00,0.177,785,433.7
176,176.0,911,983,0.34229,0.95517,0.00000,0.00000,0.78748,8.27,0.00,0.177,786,433.6
177,177.0,916,989,0.34286,0.95601,0.00000,0.00000,0.79248,8.27,0.00,0.177,787,433.5
178,178.0,922,995,0.34342,0.95684,0.00000,0.00000,0.79748,8.27,0.00,0.177,789,433.9
179,179.0,929,1002,0.34401,0.95778,0.00000,0.00000,0.80248,8.27,0.00,0.177,790,433.8
180,180.0,938,1011,0.34467,0.95896,0.00000,0.00000,0.80748,8.27,0.00,0.177,791,433.8
181,181.0,943,1016,0.34517,0.95961,0.00000,0.00000,0.81247,8.27,0.00,0.177,792,433.7
182,182.0,949,1024,0.34578,0.96061,0.00000,0.00000,0.81747,8.27,0.00,0.177,793,433.6
183,183.0,957,1033,0.34640,0.96172,0.00000,0.00000,0.82247,8.27,0.00,0.177,794,433.6
184,184.0,966,1042,0.34703,0.96279,0.00000,0.00000,0.82746,8.27,0.00,0.177,795,433.5
185,185.0,969,1047,0.34751,0.96337,0.00000,0.00000,0.83246,8.27,0.00,0.177,796,433.5
186,186.0,974,1053,0.34804,0.96406,0.00000,0.00000,0.83746,8.27,0.00,0.177,798,433.8
187,187.0,978,1058,0.34852,0.96463,0.00000,0.00000,0.84246,8.27,0.00,0.177,799,433.8
188,188.0,984,1066,0.34909,0.96551,0.00000,0.00000,0.84746,8.27,0.00,0.177,800,433.7
189,189.0,988,1070,0.34953,0.96594,0.00000,0.00000,0.85245,8.27,0.00,0.177,801,433.6
190,190.0,995,1080,0.35016,0.96700,0.00000,0.00000,0.85745,8.27,0.00,0.177,802,433.5
191,191.0,1001,1087,0.35068,0.96772,0.00000,0.00000,0.86244,8.27,0.00,0.177,803,433.4
192,192.0,1004,1091,0.35111,0.96813,0.00000,0.00000,0.86744,8.27,0.00,0.178,805,433.8
193,193.0,1015,1104,0.35180,0.96941,0.00000,0.00000,0.87244,8.27,0.00,0.178,806,433.7
194,194.0,1026,1115,0.35243,0.97045,0.00000,0.00000,0.87744,8.27,0.00,0.178,807,433.6
195,195.0,1034,1123,0.35294,0.97119,0.00000,0.00000,0.88243,8.27,0.00,0.178,808,433.5
196,196.0,1042,1131,0.35347,0.97191,0.00000,0.00000,0.88743,8.27,0.00,0.178,809,433.5
197,197.0,1051,1142,0.35407,0.97287,0.00000,0.00000,0.89243,8.27,0.00,0.178,811,433.8
198,198.0,1060,1152,0.35464,0.97371,0.00000,0.00000,0.89743,8.27,0.00,0.178,812,433.8
199,199.0,1065,1157,0.35508,0.97412,0.00000,0.00000,0.90243,8.27,0.00,0.178,813,433.7
200,200.0,1073,1166,0.35560,0.97485,0.00000,0.00000,0.90742,8.27,0.00,0.178,814,433.6
201,201.0,1082,1175,0.35612,0.97555,0.00000,0.00000,0.91242,8.27,0.00,0.178,815,433.5
202,202.0,1085,1183,0.35662,0.97616,0.00000,0.00000,0.91741,8.27,0.00,0.178,816,433.4
203,203.0,1095,1194,0.35719,0.97698,0.00000,0.00000,0.92241,8.27,0.00,0.178,818,433.8
204,204.0,1105,1206,0.35775,0.97783,0.00000,0.00000,0.92741,8.27,0.00,0.178,819,433.7
205,205.0,1117,1220,0.35835,0.97879,0.00000,0.00000,0.93241,8.27,0.00,0.178,820,433.6
206,206.0,1128,1232,0.35890,0.97958,0.00000,0.00000,0.93741,8.27,0.00,0.178,821,433.6
207,207.0,1137,1242,0.35940,0.98022,0.00000,0.00000,0.94240,8.27,0.00,0.178,822,433.5
208,208.0,1143,1250,0.35987,0.98071,0.00000,0.00000,0.94740,8.27,0.00,0.178,824,433.8
209,209.0,1149,1257,0.36031,0.98113,0.00000,0.00000,0.95240,8.27,0.00,0.178,825,433.8
210,210.0,1158,1269,0.36083,0.98183,0.00000,0.00000,0.95740,8.27,0.00,0.178,826,433.7
211,211.0,1168,1279,0.36131,0.98240,0.00000,0.00000,0.96240,8.27,0.00,0.178,827,433.6
212,212.0,1179,1291,0.36180,0.98305,0.00000,0.00000,0.96739,8.27,0.00,0.178,828,433.5
213,213.0,1186,1298,0.36222,0.98342,0.00000,0.00000,0.97239,8.27,0.00,0.178,829,433.5
214,214.0,1191,1305,0.36265,0.98379,0.00000,0.00000,0.97739,8.27,0.00,0.178,831,433.8
215,215.0,1200,1316,0.36313,0.98434,0.00000,0.00000,0.98239,8.27,0.00,0.178,832,433.7
216,216.0,1211,1327,0.36361,0.98488,0.00000,0.00000,0.98738,8.27,0.00,0.178,833,433.7
217,217.0,1218,1335,0.36403,0.98525,0.00000,0.00000,0.99238,8.27,0.00,0.178,834,433.6
218,218.0,1233,1350,0.36454,0.98593,0.00000,0.00000,0.99738,8.27,0.00,0.178,835,433.5
219,219.0,1236,1358,0.36481,0.98629,0.00000,0.00000,1.00000,8.27,0.00,0.178,836,433.4
220,220.0,1243,1370,0.36501,0.98680,0.00000,0.00000,1.00000,8.27,0.00,0.178,838,433.8
221,221.0,1247,1375,0.36506,0.98700,0.00000,0.00000,1.00000,8.27,0.00,0.178,839,433.7
222,222.0,1260,1391,0.36523,0.98764,0.00000,0.00000,1.00000,8.27,0.00,0.179,840,433.7
223,223.0,1266,1398,0.36533,0.98791,0.00000,0.00000,1.00000,8.27,0.00,0.179,841,433.6
224,224.0,1279,1411,0.36548,0.98840,0.00000,0.00000,1.00000,8.27,0.00,0.179,842,433.5
225,225.0,1284,1420,0.36559,0.98872,0.00000,0.00000,1.00000,8.27,0.00,0.179,843,433.5
226,226.0,1298,1435,0.36568,0.98925,0.00000,0.00000,1.00000,8.27,0.00,0.179,843,433.5
227,227.0,1310,1449,0.36581,0.98971,0.00000,0.00000,1.00000,8.27,0.00,0.179,844,433.4
228,228.0,1324,1465,0.36600,0.99022,0.00000,0.00000,1.00000,8.27,0.00,0.179,845,433.3
229,229.0,1336,1477,0.36612,0.99058,0.00000,0.00000,1.00000,8.27,0.00,0.179,846,433.3
230,230.0,1348,1490,0.36626,0.99096,0.00000,0.00000,1.00000,8.27,0.00,0.179,848,433.6
231,231.0,1360,1505,0.36639,0.99138,0.00000,0.00000,1.00000,8.27,0.00,0.179,849,433.4
232,232.0,1364,1511,0.36646,0.99154,0.00000,0.00000,1.00000,8.27,0.00,0.179,850,433.3
233,233.0,1373,1521,0.36657,0.99180,0.00000,0.00000,1.00000,8.27,0.00,0.179,852,433.7
234,234.0,1380,1531,0.36666,0.99206,0.00000,0.00000,1.00000,8.27,0.00,0.179,853,433.6
235,235.0,1389,1542,0.36689,0.99233,0.00000,0.00000,1.00000,8.27,0.00,0.179,857,434.0
236,236.0,1396,1551,0.36696,0.99255,0.00000,0.00000,1.00000,8.27,0.00,0.179,858,433.9
237,237.0,1404,1560,0.36701,0.99275,0.00000,0.00000,1.00000,8.27,0.00,0.179,859,433.8
238,238.0,1413,1570,0.36710,0.99298,0.00000,0.00000,1.00000,8.27,0.00,0.179,860,433.8
239,239.0,1418,1575,0.36715,0.99309,0.00000,0.00000,1.00000,8.27,0.00,0.179,861,433.7
240,240.0,1435,1592,0.36723,0.99345,0.00000,0.00000,1.00000,8.27,0.00,0.179,862,433.7
241,241.0,1442,1601,0.36731,0.99363,0.00000,0.00000,1.00000,8.27,0.00,0.179,864,434.0
242,242.0,1447,1609,0.36737,0.99379,0.00000,0.00000,1.00000,8.27,0.00,0.179,865,434.0
243,243.0,1452,1618,0.36744,0.99397,0.00000,0.00000,1.00000,8.27,0.00,0.179,866,433.9
244,244.0,1453,1624,0.36746,0.99408,0.00000,0.00000,1.00000,8.27,0.00,0.179,867,433.8
245,245.0,1454,1630,0.36751,0.99419,0.00000,0.00000,1.00000,8.27,0.00,0.179,868,433.8
246,246.0,1468,1645,0.36760,0.99446,0.00000,0.00000,1.00000,8.27,0.00,0.179,869,433.7
