step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (template) | seed-base decision stands, its orders are applied);3;0;R7[0.07] R20[0.19];0.00;0.19;0.04;0.06;0.00;0.00;0.72;0.00;0.2157;0.2071;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.17];0.00;0.17;0.04;0.06;0.00;0.00;0.75;0.00;0.2290;0.2130;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.16];0.00;0.16;0.04;0.06;0.00;0.00;0.71;0.12;0.2355;0.2196;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.17] R26[0.04];0.04;0.21;0.04;0.06;0.00;0.00;0.64;0.12;0.2219;0.2244;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.18] R26[0.08];0.08;0.25;0.04;0.06;0.00;0.00;0.64;0.12;0.2214;0.2329;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.19] R26[0.11];0.11;0.28;0.04;0.06;0.00;0.00;0.65;0.12;0.2268;0.2330;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.13];0.13;0.30;0.04;0.06;0.00;0.00;0.65;0.12;0.2271;0.2373;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.14];0.14;0.32;0.04;0.06;0.00;0.00;0.65;0.12;0.2300;0.2414;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.20] R26[0.16];0.16;0.33;0.04;0.06;0.00;0.00;0.65;0.12;0.2320;0.2431;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.07] R20[0.21] R26[0.17];0.17;0.34;0.04;0.06;0.00;0.00;0.65;0.12;0.2361;0.2418;1
10;10;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: low) → ACCEPTED: A1: A1: IF suppression feasibility is VH AND asset exposure risk is VH THEN asset protection 0.7, evacuation 0.6 (adaptation-born: resolution increase (instantiated antecedent cell));2;2;R7[0.07] R20[0.21] R26[0.17] A1[0.53];0.17;0.35;0.04;0.45;0.31;0.00;0.83;0.12;0.2396;0.2464;1
