step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
86;0.310805;0.292795;0.278155;0.274560;0.277540
87;0.312069;0.293353;0.278686;0.274560;0.277540
88;0.314714;0.293853;0.279161;0.274560;0.277540
89;0.315651;0.295120;0.280364;0.274560;0.277540
90;0.316523;0.296000;0.281200;0.274560;0.277540
91;0.317178;0.296705;0.281870;0.274560;0.277540
92;0.318126;0.298476;0.283553;0.274560;0.277540
93;0.319122;0.298735;0.283798;0.274560;0.277540
94;0.320210;0.299158;0.284200;0.277166;0.278489
95;0.320726;0.300056;0.285053;0.277166;0.278489
96;0.321005;0.300868;0.285825;0.277166;0.278489
97;0.319201;0.301817;0.286726;0.277166;0.278489
98;0.319545;0.302464;0.287340;0.277166;0.278489
99;0.319688;0.303488;0.288314;0.277166;0.278489
100;0.319912;0.303209;0.288048;0.277166;0.278489
101;0.320121;0.303527;0.288351;0.277166;0.278489
102;0.320836;0.303684;0.288500;0.277166;0.278489
103;0.321189;0.303576;0.288398;0.277166;0.278489
104;0.321483;0.303715;0.288529;0.281209;0.280330
105;0.321293;0.303906;0.288710;0.281209;0.280330
106;0.321478;0.304017;0.288816;0.281209;0.280330
107;0.321686;0.304293;0.289078;0.281209;0.280330
108;0.322423;0.304379;0.289160;0.281209;0.280330
109;0.322612;0.304542;0.289315;0.281209;0.280330
110;0.322859;0.304770;0.289532;0.281209;0.280330
111;0.323239;0.304904;0.289659;0.281209;0.280330
112;0.323664;0.305013;0.289762;0.281209;0.280330
113;0.324577;0.305246;0.289983;0.281209;0.280330
114;0.324746;0.305428;0.290156;0.283109;0.281989
115;0.325038;0.305679;0.290395;0.283109;0.281989
116;0.324948;0.305880;0.290586;0.283109;0.281989
117;0.323315;0.306055;0.290753;0.283109;0.281989
118;0.323636;0.306206;0.290896;0.283109;0.281989
119;0.323755;0.306356;0.291038;0.283109;0.281989
120;0.323993;0.306505;0.291180;0.283109;0.281989
121;0.324190;0.306654;0.291321;0.283109;0.281989
122;0.324489;0.306825;0.291484;0.283109;0.281989
123;0.324674;0.306996;0.291646;0.283109;0.281989
124;0.325532;0.307166;0.291808;0.286646;0.283792
125;0.325028;0.307405;0.292034;0.286646;0.283792
126;0.325170;0.307503;0.292128;0.286646;0.283792
127;0.326495;0.307671;0.292287;0.286646;0.283792
128;0.325734;0.307883;0.292489;0.286646;0.283792
129;0.326231;0.308071;0.292668;0.286646;0.283792
130;0.326168;0.308236;0.292824;0.286646;0.283792
131;0.326393;0.308377;0.292958;0.286646;0.283792
132;0.327016;0.308496;0.293071;0.286646;0.283792
133;0.327216;0.308681;0.293247;0.286646;0.283792
134;0.327505;0.308908;0.293463;0.287304;0.285400
135;0.327747;0.309047;0.293595;0.287304;0.285400
136;0.327942;0.309207;0.293747;0.287304;0.285400
136;0.327973;0.309207;0.293747;0.287304;0.285400
137;0.328230;0.309323;0.293857;0.287304;0.285400
138;0.328472;0.309546;0.294069;0.287304;0.285400
139;0.328534;0.309661;0.294178;0.287304;0.285400
140;0.328938;0.309797;0.294307;0.287304;0.285400
141;0.328985;0.309911;0.294416;0.287304;0.285400
142;0.329341;0.310088;0.294584;0.287304;0.285400
143;0.329569;0.310223;0.294712;0.287304;0.285400
144;0.329691;0.310315;0.294799;0.288692;0.287033
145;0.330872;0.310469;0.294946;0.288692;0.287033
146;0.330032;0.310725;0.295189;0.288692;0.287033
147;0.330155;0.310857;0.295314;0.288692;0.287033
148;0.330135;0.310989;0.295439;0.288692;0.287033
149;0.330324;0.311079;0.295525;0.288692;0.287033
