step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
97,97.0,2527,3020,0.30910,0.33331,0.99993,0.00000,0.00000,0.12696,8.27,0.00,0.103,3953,2785.0
98,98.0,2476,3020,0.30932,0.33331,0.99993,0.00000,0.00000,0.13147,8.27,0.00,0.106,3940,2769.3
99,99.0,2269,3020,0.30959,0.33331,0.99993,0.00000,0.00000,0.13592,8.27,0.00,0.109,3924,2738.5
100,100.0,1914,3020,0.30987,0.33331,0.99993,0.00000,0.00000,0.14030,8.27,0.00,0.112,3863,2688.4
101,101.0,1725,3020,0.31027,0.33331,0.99993,0.00000,0.00000,0.14406,8.27,0.00,0.114,3541,2326.4
102,102.0,1721,3020,0.31053,0.33331,0.99993,0.00000,0.00000,0.14761,8.27,0.00,0.116,3481,2209.0
103,103.0,1718,3020,0.31074,0.33331,0.99993,0.00000,0.00000,0.15116,8.27,0.00,0.118,3473,2200.6
104,104.0,1716,3022,0.31094,0.33331,0.99993,0.00000,0.00000,0.15470,8.27,0.00,0.120,3475,2199.9
105,105.0,1704,3022,0.31115,0.33331,0.99993,0.00000,0.00000,0.15826,8.27,0.00,0.122,3484,2210.5
106,106.0,1647,3022,0.31136,0.33331,0.99993,0.00000,0.00000,0.16181,8.27,0.00,0.124,3481,2208.7
107,107.0,1385,3022,0.31157,0.33331,0.99993,0.00000,0.00000,0.16533,8.27,0.00,0.126,3456,2185.4
108,108.0,1061,3022,0.31179,0.33331,0.99993,0.00000,0.00000,0.16864,8.27,0.00,0.128,3243,2054.9
109,109.0,921,3026,0.31203,0.33331,0.99993,0.00000,0.00000,0.17151,8.27,0.00,0.129,2916,1790.1
110,110.0,901,3027,0.31222,0.33331,0.99993,0.00000,0.00000,0.17422,8.27,0.00,0.131,2882,1695.3
111,111.0,886,3027,0.31240,0.33331,0.99993,0.00000,0.00000,0.17687,8.27,0.00,0.132,2866,1658.1
112,112.0,857,3027,0.31257,0.33331,0.99993,0.00000,0.00000,0.17948,8.27,0.00,0.133,2831,1633.8
113,113.0,831,3027,0.31276,0.33331,0.99993,0.00000,0.00000,0.18195,8.27,0.00,0.134,2664,1544.8
114,114.0,802,3030,0.31288,0.33331,0.99993,0.00000,0.00000,0.18450,8.27,0.00,0.136,2831,1596.3
115,115.0,735,3030,0.31305,0.33331,0.99993,0.00000,0.00000,0.18698,8.27,0.00,0.137,2663,1547.5
116,116.0,618,3030,0.31323,0.33331,0.99993,0.00000,0.00000,0.18937,8.27,0.00,0.138,2617,1496.8
117,117.0,265,3041,0.31339,0.33331,0.99993,0.00000,0.00000,0.19157,8.27,0.00,0.139,2442,1379.3
118,118.0,78,3085,0.31321,0.33331,0.99994,0.00000,0.00000,0.19311,8.27,0.00,0.139,2035,963.4
119,119.0,74,3111,0.31332,0.33332,0.99995,0.00000,0.00000,0.19434,8.27,0.00,0.140,2039,782.9
120,120.0,54,3120,0.31323,0.33332,0.99995,0.00000,0.00000,0.19553,8.27,0.00,0.140,1588,751.8
121,121.0,43,3122,0.31318,0.33332,0.99995,0.00000,0.00000,0.19657,8.27,0.00,0.141,1455,662.7
122,122.0,34,3122,0.31339,0.33332,0.99995,0.00000,0.00000,0.19781,8.27,0.00,0.141,2118,812.3
123,123.0,33,3122,0.31356,0.33332,0.99995,0.00000,0.00000,0.19891,8.27,0.00,0.142,1939,721.3
124,124.0,33,3122,0.31373,0.33332,0.99995,0.00000,0.00000,0.19988,8.27,0.00,0.142,1746,649.4
125,125.0,34,3126,0.31367,0.33332,0.99995,0.00000,0.00000,0.20096,8.27,0.00,0.142,1904,708.0
126,126.0,75,3164,0.30584,0.33332,0.99995,0.00000,0.00000,0.20096,8.27,0.00,0.142,0,0.0
127,127.0,76,3165,0.30584,0.33332,0.99995,0.00000,0.00000,0.20096,8.27,0.00,0.142,0,0.0
128,128.0,78,3167,0.30584,0.33332,0.99995,0.00000,0.00000,0.20096,8.27,0.00,0.142,0,0.0
