step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
96;96;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.22] R3[0.04] R7[0.02] R9[0.06] R10[0.02] R13[0.06];0.22;0.63;0.23;0.78;0.65;0.73;0.88;0.10;0.3104;0.3012;1
96;96;Agent_2;orders came from the seed rule base (rules as-is);0;0;R2[0.10] R3[0.07] R7[0.08] R9[0.11] R10[0.05] R11[0.23];0.17;0.56;0.21;0.61;0.72;0.90;0.71;0.10;0.3104;0.3012;1
96;96;Agent_3;orders came from the seed rule base (rules as-is);0;0;R1[0.11] R2[0.17] R4[0.11] R5[0.17] R6[0.17] R7[0.04];0.40;0.60;0.19;0.60;0.67;0.72;0.91;0.10;0.3104;0.3012;1
97;97;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.20] R3[0.05] R7[0.02] R9[0.05] R10[0.02] R13[0.06];0.22;0.64;0.23;0.78;0.65;0.73;0.91;0.10;0.3106;0.3015;1
97;97;Agent_2;orders came from the seed rule base (rules as-is);0;0;R2[0.10] R3[0.08] R7[0.08] R9[0.10] R10[0.04] R11[0.23];0.17;0.57;0.21;0.62;0.72;0.91;0.70;0.10;0.3106;0.3015;1
97;97;Agent_3;orders came from the seed rule base (rules as-is);0;0;R1[0.10] R2[0.15] R4[0.10] R5[0.15] R6[0.15] R7[0.04];0.39;0.60;0.19;0.59;0.67;0.72;0.92;0.10;0.3106;0.3015;1
98;98;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.19] R3[0.06] R7[0.02] R9[0.05] R10[0.02] R13[0.06];0.22;0.65;0.23;0.78;0.65;0.72;0.90;0.10;0.3109;0.3018;1
98;98;Agent_2;orders came from the seed rule base (rules as-is);0;0;R2[0.10] R3[0.09] R7[0.08] R9[0.10] R10[0.04] R11[0.23];0.16;0.57;0.21;0.64;0.72;0.92;0.69;0.10;0.3109;0.3018;1
98;98;Agent_3;orders came from the seed rule base (rules as-is);0;0;R1[0.09] R2[0.14] R4[0.09] R5[0.14] R6[0.14] R7[0.04];0.39;0.60;0.18;0.59;0.67;0.72;0.92;0.10;0.3109;0.3018;1
99;99;Agent_1;orders came from the seed rule base (rules as-is);0;0;R2[0.18] R3[0.07] R7[0.02] R9[0.04] R10[0.02] R13[0.06];0.22;0.65;0.23;0.78;0.64;0.72;0.90;0.09;0.3112;0.3020;1
