step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,14,14,0.01245,0.01412,0.04235,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
2,2.0,21,21,0.01829,0.02073,0.06220,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
3,3.0,29,29,0.02467,0.02797,0.08391,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
4,4.0,40,40,0.04777,0.03739,0.11217,0.00000,0.00000,0.00262,8.27,0.00,0.068,278,62.7
5,5.0,48,48,0.05393,0.04388,0.13165,0.00000,0.00000,0.00574,8.27,0.00,0.068,309,74.3
6,6.0,54,54,0.05834,0.04857,0.14571,0.00000,0.00000,0.00943,8.27,0.00,0.068,341,87.4
7,7.0,64,64,0.06522,0.05605,0.16816,0.00000,0.00000,0.01381,8.27,0.00,0.068,376,102.7
8,8.0,70,70,0.06922,0.06036,0.18107,0.00000,0.00000,0.01881,8.27,0.00,0.068,408,116.5
9,9.0,78,78,0.07478,0.06589,0.19767,0.00000,0.00000,0.02359,8.27,0.00,0.068,312,109.6
10,10.0,84,84,0.07854,0.06990,0.20969,0.00000,0.00000,0.02908,8.27,0.00,0.068,342,125.5
11,11.0,92,92,0.08267,0.07505,0.22516,0.00000,0.00000,0.03592,8.27,0.00,0.068,361,156.7
12,12.0,104,104,0.08958,0.08242,0.24727,0.00000,0.00000,0.04326,8.27,0.00,0.069,379,168.1
13,13.0,118,118,0.09696,0.09050,0.27151,0.00000,0.00000,0.05129,8.27,0.00,0.069,405,183.4
14,14.0,141,141,0.10797,0.10271,0.30813,0.00000,0.00000,0.06020,8.27,0.00,0.069,439,202.9
15,15.0,162,162,0.11712,0.11283,0.33849,0.00000,0.00000,0.07023,8.27,0.00,0.069,478,227.5
16,16.0,182,182,0.12484,0.12167,0.36502,0.00000,0.00000,0.08275,8.27,0.00,0.070,502,285.1
17,17.0,199,199,0.13159,0.12865,0.38596,0.00000,0.00000,0.09675,8.27,0.00,0.070,553,317.9
18,18.0,216,216,0.13797,0.13519,0.40556,0.00000,0.00000,0.11195,8.27,0.00,0.071,589,344.1
19,19.0,233,235,0.14474,0.14201,0.42603,0.00000,0.00000,0.12832,8.27,0.00,0.071,622,369.7
20,20.0,253,255,0.15149,0.14871,0.44612,0.00000,0.00000,0.14559,8.27,0.00,0.072,642,389.3
21,21.0,272,274,0.15768,0.15464,0.46393,0.00000,0.00000,0.16390,8.27,0.00,0.072,674,412.7
22,22.0,295,299,0.16497,0.16190,0.48571,0.00000,0.00000,0.18352,8.27,0.00,0.072,713,441.3
23,23.0,312,326,0.17229,0.16910,0.50731,0.00000,0.00000,0.20472,8.27,0.00,0.073,756,475.5
24,24.0,328,351,0.17880,0.17525,0.52576,0.00000,0.00000,0.22758,8.27,0.00,0.073,802,510.8
25,25.0,337,383,0.18636,0.18249,0.54746,0.00000,0.00000,0.25196,8.27,0.00,0.074,839,543.0
26,26.0,330,420,0.19428,0.19006,0.57019,0.00000,0.00000,0.27753,8.27,0.00,0.075,862,567.9
27,27.0,344,447,0.20014,0.19513,0.58539,0.00000,0.00000,0.30447,8.27,0.00,0.075,900,597.1
28,28.0,348,472,0.20527,0.19951,0.59853,0.00000,0.00000,0.33332,8.27,0.00,0.076,953,636.4
29,29.0,341,500,0.21081,0.20410,0.61229,0.00000,0.00000,0.36248,8.27,0.00,0.077,953,641.0
30,30.0,357,536,0.21732,0.20956,0.62867,0.00000,0.00000,0.39269,8.27,0.00,0.077,988,663.2
31,31.0,368,565,0.22268,0.21363,0.64088,0.00000,0.00000,0.42477,8.27,0.00,0.078,1040,702.4
32,32.0,381,599,0.22828,0.21807,0.65422,0.00000,0.00000,0.45614,8.27,0.00,0.079,1047,687.5
33,33.0,398,634,0.23369,0.22232,0.66695,0.00000,0.00000,0.48823,8.27,0.00,0.079,1007,699.7
34,34.0,411,666,0.23867,0.22593,0.67779,0.00000,0.00000,0.52031,8.27,0.00,0.080,986,698.3
35,35.0,410,695,0.24317,0.22901,0.68703,0.00000,0.00000,0.55239,8.27,0.00,0.081,900,692.9
36,36.0,402,722,0.24747,0.23172,0.69517,0.00000,0.00000,0.58446,8.27,0.00,0.082,862,690.0
37,37.0,386,744,0.25116,0.23383,0.70149,0.00000,0.00000,0.61655,8.27,0.00,0.082,830,687.4
38,38.0,399,780,0.25582,0.23710,0.71129,0.00000,0.00000,0.64862,8.27,0.00,0.083,857,689.7
39,39.0,413,818,0.26043,0.24032,0.72096,0.00000,0.00000,0.68070,8.27,0.00,0.084,853,690.3
40,40.0,430,856,0.26492,0.24333,0.73000,0.00000,0.00000,0.71279,8.27,0.00,0.084,846,690.7
41,41.0,426,898,0.26930,0.24645,0.73934,0.00000,0.00000,0.74485,8.27,0.00,0.085,814,687.7
42,42.0,422,933,0.27321,0.24888,0.74664,0.00000,0.00000,0.77691,8.27,0.00,0.086,809,688.0
43,43.0,420,964,0.27681,0.25092,0.75277,0.00000,0.00000,0.80899,8.27,0.00,0.086,807,688.8
44,44.0,405,991,0.28085,0.25263,0.75788,0.00000,0.00000,0.84105,8.27,0.00,0.087,831,694.2
45,45.0,404,1020,0.28460,0.25438,0.76313,0.00000,0.00000,0.87311,8.27,0.00,0.088,839,697.0
46,46.0,402,1045,0.28805,0.25583,0.76748,0.00000,0.00000,0.90519,8.27,0.00,0.089,847,699.9
47,47.0,395,1070,0.29084,0.25722,0.77167,0.00000,0.00000,0.93727,8.27,0.00,0.089,859,700.4
48,48.0,386,1098,0.29410,0.25873,0.77619,0.00000,0.00000,0.96933,8.27,0.00,0.090,844,700.9
49,49.0,386,1127,0.29689,0.26023,0.78069,0.00000,0.00000,1.00000,8.27,0.00,0.091,844,702.4
50,50.0,375,1149,0.29833,0.26133,0.78398,0.00000,0.00000,1.00000,8.27,0.00,0.091,867,705.4
