step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,60.0,11,11,0.00182,0.00206,0.00605,0.00000,0.00013,0.00000,8.96,0.00,0.051,0,0.0
2,120.0,23,31,0.00505,0.00572,0.01685,0.00000,0.00032,0.00000,8.21,0.00,0.051,0,0.0
3,180.0,43,70,0.01111,0.01259,0.03726,0.00000,0.00051,0.00000,8.43,0.00,0.050,0,0.0
4,240.0,71,131,0.02007,0.02275,0.06754,0.00000,0.00070,0.00000,8.49,0.00,0.050,0,0.0
5,300.0,94,210,0.03086,0.03498,0.10404,0.00000,0.00089,0.00000,8.11,0.00,0.053,0,0.0
6,360.0,140,316,0.04407,0.04994,0.14874,0.00000,0.00108,0.00000,7.63,0.00,0.058,0,0.0
7,420.0,141,420,0.05581,0.06325,0.18847,0.00000,0.00127,0.00000,6.58,0.00,0.069,0,0.0
8,480.0,166,536,0.06767,0.07669,0.22862,0.00000,0.00146,0.00000,6.17,0.00,0.076,0,0.0
9,540.0,183,644,0.07772,0.08808,0.26259,0.00000,0.00165,0.00000,6.26,0.00,0.087,0,0.0
10,600.0,185,752,0.08692,0.09851,0.29369,0.00000,0.00184,0.00000,6.04,0.00,0.093,0,0.0
11,660.0,165,837,0.09365,0.10614,0.31639,0.00000,0.00203,0.00000,5.49,0.00,0.103,0,0.0
12,720.0,142,902,0.09853,0.11167,0.33278,0.00000,0.00222,0.00000,5.13,0.00,0.109,0,0.0
13,780.0,113,949,0.10193,0.11552,0.34415,0.00000,0.00241,0.00000,5.02,0.00,0.118,0,0.0
14,840.0,75,962,0.10289,0.11661,0.34723,0.00000,0.00261,0.00000,4.80,0.00,0.137,0,0.0
15,900.0,46,968,0.10336,0.11715,0.34864,0.00000,0.00280,0.00000,4.84,0.00,0.144,0,0.0
16,960.0,47,976,0.10397,0.11783,0.35051,0.00000,0.00299,0.00000,4.88,0.00,0.144,0,0.0
17,1020.0,51,986,0.10471,0.11867,0.35284,0.00000,0.00318,0.00000,5.05,0.00,0.137,0,0.0
18,1080.0,55,993,0.10524,0.11927,0.35445,0.00000,0.00337,0.00000,5.20,0.00,0.137,0,0.0
19,1140.0,63,1002,0.10591,0.12003,0.35652,0.00000,0.00356,0.00000,4.84,0.00,0.130,0,0.0
20,1200.0,79,1018,0.10703,0.12130,0.36016,0.00000,0.00375,0.00000,5.76,0.00,0.121,0,0.0
21,1260.0,93,1038,0.10841,0.12287,0.36466,0.00000,0.00394,0.00000,6.26,0.00,0.105,0,0.0
22,1320.0,112,1057,0.10971,0.12433,0.36887,0.00000,0.00413,0.00000,6.97,0.00,0.090,0,0.0
23,1380.0,130,1080,0.11124,0.12607,0.37390,0.00000,0.00432,0.00000,7.39,0.00,0.082,0,0.0
24,1440.0,159,1122,0.11394,0.12913,0.38287,0.00000,0.00451,0.00000,7.68,0.00,0.076,0,0.0
25,1500.0,196,1175,0.11722,0.13284,0.39383,0.00000,0.00470,0.00000,7.78,0.00,0.069,0,0.0
26,1560.0,228,1231,0.12056,0.13663,0.40500,0.00000,0.00489,0.00000,6.70,0.00,0.063,0,0.0
27,1620.0,255,1292,0.12406,0.14060,0.41671,0.00000,0.00508,0.00000,6.25,0.00,0.057,0,0.0
28,1680.0,271,1336,0.12651,0.14338,0.42487,0.00000,0.00527,0.00000,6.18,0.00,0.055,0,0.0
29,1740.0,299,1387,0.12927,0.14650,0.43405,0.00000,0.00546,0.00000,5.86,0.00,0.057,0,0.0
30,1800.0,304,1419,0.13097,0.14844,0.43966,0.00000,0.00565,0.00000,5.19,0.00,0.068,0,0.0
