step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,30.0,95,95,0.01598,0.01811,0.05419,0.00000,0.00015,0.00000,7.92,0.00,0.164,0,0.0
2,60.0,333,333,0.04929,0.05587,0.16724,0.00000,0.00035,0.00000,7.92,0.00,0.164,0,0.0
3,90.0,751,751,0.09186,0.10411,0.31173,0.00000,0.00058,0.00000,7.92,0.00,0.164,0,0.0
4,120.0,1406,1410,0.19022,0.15347,0.45957,0.00000,0.00083,0.00006,7.92,0.00,0.166,31,18.3
5,150.0,2371,2412,0.22507,0.19790,0.59261,0.00000,0.00107,0.00021,7.92,0.00,0.167,104,41.5
6,180.0,3238,3385,0.24260,0.22418,0.67121,0.00000,0.00132,0.00104,7.92,0.00,0.168,400,199.0
7,210.0,3838,4306,0.25008,0.24119,0.72199,0.00000,0.00157,0.00315,7.92,0.00,0.170,822,490.3
8,240.0,4413,5264,0.25636,0.25410,0.76046,0.00000,0.00182,0.00625,7.92,0.00,0.172,1098,729.8
9,270.0,5190,6241,0.26101,0.26405,0.79009,0.00000,0.00207,0.00976,7.92,0.00,0.172,1290,841.2
10,300.0,5857,7012,0.26364,0.27036,0.80876,0.00000,0.00232,0.01326,7.92,0.00,0.173,1429,867.6
11,330.0,6253,7681,0.26702,0.27501,0.82246,0.00000,0.00257,0.01959,7.92,0.00,0.174,1615,965.4
12,360.0,6443,8153,0.26599,0.27794,0.83100,0.00000,0.00282,0.02459,7.92,0.00,0.175,1607,1076.9
