step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.293728;0.296364
0;0.223888;0.223888;0.212694;0.293728;0.296364
1;0.227257;0.227257;0.215894;0.287321;0.287321
2;0.230229;0.230229;0.218717;0.287321;0.287321
3;0.246097;0.232827;0.221186;0.291096;0.291713
4;0.247876;0.234624;0.222893;0.291096;0.291713
5;0.250898;0.238886;0.226942;0.292581;0.294096
6;0.252687;0.240016;0.228015;0.291925;0.293713
7;0.254945;0.242069;0.229965;0.291925;0.293713
8;0.259742;0.245699;0.233414;0.294256;0.296710
9;0.260220;0.245957;0.233659;0.294256;0.296710
10;0.258899;0.247136;0.234779;0.294067;0.296364
11;0.264274;0.251141;0.238584;0.294067;0.296364
12;0.264274;0.250291;0.237776;0.294067;0.296364
13;0.265950;0.253598;0.240918;0.295202;0.298739
14;0.269598;0.253957;0.241259;0.296950;0.298625
