step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.137457;0.137457;0.134708;0.039041;0.039041
1;0.141309;0.141309;0.138483;0.200854;0.200854
2;0.145452;0.145452;0.142543;0.200854;0.200854
3;0.041864;0.148698;0.145724;0.028852;0.205816
4;0.040435;0.054592;0.053500;0.026193;0.070551
5;0.037569;0.057817;0.056661;0.026193;0.070551
6;0.038604;0.056204;0.055080;0.026193;0.070551
7;0.039269;0.056458;0.055329;0.026193;0.070551
8;0.040117;0.057307;0.056161;0.026193;0.070551
9;0.040972;0.057535;0.056385;0.026193;0.070551
10;0.041829;0.058390;0.057222;0.026193;0.070551
11;0.042688;0.057353;0.056206;0.026193;0.070551
12;0.043548;0.056288;0.055163;0.026193;0.070551
13;0.044409;0.055848;0.054731;0.026193;0.070551
14;0.045271;0.054069;0.052987;0.021658;0.056778
15;0.046133;0.054260;0.053175;0.021658;0.056778
16;0.046996;0.052410;0.051362;0.021658;0.056778
17;0.047859;0.049092;0.048111;0.021658;0.056778
18;0.048722;0.049954;0.048955;0.021658;0.056778
19;0.049585;0.047952;0.046993;0.021658;0.056778
20;0.050449;0.048814;0.047837;0.021658;0.056778
21;0.052687;0.049675;0.048682;0.021658;0.056778
22;0.059394;0.050504;0.049494;0.030599;0.039041
23;0.051260;0.051260;0.050235;0.039041;0.039041
24;0.067563;0.051260;0.050235;0.039041;0.039041
25;0.069361;0.051836;0.050799;0.039041;0.039041
26;0.070986;0.052742;0.051687;0.039041;0.039041
27;0.070792;0.053830;0.052753;0.039041;0.039041
28;0.070545;0.054634;0.053541;0.039041;0.039041
