step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,30.0,95,95,0.01598,0.01811,0.05419,0.00000,0.00014,0.00000,7.92,0.00,0.164,0,0.0
2,60.0,333,333,0.04929,0.05586,0.16724,0.00000,0.00034,0.00000,7.92,0.00,0.164,0,0.0
3,90.0,524,567,0.08066,0.08513,0.25482,0.00000,0.00058,0.00028,7.92,0.00,0.166,610,455.6
4,120.0,564,866,0.10658,0.11464,0.34309,0.00000,0.00082,0.00090,7.92,0.00,0.169,1143,959.2
5,150.0,893,1420,0.14142,0.15413,0.46132,0.00000,0.00107,0.00175,7.92,0.00,0.171,1521,1326.0
6,180.0,1096,1954,0.16498,0.18076,0.54096,0.00000,0.00131,0.00283,7.92,0.00,0.173,1796,1629.8
7,210.0,1254,2519,0.18342,0.20154,0.60305,0.00000,0.00156,0.00427,7.92,0.00,0.175,2292,2152.4
8,240.0,1564,3217,0.20040,0.22057,0.65988,0.00000,0.00181,0.00600,7.92,0.00,0.178,2925,2645.1
9,270.0,1487,3616,0.20821,0.22923,0.68561,0.00000,0.00206,0.00816,7.92,0.00,0.182,4076,3431.8
10,300.0,935,3817,0.21181,0.23316,0.69716,0.00000,0.00231,0.01063,7.92,0.00,0.186,4907,3990.9
11,330.0,556,3898,0.21336,0.23471,0.70157,0.00000,0.00256,0.01326,7.92,0.00,0.189,5284,4240.3
12,360.0,439,3931,0.21413,0.23538,0.70333,0.00000,0.00281,0.01553,7.92,0.00,0.189,4762,3704.2
13,390.0,323,3948,0.21462,0.23577,0.70423,0.00000,0.00306,0.01754,7.92,0.00,0.188,4349,3306.4
14,420.0,268,3968,0.21516,0.23620,0.70528,0.00000,0.00331,0.01949,7.92,0.00,0.187,4308,3240.1
15,450.0,220,3984,0.21554,0.23656,0.70612,0.00000,0.00356,0.02137,7.92,0.00,0.186,4040,3086.9
16,480.0,179,3994,0.21590,0.23682,0.70664,0.00000,0.00381,0.02315,7.92,0.00,0.185,4112,2998.0
17,510.0,138,4000,0.21617,0.23701,0.70695,0.00000,0.00406,0.02473,7.92,0.00,0.183,3701,2669.7
18,540.0,100,4012,0.21649,0.23730,0.70757,0.00000,0.00431,0.02585,7.92,0.00,0.180,2605,1864.1
19,570.0,88,4023,0.21689,0.23757,0.70814,0.00000,0.00456,0.02674,7.92,0.00,0.177,2199,1534.5
20,600.0,101,4033,0.21716,0.23782,0.70865,0.00000,0.00481,0.02740,7.92,0.00,0.174,1531,1091.6
21,630.0,129,4039,0.21740,0.23801,0.70896,0.00000,0.00506,0.02800,7.92,0.00,0.172,1531,1047.6
22,660.0,114,4043,0.21758,0.23816,0.70916,0.00000,0.00531,0.02871,7.92,0.00,0.172,1806,1222.8
23,690.0,92,4048,0.21780,0.23833,0.70942,0.00000,0.00556,0.02946,7.92,0.00,0.171,1954,1320.5
24,720.0,65,4057,0.21806,0.23856,0.70987,0.00000,0.00581,0.03011,7.92,0.00,0.170,1691,1155.5
25,750.0,84,4066,0.21839,0.23880,0.71033,0.00000,0.00606,0.03056,7.92,0.00,0.167,1187,801.6
26,780.0,103,4070,0.21859,0.23895,0.71053,0.00000,0.00631,0.03088,7.92,0.00,0.165,822,577.3
27,810.0,91,4072,0.21863,0.23907,0.71063,0.00000,0.00656,0.03127,7.92,0.00,0.165,955,675.2
28,840.0,67,4072,0.21872,0.23915,0.71063,0.00000,0.00681,0.03186,7.92,0.00,0.166,1603,1059.4
29,870.0,41,4073,0.21891,0.23925,0.71068,0.00000,0.00706,0.03236,7.92,0.00,0.166,1462,931.1
30,900.0,35,4074,0.21909,0.23935,0.71073,0.00000,0.00731,0.03274,7.92,0.00,0.164,1155,724.3
31,930.0,20,4074,0.22574,0.23943,0.71073,0.00000,0.00756,0.03307,7.92,0.00,0.163,1108,666.8
32,960.0,9,4074,0.22628,0.23952,0.71073,0.00000,0.00781,0.03338,7.92,0.00,0.162,1020,611.2
33,990.0,12,4074,0.22454,0.23960,0.71073,0.00000,0.00806,0.03370,7.92,0.00,0.162,1098,651.2
34,1020.0,18,4074,0.22248,0.23968,0.71073,0.00000,0.00831,0.03391,7.92,0.00,0.161,719,423.7
35,1050.0,13,4074,0.22078,0.23977,0.71073,0.00000,0.00856,0.03401,7.92,0.00,0.159,452,243.6
36,1080.0,8,4074,0.22080,0.23985,0.71073,0.00000,0.00881,0.03413,7.92,0.00,0.159,530,295.7
37,1110.0,6,4074,0.21984,0.23993,0.71073,0.00000,0.00906,0.01555,7.92,0.00,0.158,421,238.7
38,1140.0,1,4074,0.21917,0.24002,0.71073,0.00000,0.00931,0.01603,7.92,0.00,0.157,175,112.3
39,1170.0,5,4074,0.21923,0.24010,0.71073,0.00000,0.00956,0.01606,7.92,0.00,0.156,173,112.2
40,1200.0,8,4074,0.21953,0.24018,0.71073,0.00000,0.00981,0.01608,7.92,0.00,0.156,193,114.7
41,1230.0,2,4074,0.21962,0.24027,0.71073,0.00000,0.01006,0.01610,7.92,0.00,0.156,237,142.1
42,1260.0,0,4074,0.21973,0.24035,0.71073,0.00000,0.01031,0.01613,7.92,0.00,0.155,256,153.6
43,1290.0,0,4074,0.21984,0.24043,0.71073,0.00000,0.01056,0.01616,7.92,0.00,0.155,210,123.9
