step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is H THEN asset protection 0.8, suppression effort 0.4 (adaptation-born: generative (template), gates G1-G4);3;3;R7[0.02] R20[0.20] R26[0.02] A1[0.55] G2[0.25] G3[0.20];0.15;0.65;0.01;0.84;0.51;0.00;0.81;0.00;0.2442;0.2442;1
0;0;Agent_2;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is H THEN asset protection 0.8, suppression effort 0.4 (adaptation-born: generative (template), gates G1-G4);3;3;R7[0.16] R11[0.23] R15[0.23] R20[0.19] R26[0.33] A1[0.16];0.31;0.74;0.23;0.84;0.57;0.41;0.63;0.00;0.2442;0.2442;1
0;0;Agent_3;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G4: G4: IF asset exposure risk is VH AND fire threat level is H THEN asset protection 0.8, suppression effort 0.4 (adaptation-born: generative (template), gates G1-G4);3;3;;0.00;0.00;0.00;0.00;0.00;0.00;0.68;0.00;0.2442;0.2442;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.18] R26[0.01] A1[0.49] G2[0.22] G3[0.18];0.14;0.58;0.01;0.84;0.46;0.00;0.81;0.00;0.2486;0.2459;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.14] R11[0.23] R15[0.23] R20[0.17] R26[0.30] A1[0.14];0.28;0.74;0.22;0.84;0.55;0.41;0.62;0.00;0.2486;0.2459;1
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.71;0.00;0.2486;0.2459;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] R26[0.01] A1[0.60] G2[0.27] G3[0.17];0.13;0.55;0.01;0.84;0.56;0.00;0.84;0.12;0.2516;0.2477;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.16] R26[0.28] A1[0.18];0.27;0.73;0.24;0.85;0.59;0.41;0.64;0.12;0.2516;0.2477;1
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.68;0.12;0.2516;0.2477;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.18] R26[0.06] A1[0.68] G2[0.31] G3[0.18];0.17;0.59;0.01;0.85;0.64;0.00;0.87;0.12;0.2456;0.2492;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.15] R26[0.27] A1[0.18];0.26;0.72;0.24;0.85;0.59;0.41;0.68;0.12;0.2456;0.2492;1
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.02] R26[0.05] A1[0.08] G2[0.03] G3[0.02];0.08;0.12;0.02;0.30;0.07;0.00;0.74;0.12;0.2456;0.2492;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.19] R26[0.09] A1[0.69] G2[0.31] G3[0.19];0.20;0.62;0.01;0.85;0.64;0.00;0.87;0.12;0.2430;0.2508;1
4;4;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.15] R26[0.26] A1[0.18];0.25;0.72;0.24;0.85;0.59;0.41;0.69;0.12;0.2430;0.2508;1
4;4;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.04] R26[0.08] A1[0.08] G2[0.04] G3[0.04];0.11;0.19;0.02;0.33;0.07;0.00;0.75;0.12;0.2430;0.2508;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.20] R26[0.12] A1[0.68] G2[0.31] G3[0.20];0.22;0.64;0.01;0.85;0.64;0.00;0.87;0.12;0.2433;0.2510;1
5;5;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.14] R26[0.25] A1[0.18];0.24;0.72;0.24;0.85;0.59;0.41;0.69;0.12;0.2433;0.2510;1
5;5;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.05] R26[0.11] A1[0.08] G2[0.04] G3[0.05];0.14;0.25;0.02;0.35;0.07;0.00;0.77;0.12;0.2433;0.2510;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.20] R26[0.14] A1[0.68] G2[0.31] G3[0.20];0.24;0.66;0.01;0.85;0.64;0.00;0.87;0.12;0.2437;0.2518;1
6;6;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.14] R26[0.24] A1[0.18];0.24;0.72;0.24;0.85;0.59;0.41;0.69;0.12;0.2437;0.2518;1
6;6;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.06] R26[0.13] A1[0.08] G2[0.04] G3[0.06];0.16;0.29;0.02;0.36;0.07;0.00;0.78;0.12;0.2437;0.2518;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.15] A1[0.68] G2[0.31] G3[0.21];0.25;0.67;0.01;0.85;0.64;0.00;0.87;0.12;0.2463;0.2519;1
7;7;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.13] R26[0.23] A1[0.18];0.23;0.72;0.24;0.85;0.59;0.41;0.69;0.12;0.2463;0.2519;1
7;7;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.07] R26[0.15] A1[0.08] G2[0.04] G3[0.07];0.18;0.32;0.02;0.38;0.07;0.00;0.78;0.12;0.2463;0.2519;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.16] A1[0.68] G2[0.31] G3[0.21];0.26;0.68;0.01;0.85;0.64;0.00;0.87;0.12;0.2490;0.2535;1
8;8;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.13] R26[0.23] A1[0.18];0.23;0.72;0.24;0.85;0.59;0.41;0.69;0.12;0.2490;0.2535;1
8;8;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.08] R26[0.16] A1[0.08] G2[0.04] G3[0.08];0.19;0.35;0.02;0.38;0.07;0.00;0.78;0.12;0.2490;0.2535;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.17] A1[0.68] G2[0.31] G3[0.21];0.27;0.69;0.01;0.85;0.64;0.00;0.87;0.12;0.2535;0.2554;1
9;9;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.13] R26[0.23] A1[0.18];0.23;0.71;0.24;0.85;0.59;0.41;0.69;0.12;0.2535;0.2554;1
9;9;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.08] R26[0.17] A1[0.08] G2[0.04] G3[0.08];0.20;0.36;0.02;0.38;0.07;0.00;0.78;0.12;0.2535;0.2554;1
10;10;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.02] R20[0.21] R26[0.18] A1[0.68] G2[0.31] G3[0.21];0.27;0.69;0.01;0.85;0.64;0.00;0.87;0.12;0.2527;0.2538;1
10;10;Agent_2;RL selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.17] R11[0.23] R15[0.22] R20[0.13] R26[0.22] A1[0.18];0.22;0.71;0.23;0.85;0.59;0.40;0.69;0.12;0.2527;0.2538;1
10;10;Agent_3;RL selected stage 2 [resolution increase] (deficit bucket: high+gap) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.04] R20[0.08] R26[0.18] A1[0.08] G2[0.04] G3[0.08];0.21;0.37;0.02;0.37;0.07;0.00;0.77;0.12;0.2527;0.2538;1
11;11;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.19] A1[0.68] G2[0.31] G3[0.21];0.28;0.70;0.01;0.85;0.63;0.00;0.87;0.11;0.2540;0.2555;1
11;11;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.22] R20[0.12] R26[0.22] A1[0.18];0.22;0.71;0.23;0.85;0.59;0.40;0.70;0.11;0.2540;0.2555;1
11;11;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.09] R26[0.18] A1[0.08] G2[0.04] G3[0.08];0.21;0.37;0.02;0.36;0.07;0.00;0.77;0.11;0.2540;0.2555;1
12;12;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.19] A1[0.68] G2[0.31] G3[0.21];0.28;0.70;0.01;0.85;0.63;0.00;0.87;0.11;0.2561;0.2550;1
12;12;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.22] R20[0.12] R26[0.22] A1[0.18];0.22;0.71;0.23;0.85;0.59;0.40;0.70;0.11;0.2561;0.2550;1
12;12;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.09] R26[0.19] A1[0.08] G2[0.04] G3[0.08];0.22;0.38;0.02;0.36;0.07;0.00;0.77;0.11;0.2561;0.2550;1
13;13;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.19] A1[0.68] G2[0.31] G3[0.21];0.28;0.70;0.01;0.85;0.63;0.00;0.88;0.11;0.2568;0.2557;1
