step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.287321;0.287321
1;0.227257;0.227257;0.215894;0.287321;0.287321
2;0.230229;0.230229;0.218717;0.287321;0.287321
3;0.237846;0.232827;0.221186;0.286978;0.291713
4;0.241692;0.234731;0.222994;0.286978;0.291713
5;0.245741;0.237501;0.225626;0.289059;0.293831
6;0.248469;0.239969;0.227971;0.290022;0.294371
7;0.246415;0.241634;0.229552;0.290022;0.294371
8;0.247432;0.243352;0.231185;0.290251;0.294400
9;0.250899;0.246187;0.233877;0.290251;0.294400
10;0.248831;0.246930;0.234584;0.289262;0.295678
11;0.250195;0.249909;0.237413;0.290163;0.297372
12;0.250861;0.250962;0.238414;0.290163;0.297372
13;0.251608;0.254930;0.242183;0.290163;0.297372
14;0.253845;0.255372;0.242603;0.287481;0.298453
15;0.255703;0.255397;0.242627;0.287481;0.298453
16;0.259003;0.256046;0.243244;0.287481;0.298453
17;0.262610;0.259091;0.246137;0.287481;0.298453
18;0.262737;0.258317;0.245401;0.288722;0.297950
19;0.263670;0.260210;0.247200;0.289040;0.298465
20;0.266443;0.261729;0.248642;0.289040;0.298465
21;0.266552;0.263196;0.250037;0.289040;0.298465
22;0.269329;0.263955;0.250758;0.289040;0.298465
23;0.270805;0.265842;0.252550;0.289225;0.299198
24;0.273646;0.266768;0.253430;0.291778;0.298314
25;0.272410;0.269140;0.255683;0.291778;0.298314
26;0.276347;0.270407;0.256887;0.291778;0.298314
27;0.274653;0.272817;0.259177;0.291778;0.298314
28;0.277009;0.274111;0.260405;0.291778;0.298314
29;0.281611;0.276896;0.263051;0.291778;0.298314
30;0.286712;0.279407;0.265437;0.289950;0.299858
31;0.290867;0.280597;0.266567;0.289950;0.299858
32;0.291529;0.284248;0.270035;0.289950;0.299858
33;0.292538;0.285143;0.270886;0.289950;0.299858
34;0.294864;0.286451;0.272128;0.289950;0.299858
35;0.298613;0.289658;0.275175;0.289950;0.299858
36;0.299302;0.291375;0.276807;0.290374;0.299816
37;0.296057;0.293424;0.278753;0.290374;0.299816
38;0.303046;0.296225;0.281414;0.289950;0.300717
39;0.300165;0.297732;0.282846;0.289950;0.300717
40;0.296009;0.299217;0.284256;0.289950;0.300717
41;0.297987;0.300191;0.285181;0.289950;0.300717
42;0.300671;0.300943;0.285896;0.289950;0.300717
43;0.309967;0.302931;0.287785;0.289950;0.300717
44;0.303503;0.304823;0.289582;0.289950;0.300717
45;0.310138;0.305170;0.289912;0.289950;0.300717
46;0.303284;0.306648;0.291315;0.289950;0.300717
47;0.303801;0.306904;0.291559;0.289950;0.300717
48;0.305205;0.308512;0.293086;0.274527;0.294486
49;0.304988;0.309802;0.294312;0.274527;0.294486
