step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.261884;0.261884;0.248790;0.296920;0.296920
1;0.262059;0.262059;0.248956;0.297119;0.297119
2;0.262335;0.262335;0.249218;0.297432;0.297432
3;0.281191;0.262528;0.249402;0.297695;0.297651
4;0.281420;0.262697;0.249562;0.297717;0.297810
5;0.281907;0.262896;0.249751;0.298035;0.298002
6;0.282109;0.262950;0.249802;0.298046;0.298027
7;0.282312;0.263621;0.250440;0.298126;0.298751
8;0.282843;0.263762;0.250574;0.298558;0.298874
9;0.282753;0.264016;0.250815;0.298263;0.299123
10;0.283263;0.263446;0.250274;0.298675;0.298435
11;0.283581;0.263997;0.250798;0.298925;0.299016
12;0.283860;0.263873;0.250679;0.299303;0.298829
13;0.282804;0.263926;0.250729;0.298029;0.298839
14;0.282717;0.264349;0.251132;0.297821;0.299269
15;0.283799;0.264268;0.251055;0.298063;0.299125
16;0.283150;0.264191;0.250982;0.298167;0.298984
17;0.284488;0.264741;0.251504;0.299634;0.299553
18;0.283574;0.264943;0.251696;0.298491;0.299724
19;0.283728;0.264796;0.251556;0.298600;0.299498
20;0.283824;0.265591;0.252312;0.298353;0.300341
21;0.283850;0.265418;0.252147;0.298583;0.300084
22;0.283969;0.265345;0.252077;0.298679;0.299939
23;0.284588;0.266015;0.252714;0.299330;0.300637
24;0.284492;0.266102;0.252797;0.299134;0.300672
25;0.284945;0.265365;0.252097;0.299511;0.299772
26;0.284607;0.265760;0.252472;0.299053;0.300155
27;0.285167;0.265966;0.252668;0.299692;0.300323
28;0.285396;0.265914;0.252618;0.299858;0.300195
29;0.285823;0.266254;0.252941;0.300250;0.300511
30;0.285645;0.266792;0.253453;0.299949;0.301052
31;0.285502;0.267319;0.253953;0.299694;0.301578
32;0.285894;0.267313;0.253947;0.300090;0.301498
33;0.286177;0.266985;0.253636;0.300326;0.301053
34;0.286696;0.267354;0.253986;0.300853;0.301397
35;0.287046;0.267043;0.253691;0.301212;0.300970
36;0.286595;0.267012;0.253662;0.300529;0.300858
37;0.286623;0.267215;0.253854;0.300556;0.301009
38;0.286897;0.267990;0.254590;0.300778;0.301809
39;0.286850;0.268040;0.254638;0.300647;0.301786
40;0.287639;0.268170;0.254762;0.301480;0.301854
41;0.287182;0.271536;0.257959;0.300526;0.305588
42;0.288036;0.270874;0.257330;0.301795;0.304756
43;0.288120;0.271185;0.257626;0.301820;0.305025
44;0.287534;0.271076;0.257522;0.301077;0.304817
45;0.287843;0.272565;0.258937;0.301421;0.306420
46;0.288016;0.271932;0.258335;0.301270;0.305615
47;0.287985;0.272016;0.258415;0.301391;0.305622
48;0.291403;0.271724;0.258138;0.305177;0.305202
49;0.291494;0.271879;0.258285;0.305201;0.305289
50;0.292634;0.271784;0.258195;0.306395;0.305091
51;0.291362;0.271902;0.258307;0.304910;0.305224
52;0.291867;0.272582;0.258953;0.305420;0.305903
53;0.292159;0.273080;0.259426;0.305664;0.306375
54;0.292421;0.272973;0.259325;0.305861;0.306160
55;0.292797;0.273309;0.259644;0.306193;0.306447
56;0.292908;0.273387;0.259718;0.306119;0.306442
57;0.293174;0.273440;0.259768;0.306459;0.306405
58;0.293612;0.273648;0.259966;0.306853;0.306545
59;0.293794;0.273844;0.260152;0.306956;0.306669
60;0.293930;0.274317;0.260602;0.306976;0.307109
61;0.294345;0.274594;0.260864;0.307278;0.307324
