step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
129,129.0,4,23,0.03050,0.07007,0.00000,0.00000,0.06115,8.27,0.00,0.081,441,252.9
130,130.0,4,23,0.03053,0.07007,0.00000,0.00000,0.06160,8.27,0.00,0.081,441,252.9
131,131.0,4,23,0.03056,0.07007,0.00000,0.00000,0.06206,8.27,0.00,0.081,441,253.0
132,132.0,4,23,0.03058,0.07007,0.00000,0.00000,0.06251,8.27,0.00,0.081,441,253.0
133,133.0,3,23,0.03061,0.07007,0.00000,0.00000,0.06296,8.27,0.00,0.081,441,253.0
134,134.0,4,24,0.03149,0.07300,0.00000,0.00000,0.06341,8.27,0.00,0.081,432,248.2
135,135.0,3,24,0.03153,0.07300,0.00000,0.00000,0.06388,8.27,0.00,0.081,465,264.8
136,136.0,3,24,0.03157,0.07300,0.00000,0.00000,0.06433,8.27,0.00,0.081,432,248.5
137,137.0,2,24,0.03158,0.07300,0.00000,0.00000,0.06477,8.27,0.00,0.081,432,248.2
138,138.0,2,25,0.03245,0.07593,0.00000,0.00000,0.06521,8.27,0.00,0.081,430,246.5
139,139.0,7,31,0.03759,0.09327,0.00000,0.00000,0.06564,8.27,0.00,0.081,414,238.6
140,140.0,1,31,0.03777,0.09327,0.00000,0.00000,0.06613,8.27,0.00,0.081,477,272.3
141,141.0,1,31,0.03747,0.09327,0.00000,0.00000,0.06653,8.27,0.00,0.081,381,222.6
142,142.0,1,31,0.03748,0.09327,0.00000,0.00000,0.06693,8.27,0.00,0.081,381,222.0
143,143.0,0,31,0.03751,0.09327,0.00000,0.00000,0.06733,8.27,0.00,0.081,381,222.1
