step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.143531;0.143531;0.136354;0.207338;0.207338
1;0.145924;0.145924;0.138628;0.209700;0.209700
2;0.149823;0.149823;0.142332;0.209700;0.209700
3;0.106757;0.153522;0.145846;0.140614;0.213491
4;0.109115;0.112344;0.106727;0.140614;0.213491
5;0.096358;0.116473;0.110650;0.135557;0.173821
6;0.078626;0.105206;0.099946;0.135557;0.173821
7;0.052930;0.097511;0.092636;0.135557;0.173821
8;0.032605;0.085864;0.081571;0.135557;0.173821
9;0.032953;0.073742;0.070055;0.135557;0.173821
10;0.033423;0.068156;0.064748;0.135557;0.173821
11;0.033817;0.061057;0.058004;0.135557;0.173821
12;0.034222;0.063850;0.060657;0.135557;0.173821
13;0.034640;0.055777;0.052988;0.018872;0.065210
14;0.035083;0.054302;0.051587;0.018872;0.065210
15;0.035527;0.052148;0.049541;0.018872;0.065210
16;0.035969;0.049939;0.047442;0.018872;0.065210
17;0.036409;0.047673;0.045289;0.018872;0.065210
18;0.036848;0.044650;0.042417;0.018872;0.065210
19;0.037285;0.040809;0.038768;0.018872;0.065210
20;0.037700;0.039783;0.037794;0.018872;0.038218
21;0.039757;0.038738;0.036801;0.018872;0.038218
22;0.045296;0.039137;0.037180;0.027085;0.035721
23;0.039447;0.039447;0.037475;0.035721;0.035721
24;0.052014;0.039447;0.037475;0.035721;0.035721
25;0.053646;0.039725;0.037738;0.035721;0.035721
26;0.055068;0.040155;0.038147;0.035721;0.035721
27;0.055333;0.040682;0.038648;0.035721;0.035721
28;0.055431;0.041101;0.039046;0.035721;0.035721
