step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
47;0.003851;0.003690;0.003617;0.006773;0.006512
47;0.003851;0.003690;0.003617;0.006773;0.006512
48;0.004024;0.003869;0.003792;0.005653;0.005305
49;0.004034;0.003884;0.003806;0.005653;0.005305
50;0.004046;0.003900;0.003822;0.005653;0.005305
51;0.004061;0.003918;0.003839;0.005653;0.005305
52;0.004241;0.004102;0.004020;0.005653;0.005305
53;0.004257;0.004122;0.004040;0.005653;0.005305
54;0.004275;0.004144;0.004061;0.005653;0.005305
55;0.004294;0.004167;0.004084;0.005653;0.005305
56;0.004480;0.004356;0.004269;0.005653;0.005305
57;0.004666;0.004546;0.004456;0.006773;0.006512
58;0.004690;0.004573;0.004481;0.006773;0.006512
59;0.004714;0.004600;0.004508;0.006773;0.006512
60;0.004901;0.004794;0.004698;0.006773;0.006512
61;0.004923;0.004823;0.004727;0.006875;0.006657
62;0.005600;0.005511;0.005400;0.006875;0.006657
63;0.005602;0.005541;0.005430;0.006875;0.006657
64;0.005937;0.005897;0.005779;0.006875;0.006657
65;0.005961;0.005925;0.005807;0.006875;0.006657
66;0.006008;0.005953;0.005834;0.008059;0.007943
67;0.006057;0.005983;0.005864;0.008059;0.007943
68;0.006117;0.006016;0.005895;0.008059;0.007943
69;0.005986;0.005888;0.005770;0.008059;0.007943
70;0.006184;0.006088;0.005966;0.008059;0.007943
71;0.006218;0.006125;0.006003;0.008059;0.007943
72;0.006581;0.006491;0.006361;0.008059;0.007943
73;0.006455;0.006366;0.006239;0.008059;0.007943
74;0.006819;0.006733;0.006598;0.008059;0.007943
75;0.006858;0.006774;0.006639;0.008059;0.007943
76;0.006408;0.006326;0.006200;0.009312;0.009135
77;0.006448;0.006369;0.006241;0.009312;0.009135
78;0.006653;0.006576;0.006444;0.009312;0.009135
79;0.007022;0.006946;0.006807;0.009312;0.009135
80;0.007228;0.007154;0.007011;0.009312;0.009135
81;0.007272;0.007200;0.007056;0.009312;0.009135
82;0.007479;0.007409;0.007261;0.009312;0.009135
83;0.007524;0.007456;0.007307;0.009312;0.009135
84;0.007895;0.007829;0.007672;0.009312;0.009135
85;0.064892;0.007715;0.007561;0.006809;0.011087
86;0.064991;0.007806;0.007650;0.006809;0.011087
87;0.064916;0.008062;0.007900;0.006809;0.011087
88;0.064591;0.007506;0.007355;0.006809;0.011087
89;0.064512;0.005962;0.005842;0.006809;0.011087
90;0.064586;0.006058;0.005937;0.006809;0.011087
