step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.219410;0.123775;0.065210
0;0.223888;0.223888;0.219410;0.123775;0.065210
1;0.227257;0.227257;0.222711;0.287341;0.287341
2;0.230229;0.230229;0.225624;0.287341;0.287341
3;0.054456;0.232827;0.228171;0.042287;0.291597
4;0.050743;0.058320;0.057154;0.036558;0.067907
5;0.050028;0.059226;0.058041;0.036558;0.067907
6;0.051481;0.059631;0.058438;0.034033;0.067907
7;0.052328;0.060706;0.059492;0.034033;0.067907
8;0.052996;0.061751;0.060516;0.034033;0.067907
9;0.053996;0.062739;0.061485;0.034033;0.067907
10;0.054996;0.063730;0.062455;0.034033;0.067907
11;0.055995;0.064116;0.062833;0.034033;0.067907
12;0.057003;0.065108;0.063805;0.034033;0.065210
13;0.057999;0.066099;0.064777;0.034033;0.065210
14;0.058994;0.067091;0.065749;0.034033;0.065210
15;0.059988;0.067474;0.066125;0.034033;0.065210
16;0.060982;0.068466;0.067096;0.034033;0.065210
17;0.061976;0.068846;0.067469;0.034033;0.065210
18;0.062970;0.069838;0.068441;0.034033;0.065210
19;0.063964;0.070830;0.069413;0.034033;0.065210
20;0.064958;0.071822;0.070385;0.034033;0.065210
21;0.065951;0.072814;0.071358;0.034033;0.065210
22;0.066945;0.073806;0.072330;0.034033;0.065210
23;0.067939;0.074798;0.073302;0.034033;0.065210
24;0.068935;0.075790;0.074274;0.034033;0.065210
25;0.069931;0.076781;0.075246;0.034033;0.065210
26;0.070926;0.077772;0.076216;0.034033;0.065210
27;0.071900;0.078147;0.076584;0.034033;0.065210
28;0.073469;0.079133;0.077550;0.034033;0.065210
29;0.078276;0.076343;0.074816;0.040673;0.061760
30;0.075178;0.075178;0.073674;0.058220;0.058220
31;0.084185;0.075822;0.074305;0.047799;0.058936
32;0.087994;0.075728;0.074214;0.047799;0.057501
33;0.089691;0.071552;0.070121;0.047799;0.050857
34;0.089526;0.072783;0.071327;0.047799;0.050857
35;0.090193;0.073798;0.072322;0.047799;0.050857
36;0.090614;0.074753;0.073258;0.048570;0.050857
37;0.091222;0.075374;0.073866;0.048570;0.050857
38;0.091834;0.075995;0.074475;0.048570;0.050857
39;0.092024;0.075941;0.074422;0.048570;0.048570
40;0.092702;0.076626;0.075094;0.048570;0.048570
41;0.092445;0.077312;0.075766;0.048570;0.048570
