step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
754;0.635206;0.631207;0.250000;0.709624;0.205197
0;0.180983;0.180983;0.177364;0.205197;0.205197
754;0.635206;0.180983;0.177364;0.709624;0.205197
1;0.183794;0.183794;0.180118;0.208383;0.208383
2;0.183532;0.183532;0.179861;0.208086;0.208086
3;0.037778;0.185842;0.182126;0.028852;0.210706
4;0.035623;0.057621;0.056468;0.026193;0.065210
5;0.031816;0.085326;0.083619;0.021658;0.096499
6;0.031983;0.113097;0.110835;0.021658;0.127856
7;0.032106;0.094532;0.092641;0.021658;0.106672
8;0.032241;0.056868;0.055730;0.021658;0.063841
8;0.032241;0.056868;0.055730;0.021658;0.063841
9;0.032372;0.056372;0.055245;0.021658;0.063151
10;0.032499;0.056485;0.055355;0.021658;0.063151
11;0.134737;0.139669;0.136876;0.137434;0.157337
12;0.136304;0.142424;0.139576;0.139073;0.160334
13;0.051698;0.165765;0.162450;0.041874;0.186671
14;0.051983;0.126174;0.123651;0.041874;0.141466
15;0.052267;0.110575;0.108364;0.041874;0.123463
16;0.052483;0.110855;0.108637;0.041874;0.123463
17;0.052737;0.118175;0.115811;0.041874;0.131451
18;0.053014;0.110629;0.108416;0.041874;0.122586
19;0.053291;0.110512;0.108302;0.041874;0.122145
20;0.053568;0.110394;0.108186;0.041874;0.121702
21;0.053843;0.110666;0.108453;0.041874;0.121702
22;0.054119;0.110545;0.108334;0.041874;0.121257
23;0.054370;0.110422;0.108214;0.041874;0.120810
24;0.056022;0.110296;0.108090;0.043488;0.120362
25;0.056993;0.105381;0.103273;0.044288;0.114490
26;0.060638;0.104423;0.102334;0.048225;0.113104
27;0.061733;0.099195;0.097211;0.049771;0.106895
28;0.063327;0.093611;0.091738;0.051299;0.100328
29;0.064521;0.095194;0.093290;0.052057;0.101877
30;0.065453;0.091758;0.089923;0.053561;0.097700
31;0.066706;0.087174;0.085431;0.054307;0.092263
32;0.066800;0.088373;0.086605;0.054307;0.093370
33;0.067143;0.085133;0.083430;0.055050;0.089450
34;0.068764;0.079662;0.078069;0.056522;0.083025
35;0.070242;0.079868;0.078270;0.057979;0.083025
36;0.088138;0.076226;0.074702;0.078136;0.078758
37;0.075988;0.076836;0.075299;0.064351;0.079376
38;0.077231;0.075928;0.074410;0.065041;0.078136
39;0.075469;0.065746;0.064431;0.063658;0.066411
40;0.075648;0.065920;0.064602;0.063658;0.066411
41;0.075777;0.066093;0.064771;0.063658;0.066411
42;0.076604;0.066263;0.064938;0.064351;0.066411
43;0.076744;0.066403;0.065075;0.064351;0.066411
44;0.076884;0.066543;0.065212;0.064351;0.066411
45;0.077149;0.066683;0.065349;0.064351;0.066411
46;0.077291;0.066824;0.065487;0.064351;0.066411
47;0.077433;0.065757;0.064442;0.064351;0.065041
48;0.075185;0.065897;0.064579;0.064351;0.065041
49;0.065974;0.065974;0.064655;0.065041;0.065041
50;0.065974;0.065974;0.064655;0.065041;0.065041
51;0.065974;0.065974;0.064655;0.065041;0.065041
52;0.076244;0.065974;0.064655;0.065041;0.065041
53;0.076243;0.066053;0.064732;0.065041;0.065041
54;0.076282;0.066132;0.064809;0.065041;0.065041
55;0.066212;0.066212;0.064888;0.065041;0.065041
56;0.066212;0.066212;0.064888;0.065041;0.065041
57;0.066212;0.066212;0.064888;0.065041;0.065041
58;0.066212;0.066212;0.064888;0.065041;0.065041
59;0.066212;0.066212;0.064888;0.065041;0.065041
60;0.066212;0.066212;0.064888;0.065041;0.065041
61;0.066212;0.066212;0.064888;0.065041;0.065041
62;0.066212;0.066212;0.064888;0.065041;0.065041
63;0.066212;0.066212;0.064888;0.065041;0.065041
64;0.066212;0.066212;0.064888;0.065041;0.065041
65;0.066212;0.066212;0.064888;0.065041;0.065041
66;0.066212;0.066212;0.064888;0.065041;0.065041
67;0.066212;0.066212;0.064888;0.065041;0.065041
