step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.297554;0.297554
0;0.223888;0.223888;0.212694;0.297554;0.297554
1;0.227257;0.227257;0.215894;0.287321;0.287321
2;0.230229;0.230229;0.218717;0.287321;0.287321
3;0.251600;0.232827;0.221186;0.290374;0.291713
3;0.251151;0.232827;0.221186;0.290374;0.291713
4;0.253779;0.235472;0.223699;0.292215;0.292087
5;0.258181;0.238630;0.226698;0.292986;0.293473
6;0.257514;0.239968;0.227969;0.292722;0.293638
7;0.258098;0.242841;0.230699;0.292359;0.295091
8;0.260155;0.243625;0.231444;0.293032;0.295174
9;0.262536;0.245555;0.233277;0.294414;0.296325
10;0.262930;0.246736;0.234399;0.294529;0.297554
11;0.266113;0.249191;0.236732;0.294529;0.297554
12;0.266643;0.252918;0.240273;0.295284;0.299143
13;0.268203;0.253374;0.240705;0.295745;0.299417
14;0.268703;0.253412;0.240741;0.295745;0.299417
15;0.271023;0.255770;0.242981;0.295529;0.299493
16;0.270884;0.257391;0.244521;0.294628;0.300101
17;0.274373;0.259508;0.246532;0.296050;0.300977
18;0.274332;0.259478;0.246504;0.296050;0.300977
19;0.275315;0.260514;0.247488;0.294486;0.300535
20;0.276990;0.261863;0.248769;0.295119;0.300656
21;0.279614;0.262880;0.249736;0.295119;0.300656
22;0.280042;0.264530;0.251304;0.295312;0.300797
23;0.281065;0.266225;0.252914;0.294270;0.300707
24;0.283568;0.268869;0.255426;0.294784;0.302088
25;0.285600;0.271314;0.257748;0.294784;0.302088
26;0.288710;0.272380;0.258761;0.295785;0.301789
27;0.290591;0.273814;0.260123;0.295785;0.301789
28;0.294968;0.276004;0.262204;0.297518;0.302116
29;0.297896;0.279734;0.265748;0.297518;0.302116
30;0.299251;0.281135;0.267078;0.297518;0.302116
31;0.300655;0.283662;0.269479;0.297518;0.302116
32;0.304275;0.285662;0.271379;0.297518;0.302116
33;0.306624;0.288150;0.273743;0.297518;0.302116
34;0.309134;0.290546;0.276018;0.297518;0.302116
35;0.311344;0.292718;0.278083;0.297518;0.302116
36;0.314310;0.294876;0.280132;0.297518;0.302116
37;0.316083;0.297360;0.282492;0.297518;0.302116
38;0.318407;0.299804;0.284814;0.304637;0.305841
39;0.320474;0.301920;0.286824;0.304637;0.305841
