step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.262434;0.262434;0.249313;0.306466;0.306466
1;0.264305;0.264305;0.251090;0.306466;0.306466
2;0.263485;0.263485;0.250311;0.306466;0.306466
3;0.288665;0.264276;0.251062;0.308245;0.307808
4;0.285437;0.265352;0.252084;0.305659;0.308134
5;0.281869;0.266909;0.253563;0.305659;0.308134
6;0.281789;0.267327;0.253961;0.305659;0.308134
7;0.282579;0.268292;0.254878;0.306470;0.308722
8;0.283347;0.269508;0.256032;0.306470;0.308722
9;0.284044;0.270626;0.257094;0.307044;0.309437
10;0.284555;0.271338;0.257771;0.307044;0.309437
11;0.285160;0.272944;0.259297;0.307044;0.309437
12;0.287212;0.273353;0.259685;0.307044;0.309437
13;0.288203;0.274172;0.260464;0.307044;0.309437
14;0.288473;0.275350;0.261583;0.307044;0.309437
15;0.289941;0.276756;0.262918;0.307044;0.309437
16;0.291397;0.277371;0.263502;0.307044;0.309437
17;0.292813;0.279062;0.265109;0.307044;0.309437
18;0.293559;0.279700;0.265715;0.307044;0.309437
19;0.294472;0.280636;0.266604;0.309234;0.310792
20;0.295960;0.281428;0.267356;0.309234;0.310792
21;0.296767;0.282471;0.268347;0.309234;0.310792
22;0.297673;0.283323;0.269157;0.309234;0.310792
23;0.298351;0.284528;0.270302;0.309234;0.310792
24;0.299310;0.284971;0.270722;0.309234;0.310792
25;0.299927;0.285806;0.271516;0.309234;0.310792
26;0.300851;0.286388;0.272068;0.309234;0.310792
27;0.301656;0.287366;0.272998;0.309234;0.310792
28;0.302572;0.287858;0.273465;0.309234;0.310792
29;0.303164;0.288773;0.274334;0.310826;0.312491
30;0.303922;0.289498;0.275023;0.310826;0.312491
31;0.304653;0.290199;0.275689;0.310826;0.312491
32;0.305598;0.290727;0.276191;0.311356;0.312158
33;0.306379;0.291590;0.277010;0.311356;0.312158
34;0.306968;0.292262;0.277649;0.311356;0.312158
35;0.307630;0.293013;0.278363;0.311356;0.312158
36;0.308242;0.293545;0.278868;0.311356;0.312158
37;0.309018;0.294256;0.279543;0.311356;0.312158
38;0.309539;0.294888;0.280143;0.311356;0.312158
39;0.310348;0.295731;0.280945;0.311356;0.312158
40;0.311237;0.296372;0.281553;0.311356;0.312158
