step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
11,11.0,335,359,0.16104,0.16738,0.50213,0.00000,0.00000,0.00162,10.00,0.00,0.067,725,593.3
12,12.0,335,359,0.16108,0.16738,0.50213,0.00000,0.00000,0.00320,10.00,0.00,0.067,703,578.5
13,13.0,335,359,0.16103,0.16738,0.50213,0.00000,0.00000,0.00479,10.00,0.00,0.067,703,579.0
14,14.0,335,359,0.16099,0.16738,0.50213,0.00000,0.00000,0.00637,10.00,0.00,0.067,703,579.5
15,15.0,335,359,0.16094,0.16738,0.50213,0.00000,0.00000,0.00796,10.00,0.00,0.067,703,580.1
16,16.0,335,359,0.16088,0.16738,0.50213,0.00000,0.00000,0.00955,10.00,0.00,0.067,703,580.7
1,1.0,43,43,0.02356,0.02671,0.08014,0.00000,0.00000,0.00000,10.00,0.00,0.066,0,0.0
2,2.0,44,44,0.04226,0.02731,0.08193,0.00000,0.00000,0.00499,10.00,0.00,0.066,311,197.2
3,3.0,44,44,0.04269,0.02731,0.08193,0.00000,0.00000,0.00998,10.00,0.00,0.066,301,195.1
4,4.0,44,44,0.04288,0.02731,0.08193,0.00000,0.00000,0.01498,10.00,0.00,0.066,301,194.6
5,5.0,44,44,0.04308,0.02731,0.08193,0.00000,0.00000,0.01997,10.00,0.00,0.066,301,193.9
6,6.0,44,44,0.04326,0.02731,0.08193,0.00000,0.00000,0.02496,10.00,0.00,0.066,300,193.3
7,7.0,44,44,0.04344,0.02731,0.08193,0.00000,0.00000,0.02995,10.00,0.00,0.066,298,192.5
8,8.0,44,44,0.04370,0.02731,0.08193,0.00000,0.00000,0.03495,10.00,0.00,0.066,294,192.3
9,9.0,44,44,0.04406,0.02731,0.08193,0.00000,0.00000,0.03995,10.00,0.00,0.066,284,191.9
10,10.0,44,44,0.04455,0.02731,0.08193,0.00000,0.00000,0.04495,10.00,0.00,0.066,286,192.5
11,11.0,44,44,0.04496,0.02731,0.08193,0.00000,0.00000,0.04994,10.00,0.00,0.066,290,193.5
12,12.0,44,44,0.04550,0.02731,0.08193,0.00000,0.00000,0.05493,10.00,0.00,0.066,297,195.1
13,13.0,44,44,0.04602,0.02731,0.08193,0.00000,0.00000,0.05993,10.00,0.00,0.066,305,196.8
14,14.0,44,44,0.04652,0.02731,0.08193,0.00000,0.00000,0.06492,10.00,0.00,0.066,312,198.2
15,15.0,44,44,0.04702,0.02731,0.08193,0.00000,0.00000,0.06992,10.00,0.00,0.066,321,200.1
16,16.0,44,44,0.04751,0.02731,0.08193,0.00000,0.00000,0.07492,10.00,0.00,0.067,330,202.3
17,17.0,44,44,0.04811,0.02731,0.08193,0.00000,0.00000,0.07991,10.00,0.00,0.067,337,203.8
18,18.0,44,44,0.04872,0.02731,0.08193,0.00000,0.00000,0.08491,10.00,0.00,0.067,347,205.8
19,19.0,44,44,0.04935,0.02731,0.08193,0.00000,0.00000,0.08990,10.00,0.00,0.067,358,208.2
20,20.0,44,44,0.04994,0.02731,0.08193,0.00000,0.00000,0.09490,10.00,0.00,0.067,368,210.3
21,21.0,45,45,0.05106,0.02790,0.08371,0.00000,0.00000,0.09990,10.00,0.00,0.067,378,212.6
22,22.0,45,45,0.05147,0.02790,0.08371,0.00000,0.00000,0.10489,10.00,0.00,0.068,373,211.6
23,23.0,46,46,0.05250,0.02850,0.08549,0.00000,0.00000,0.10989,10.00,0.00,0.068,381,213.4
24,24.0,46,46,0.05315,0.02850,0.08549,0.00000,0.00000,0.11488,10.00,0.00,0.068,378,211.8
25,25.0,46,46,0.05361,0.02850,0.08549,0.00000,0.00000,0.11988,10.00,0.00,0.068,385,213.4
26,26.0,31,46,0.05407,0.02850,0.08549,0.00000,0.00000,0.12488,10.00,0.00,0.068,392,215.2
27,27.0,79,94,0.08092,0.05564,0.16691,0.00000,0.00000,0.12987,10.00,0.00,0.068,545,248.2
28,28.0,46,109,0.08161,0.06361,0.19084,0.00000,0.00000,0.13487,10.00,0.00,0.069,271,187.8
29,29.0,46,109,0.08909,0.06361,0.19084,0.00000,0.00000,0.13986,10.00,0.00,0.069,528,244.8
30,30.0,46,109,0.08948,0.06361,0.19084,0.00000,0.00000,0.14486,10.00,0.00,0.069,532,246.0
31,31.0,46,109,0.08987,0.06361,0.19084,0.00000,0.00000,0.14985,10.00,0.00,0.069,536,247.3
32,32.0,46,109,0.09024,0.06361,0.19084,0.00000,0.00000,0.15485,10.00,0.00,0.069,539,248.2
33,33.0,46,109,0.09061,0.06361,0.19084,0.00000,0.00000,0.15984,10.00,0.00,0.069,542,249.2
34,34.0,46,109,0.09095,0.06361,0.19084,0.00000,0.00000,0.16484,10.00,0.00,0.070,545,250.0
35,35.0,46,109,0.09128,0.06361,0.19084,0.00000,0.00000,0.16983,10.00,0.00,0.070,548,250.8
36,36.0,46,109,0.09163,0.06361,0.19084,0.00000,0.00000,0.17483,10.00,0.00,0.070,550,251.4
37,37.0,46,109,0.09197,0.06361,0.19084,0.00000,0.00000,0.17982,10.00,0.00,0.070,552,252.0
38,38.0,46,109,0.09231,0.06361,0.19084,0.00000,0.00000,0.18482,10.00,0.00,0.070,554,252.6
39,39.0,46,109,0.09263,0.06361,0.19084,0.00000,0.00000,0.18982,10.00,0.00,0.070,556,253.2
40,40.0,46,109,0.09296,0.06361,0.19084,0.00000,0.00000,0.19481,10.00,0.00,0.070,557,253.5
41,41.0,46,109,0.09328,0.06361,0.19084,0.00000,0.00000,0.19981,10.00,0.00,0.071,559,254.0
42,42.0,46,109,0.09359,0.06361,0.19084,0.00000,0.00000,0.20481,10.00,0.00,0.071,560,254.2
43,43.0,46,109,0.09391,0.06361,0.19084,0.00000,0.00000,0.20981,10.00,0.00,0.071,561,254.5
44,44.0,46,109,0.09423,0.06361,0.19084,0.00000,0.00000,0.21480,10.00,0.00,0.071,562,254.8
45,45.0,46,109,0.09454,0.06361,0.19084,0.00000,0.00000,0.21980,10.00,0.00,0.071,563,255.2
46,46.0,46,109,0.09486,0.06361,0.19084,0.00000,0.00000,0.22480,10.00,0.00,0.071,564,255.5
47,47.0,46,109,0.09516,0.06361,0.19084,0.00000,0.00000,0.22980,10.00,0.00,0.071,565,255.7
48,48.0,46,109,0.09546,0.06361,0.19084,0.00000,0.00000,0.23479,10.00,0.00,0.071,565,255.6
49,49.0,46,109,0.09578,0.06361,0.19084,0.00000,0.00000,0.23979,10.00,0.00,0.071,566,256.0
50,50.0,46,109,0.09607,0.06361,0.19084,0.00000,0.00000,0.24479,10.00,0.00,0.072,567,256.3
51,51.0,46,109,0.09639,0.06361,0.19084,0.00000,0.00000,0.24978,10.00,0.00,0.072,567,256.3
52,52.0,46,109,0.09669,0.06361,0.19084,0.00000,0.00000,0.25478,10.00,0.00,0.072,567,256.3
53,53.0,47,110,0.09746,0.06414,0.19241,0.00000,0.00000,0.25978,10.00,0.00,0.072,568,256.7
54,54.0,47,110,0.09780,0.06414,0.19241,0.00000,0.00000,0.26478,10.00,0.00,0.072,551,252.9
55,55.0,47,110,0.09819,0.06414,0.19241,0.00000,0.00000,0.26977,10.00,0.00,0.072,586,252.0
56,56.0,47,110,0.09850,0.06414,0.19241,0.00000,0.00000,0.27477,10.00,0.00,0.072,587,252.4
57,57.0,47,110,0.09880,0.06414,0.19241,0.00000,0.00000,0.27977,10.00,0.00,0.072,587,252.4
58,58.0,47,110,0.09909,0.06414,0.19241,0.00000,0.00000,0.28477,10.00,0.00,0.072,587,252.3
59,59.0,47,110,0.09939,0.06414,0.19241,0.00000,0.00000,0.28976,10.00,0.00,0.073,587,252.3
60,60.0,47,110,0.09968,0.06414,0.19241,0.00000,0.00000,0.29476,10.00,0.00,0.073,588,252.6
61,61.0,47,110,0.09998,0.06414,0.19241,0.00000,0.00000,0.29976,10.00,0.00,0.073,588,252.5
62,62.0,47,110,0.10028,0.06414,0.19241,0.00000,0.00000,0.30476,10.00,0.00,0.073,588,252.5
63,63.0,47,110,0.10058,0.06414,0.19241,0.00000,0.00000,0.30975,10.00,0.00,0.073,588,252.5
64,64.0,47,110,0.10087,0.06414,0.19241,0.00000,0.00000,0.31475,10.00,0.00,0.073,588,252.5
65,65.0,47,110,0.10137,0.06414,0.19241,0.00000,0.00000,0.31975,10.00,0.00,0.073,630,252.0
66,66.0,48,111,0.10212,0.06466,0.19397,0.00000,0.00000,0.32475,10.00,0.00,0.073,631,252.3
67,67.0,48,111,0.10176,0.06466,0.19397,0.00000,0.00000,0.32974,10.00,0.00,0.073,605,245.6
68,68.0,48,111,0.10205,0.06466,0.19397,0.00000,0.00000,0.33474,10.00,0.00,0.073,605,245.6
69,69.0,48,111,0.10235,0.06466,0.19397,0.00000,0.00000,0.33974,10.00,0.00,0.073,605,245.6
70,70.0,48,111,0.10265,0.06466,0.19397,0.00000,0.00000,0.34473,10.00,0.00,0.074,605,245.6
71,71.0,48,111,0.10294,0.06466,0.19397,0.00000,0.00000,0.34973,10.00,0.00,0.074,605,245.6
72,72.0,48,111,0.10324,0.06466,0.19397,0.00000,0.00000,0.35473,10.00,0.00,0.074,605,245.6
73,73.0,32,111,0.10353,0.06466,0.19397,0.00000,0.00000,0.35972,10.00,0.00,0.074,605,245.5
74,74.0,49,128,0.11353,0.07339,0.22016,0.00000,0.00000,0.36472,10.00,0.00,0.066,771,274.2
75,75.0,52,131,0.11295,0.07490,0.22469,0.00000,0.00000,0.36972,10.00,0.00,0.066,557,236.7
76,76.0,52,131,0.11329,0.07490,0.22469,0.00000,0.00000,0.37472,10.00,0.00,0.066,523,228.3
77,77.0,52,131,0.11359,0.07490,0.22469,0.00000,0.00000,0.37971,10.00,0.00,0.066,523,228.3
78,78.0,52,131,0.11388,0.07490,0.22469,0.00000,0.00000,0.38471,10.00,0.00,0.066,523,228.3
79,79.0,52,131,0.11418,0.07490,0.22469,0.00000,0.00000,0.38971,10.00,0.00,0.066,523,228.3
80,80.0,52,131,0.11447,0.07490,0.22469,0.00000,0.00000,0.39471,10.00,0.00,0.066,523,228.3
81,81.0,52,131,0.11477,0.07490,0.22469,0.00000,0.00000,0.39971,10.00,0.00,0.066,523,228.3
