step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
10;10;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.46] R6[0.02] R9[0.03] R10[0.02] R13[0.05] R20[0.04];0.55;0.73;0.00;0.25;0.40;0.10;0.64;0.00;0.1621;0.2918;1
10;10;Agent_2;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.19] R9[0.27] R10[0.18] R24[0.30] R25[0.27];0.64;0.72;0.00;0.51;0.42;0.38;0.76;0.00;0.1621;0.2918;1
10;10;Agent_3;orders came from the seed rule base (rules as-is);0;0;R3[0.50] R6[0.02] R9[0.03] R10[0.02] R11[0.23] R13[0.05];0.21;0.59;0.35;0.29;0.76;0.63;0.70;0.00;0.1621;0.2918;1
10;10;Agent_4;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.21] R9[0.29] R10[0.19] R24[0.28] R25[0.29];0.64;0.73;0.00;0.51;0.43;0.39;0.76;0.00;0.1621;0.2918;1
11;11;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.41] R6[0.02] R9[0.02] R10[0.02] R13[0.04] R20[0.04];0.55;0.74;0.00;0.22;0.40;0.09;0.63;0.00;0.1679;0.2920;1
11;11;Agent_2;orders came from the seed rule base (rules as-is);0;0;R3[0.29] R6[0.18] R9[0.25] R10[0.16] R24[0.27] R25[0.25];0.64;0.73;0.00;0.51;0.42;0.34;0.72;0.00;0.1679;0.2920;1
11;11;Agent_3;orders came from the seed rule base (rules as-is);0;0;R3[0.45] R6[0.02] R9[0.02] R10[0.02] R11[0.20] R13[0.04];0.22;0.59;0.36;0.26;0.76;0.57;0.70;0.00;0.1679;0.2920;1
11;11;Agent_4;orders came from the seed rule base (rules as-is);0;0;R3[0.29] R6[0.19] R9[0.26] R10[0.17] R24[0.26] R25[0.26];0.64;0.74;0.00;0.51;0.42;0.35;0.72;0.00;0.1679;0.2920;1
12;12;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.37] R6[0.02] R9[0.02] R10[0.01] R13[0.04] R20[0.03];0.55;0.75;0.00;0.20;0.40;0.08;0.63;0.00;0.1665;0.2923;1
12;12;Agent_2;orders came from the seed rule base (rules as-is);0;0;R3[0.26] R6[0.16] R9[0.22] R10[0.14] R24[0.24] R25[0.22];0.64;0.75;0.00;0.51;0.42;0.30;0.69;0.00;0.1665;0.2923;1
12;12;Agent_3;orders came from the seed rule base (rules as-is);0;0;R3[0.40] R6[0.02] R9[0.02] R10[0.01] R11[0.18] R13[0.04];0.23;0.60;0.37;0.24;0.76;0.51;0.68;0.00;0.1665;0.2923;1
12;12;Agent_4;orders came from the seed rule base (rules as-is);0;0;R3[0.26] R6[0.17] R9[0.24] R10[0.15] R24[0.23] R25[0.24];0.64;0.75;0.00;0.51;0.42;0.31;0.69;0.00;0.1665;0.2923;1
13;13;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.34] R6[0.01] R9[0.02] R10[0.01] R13[0.03] R20[0.03];0.55;0.77;0.00;0.18;0.39;0.07;0.62;0.00;0.1679;0.2925;1
13;13;Agent_2;orders came from the seed rule base (rules as-is);0;0;R3[0.24] R6[0.14] R9[0.20] R10[0.13] R24[0.22] R25[0.20];0.63;0.76;0.00;0.51;0.42;0.27;0.66;0.00;0.1679;0.2925;1
13;13;Agent_3;orders came from the seed rule base (rules as-is);0;0;R3[0.36] R6[0.01] R9[0.02] R10[0.01] R11[0.16] R13[0.03];0.23;0.61;0.38;0.21;0.76;0.46;0.67;0.00;0.1679;0.2925;1
13;13;Agent_4;orders came from the seed rule base (rules as-is);0;0;R3[0.24] R6[0.15] R9[0.21] R10[0.14] R24[0.21] R25[0.21];0.64;0.76;0.00;0.51;0.42;0.28;0.66;0.00;0.1679;0.2925;1
14;14;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.30] R6[0.01] R9[0.02] R10[0.01] R13[0.03] R20[0.03];0.55;0.78;0.00;0.16;0.35;0.06;0.62;0.00;0.1681;0.2925;1
14;14;Agent_2;orders came from the seed rule base (rules as-is);0;0;R3[0.21] R6[0.13] R9[0.18] R10[0.12] R24[0.20] R25[0.18];0.63;0.77;0.00;0.50;0.42;0.25;0.64;0.00;0.1681;0.2925;1
14;14;Agent_3;orders came from the seed rule base (rules as-is);0;0;R3[0.33] R6[0.01] R9[0.02] R10[0.01] R11[0.15] R13[0.03];0.24;0.62;0.39;0.19;0.76;0.42;0.66;0.00;0.1681;0.2925;1
14;14;Agent_4;orders came from the seed rule base (rules as-is);0;0;R3[0.21] R6[0.14] R9[0.19] R10[0.12] R24[0.19] R25[0.19];0.64;0.77;0.00;0.51;0.42;0.25;0.64;0.00;0.1681;0.2925;1
15;15;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.27] R6[0.01] R9[0.02] R10[0.01] R13[0.03] R20[0.03];0.55;0.79;0.00;0.15;0.32;0.06;0.62;0.00;0.1691;0.2926;1
15;15;Agent_2;orders came from the seed rule base (rules as-is);0;0;R3[0.19] R6[0.11] R9[0.16] R10[0.11] R24[0.18] R25[0.16];0.63;0.78;0.00;0.50;0.42;0.22;0.61;0.00;0.1691;0.2926;1
15;15;Agent_3;orders came from the seed rule base (rules as-is);0;0;R3[0.29] R6[0.01] R9[0.02] R10[0.01] R11[0.13] R13[0.03];0.25;0.63;0.39;0.17;0.76;0.37;0.65;0.00;0.1691;0.2926;1
15;15;Agent_4;orders came from the seed rule base (rules as-is);0;0;R3[0.19] R6[0.12] R9[0.17] R10[0.11] R24[0.17] R25[0.17];0.63;0.78;0.00;0.51;0.42;0.23;0.61;0.00;0.1691;0.2926;1
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G24: G24: IF asset exposure risk is M AND intervention urgency is VL THEN asset protection 0.6, resource deployment 0.3 (adaptation-born: generative (template), gates G1-G4);3;3;R3[0.46] R6[0.02] R9[0.03] R10[0.02] R13[0.05] R15[0.11];0.38;0.62;0.45;0.36;0.53;0.19;0.65;0.00;0.2851;0.2851;1
