step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.243804;0.243804;0.231613;0.276421;0.276421
1;0.244314;0.244314;0.232098;0.277000;0.277000
2;0.245215;0.245215;0.232954;0.261746;0.278021
2;0.245215;0.245215;0.232954;0.261746;0.278021
3;0.237965;0.246031;0.233729;0.251196;0.278947
4;0.241522;0.233351;0.221683;0.254294;0.263613
5;0.245512;0.235118;0.223362;0.257864;0.264659
6;0.249219;0.242581;0.230452;0.261126;0.272165
7;0.249037;0.240249;0.228237;0.259933;0.268565
8;0.251590;0.245155;0.232897;0.261790;0.273171
9;0.253756;0.247148;0.234790;0.263315;0.274473
10;0.252259;0.245679;0.233395;0.260605;0.271852
11;0.253655;0.246009;0.233709;0.261247;0.271269
12;0.253887;0.247784;0.235395;0.259480;0.272327
13;0.258122;0.245349;0.233082;0.264265;0.268611
14;0.258527;0.249862;0.237369;0.263763;0.272772
15;0.257895;0.248255;0.235842;0.262020;0.269995
16;0.258871;0.248653;0.236220;0.262067;0.269490
17;0.258866;0.249748;0.237261;0.261239;0.269774
18;0.259552;0.251954;0.239356;0.261140;0.271319
19;0.260024;0.251383;0.238814;0.260890;0.269714
20;0.261261;0.250985;0.238435;0.261238;0.268305
21;0.263410;0.252824;0.240183;0.262687;0.269434
22;0.264896;0.252161;0.239553;0.263064;0.267726
23;0.265891;0.253396;0.240726;0.263981;0.268171
24;0.266121;0.254973;0.242225;0.263707;0.269004
25;0.266213;0.255108;0.242353;0.263243;0.268200
26;0.266676;0.255181;0.242422;0.262868;0.267326
27;0.271384;0.257755;0.244867;0.266987;0.269288
28;0.272658;0.258485;0.245561;0.266526;0.269162
29;0.275478;0.260412;0.247392;0.269128;0.270391
30;0.272908;0.260158;0.247151;0.265496;0.269150
31;0.273195;0.263124;0.249968;0.265013;0.271555
32;0.272269;0.261729;0.248643;0.262916;0.269015
33;0.273420;0.263331;0.250000;0.262775;0.269874
34;0.274805;0.264054;0.250000;0.263844;0.269738
35;0.275628;0.265656;0.250000;0.264073;0.270596
36;0.276705;0.266357;0.250000;0.264435;0.270434
37;0.278413;0.267329;0.250000;0.265147;0.270578
38;0.277046;0.267732;0.250000;0.261674;0.270080
39;0.278873;0.267927;0.250000;0.262587;0.269344
40;0.279424;0.268109;0.250000;0.262206;0.268592
41;0.280602;0.270182;0.250000;0.262493;0.269985
42;0.280982;0.269788;0.250000;0.261917;0.268581
43;0.282240;0.272229;0.250000;0.262397;0.270391
44;0.283473;0.272400;0.250000;0.262824;0.269628
45;0.282061;0.272864;0.250000;0.260235;0.269198
46;0.283318;0.272724;0.250000;0.260688;0.268083
47;0.284348;0.272734;0.250000;0.260888;0.267137
48;0.285028;0.273020;0.250000;0.260437;0.266504
49;0.285721;0.274451;0.250000;0.260488;0.267170
50;0.286931;0.277206;0.250000;0.260888;0.269335
51;0.288311;0.275768;0.250000;0.261480;0.266747
52;0.289427;0.277233;0.250000;0.261772;0.267452
53;0.290667;0.279179;0.250000;0.262207;0.268701
53;0.290667;0.279179;0.250000;0.262207;0.268701
54;0.291687;0.279813;0.250000;0.262398;0.268462
55;0.293458;0.280088;0.250000;0.263432;0.267817
56;0.294601;0.282705;0.250000;0.263754;0.269828
57;0.294808;0.282203;0.250000;0.263012;0.268301
58;0.295790;0.284054;0.250000;0.262919;0.269443
59;0.296844;0.283962;0.250000;0.263385;0.268381
60;0.297865;0.284379;0.250000;0.263570;0.267898
61;0.298856;0.285043;0.250000;0.263754;0.267694
62;0.300236;0.285851;0.250000;0.264346;0.267653
63;0.301703;0.287266;0.250000;0.265016;0.268301
