step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.287321;0.287321
0;0.223888;0.223888;0.212694;0.287321;0.287321
1;0.227257;0.227257;0.215894;0.287321;0.287321
2;0.230229;0.230229;0.218717;0.287321;0.287321
3;0.238137;0.232827;0.221186;0.288360;0.291713
4;0.242234;0.234760;0.223022;0.288494;0.292438
5;0.244561;0.237565;0.225687;0.288494;0.292438
6;0.247624;0.240089;0.228084;0.290234;0.294198
6;0.247624;0.240089;0.228084;0.290234;0.294198
7;0.242332;0.241737;0.229650;0.290234;0.294198
8;0.242255;0.243582;0.231403;0.287039;0.294400
9;0.245534;0.246763;0.234425;0.287039;0.294400
10;0.245827;0.248447;0.236025;0.287857;0.296531
10;0.245827;0.248447;0.236025;0.287857;0.296531
11;0.252906;0.249177;0.236718;0.290004;0.296557
12;0.251447;0.251447;0.238874;0.290004;0.296557
13;0.251296;0.252358;0.239740;0.290004;0.296557
14;0.253883;0.254144;0.241437;0.287561;0.297627
