step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,170,170,0.10271,0.11645,0.34936,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,172,172,0.10350,0.11734,0.35203,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,178,178,0.10581,0.11996,0.35989,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,187,187,0.11848,0.12378,0.37133,0.00000,0.00000,0.01041,8.27,0.00,0.163,161,222.0
5,5.0,203,203,0.12476,0.13023,0.39069,0.00000,0.00000,0.02081,8.27,0.00,0.164,160,221.5
6,6.0,220,221,0.13136,0.13703,0.41109,0.00000,0.00000,0.03120,8.27,0.00,0.164,159,220.8
7,7.0,242,243,0.13878,0.14475,0.43424,0.00000,0.00000,0.04162,8.27,0.00,0.165,159,221.3
8,8.0,263,266,0.14594,0.15219,0.45657,0.00000,0.00000,0.05201,8.27,0.00,0.165,158,220.4
9,9.0,283,287,0.15211,0.15849,0.47548,0.00000,0.00000,0.06243,8.27,0.00,0.166,158,220.6
10,10.0,298,302,0.15646,0.16273,0.48820,0.00000,0.00000,0.07286,8.27,0.00,0.167,158,220.8
11,11.0,313,319,0.16111,0.16730,0.50189,0.00000,0.00000,0.08322,8.27,0.00,0.168,157,219.5
12,12.0,326,336,0.16555,0.17162,0.51486,0.00000,0.00000,0.09360,8.27,0.00,0.168,157,219.5
13,13.0,341,357,0.17061,0.17666,0.52999,0.00000,0.00000,0.10398,8.27,0.00,0.169,157,219.5
14,14.0,348,368,0.17344,0.17918,0.53754,0.00000,0.00000,0.11436,8.27,0.00,0.169,157,219.7
15,15.0,356,387,0.17775,0.18334,0.55003,0.00000,0.00000,0.12475,8.27,0.00,0.170,157,219.5
16,16.0,370,404,0.18154,0.18688,0.56064,0.00000,0.00000,0.13512,8.27,0.00,0.170,157,219.3
17,17.0,379,418,0.18475,0.18967,0.56902,0.00000,0.00000,0.14554,8.27,0.00,0.171,159,220.1
18,18.0,389,435,0.18830,0.19292,0.57877,0.00000,0.00000,0.15593,8.27,0.00,0.172,159,219.6
19,19.0,403,454,0.19202,0.19638,0.58915,0.00000,0.00000,0.16630,8.27,0.00,0.172,159,219.1
20,20.0,414,475,0.19590,0.20002,0.60005,0.00000,0.00000,0.17671,8.27,0.00,0.172,160,219.8
21,21.0,424,493,0.19914,0.20298,0.60894,0.00000,0.00000,0.18713,8.27,0.00,0.173,160,220.1
22,22.0,433,509,0.20198,0.20551,0.61652,0.00000,0.00000,0.19755,8.27,0.00,0.174,160,220.1
23,23.0,444,524,0.20468,0.20779,0.62336,0.00000,0.00000,0.20796,8.27,0.00,0.174,160,219.7
24,24.0,443,537,0.20715,0.20970,0.62910,0.00000,0.00000,0.21836,8.27,0.00,0.176,161,219.6
25,25.0,449,548,0.20930,0.21127,0.63382,0.00000,0.00000,0.22877,8.27,0.00,0.176,162,219.7
26,26.0,462,564,0.21174,0.21349,0.64047,0.00000,0.00000,0.23916,8.27,0.00,0.176,161,219.3
27,27.0,465,571,0.21316,0.21444,0.64331,0.00000,0.00000,0.24958,8.27,0.00,0.177,161,219.8
28,28.0,477,585,0.21553,0.21628,0.64885,0.00000,0.00000,0.25996,8.27,0.00,0.177,161,219.1
29,29.0,486,600,0.21808,0.21820,0.65459,0.00000,0.00001,0.27038,8.27,0.00,0.178,163,219.8
30,30.0,493,611,0.22024,0.21957,0.65869,0.00000,0.00001,0.28075,8.27,0.00,0.178,164,218.8
31,31.0,498,616,0.22130,0.22018,0.66052,0.00000,0.00001,0.29115,8.27,0.00,0.178,164,219.3
32,32.0,503,627,0.22298,0.22150,0.66448,0.00000,0.00001,0.30153,8.27,0.00,0.178,163,218.9
33,33.0,512,638,0.22501,0.22278,0.66834,0.00000,0.00001,0.31195,8.27,0.00,0.179,165,219.8
34,34.0,527,657,0.22754,0.22494,0.67482,0.00000,0.00001,0.32237,8.27,0.00,0.179,165,219.8
35,35.0,527,666,0.22921,0.22594,0.67779,0.00000,0.00002,0.33280,8.27,0.00,0.179,166,220.0
36,36.0,528,671,0.23013,0.22648,0.67942,0.00000,0.00003,0.34319,8.27,0.00,0.179,165,219.0
37,37.0,538,684,0.23204,0.22787,0.68359,0.00000,0.00003,0.35361,8.27,0.00,0.180,166,219.9
38,38.0,538,691,0.23361,0.22861,0.68579,0.00000,0.00004,0.36404,8.27,0.00,0.180,167,219.8
39,39.0,574,713,0.22509,0.23085,0.69250,0.00000,0.00004,0.36404,8.27,0.00,0.180,0,0.0
40,40.0,579,718,0.22552,0.23135,0.69399,0.00000,0.00005,0.36404,8.27,0.00,0.180,0,0.0
41,41.0,590,728,0.22639,0.23232,0.69692,0.00000,0.00005,0.36404,8.27,0.00,0.180,0,0.0
42,42.0,604,741,0.22748,0.23357,0.70064,0.00000,0.00006,0.36404,8.27,0.00,0.180,0,0.0
43,43.0,612,748,0.22807,0.23423,0.70261,0.00000,0.00007,0.36404,8.27,0.00,0.180,0,0.0
44,44.0,620,756,0.22872,0.23497,0.70483,0.00000,0.00008,0.36404,8.27,0.00,0.180,0,0.0
45,45.0,629,765,0.22945,0.23579,0.70729,0.00000,0.00010,0.36404,8.27,0.00,0.180,0,0.0
46,46.0,632,767,0.22961,0.23598,0.70783,0.00000,0.00012,0.36404,8.27,0.00,0.180,0,0.0
47,47.0,645,780,0.23064,0.23714,0.71129,0.00000,0.00014,0.36404,8.27,0.00,0.180,0,0.0
48,48.0,653,788,0.23126,0.23784,0.71338,0.00000,0.00015,0.36404,8.27,0.00,0.180,0,0.0
49,49.0,662,796,0.23187,0.23854,0.71544,0.00000,0.00017,0.36404,8.27,0.00,0.180,0,0.0
50,50.0,669,802,0.23232,0.23905,0.71697,0.00000,0.00020,0.36404,8.27,0.00,0.180,0,0.0
