step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.20] R26[0.02];0.02;0.21;0.01;0.02;0.00;0.00;0.59;0.00;0.2819;0.2819;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.16] R11[0.23] R15[0.23] R20[0.19] R26[0.33];0.26;0.61;0.23;0.14;0.36;0.41;0.81;0.00;0.2819;0.2819;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.68;0.00;0.2819;0.2819;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.18] R26[0.01];0.01;0.19;0.01;0.02;0.00;0.00;0.63;0.00;0.2995;0.2842;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.14] R11[0.23] R15[0.23] R20[0.17] R26[0.30];0.23;0.57;0.22;0.13;0.36;0.41;0.81;0.00;0.2995;0.2842;1
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.71;0.00;0.2995;0.2842;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] R26[0.01];0.01;0.17;0.01;0.02;0.00;0.00;0.59;0.12;0.3015;0.2860;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.16] R26[0.28];0.22;0.54;0.24;0.15;0.36;0.41;0.83;0.12;0.3015;0.2860;1
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.69;0.12;0.3015;0.2860;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.18] R26[0.06];0.05;0.20;0.01;0.01;0.00;0.00;0.53;0.12;0.3042;0.2875;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.15] R26[0.27];0.21;0.52;0.24;0.15;0.36;0.41;0.81;0.12;0.3042;0.2875;1
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.02] R26[0.05];0.00;0.00;0.00;0.00;0.00;0.00;0.60;0.12;0.3042;0.2875;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.19] R26[0.09];0.08;0.23;0.01;0.01;0.00;0.00;0.53;0.12;0.3064;0.2883;1
4;4;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.15] R26[0.26];0.20;0.51;0.24;0.15;0.36;0.41;0.81;0.12;0.3064;0.2883;1
4;4;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.04] R26[0.08];0.08;0.11;0.02;0.04;0.00;0.00;0.64;0.12;0.3064;0.2883;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.20] R26[0.12];0.10;0.26;0.01;0.01;0.00;0.00;0.54;0.12;0.3078;0.2901;1
5;5;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.14] R26[0.25];0.19;0.50;0.24;0.15;0.36;0.41;0.82;0.12;0.3078;0.2901;1
5;5;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.05] R26[0.11];0.11;0.14;0.02;0.04;0.00;0.00;0.64;0.12;0.3078;0.2901;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.20] R26[0.14];0.12;0.28;0.01;0.01;0.00;0.00;0.54;0.12;0.3082;0.2907;1
6;6;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.14] R26[0.24];0.19;0.49;0.24;0.15;0.36;0.41;0.82;0.12;0.3082;0.2907;1
6;6;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.06] R26[0.13];0.13;0.17;0.02;0.04;0.00;0.00;0.65;0.12;0.3082;0.2907;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.15];0.14;0.30;0.01;0.01;0.00;0.00;0.55;0.12;0.3081;0.2912;1
7;7;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.13] R26[0.23];0.18;0.48;0.24;0.15;0.36;0.41;0.82;0.12;0.3081;0.2912;1
7;7;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.07] R26[0.15];0.15;0.19;0.02;0.04;0.00;0.00;0.65;0.12;0.3081;0.2912;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.17];0.15;0.31;0.01;0.01;0.00;0.00;0.55;0.12;0.3082;0.2919;1
8;8;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.13] R26[0.23];0.18;0.47;0.24;0.15;0.36;0.41;0.82;0.12;0.3082;0.2919;1
8;8;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.08] R26[0.16];0.16;0.20;0.02;0.04;0.00;0.00;0.65;0.12;0.3082;0.2919;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.17];0.16;0.32;0.01;0.01;0.00;0.00;0.55;0.12;0.3086;0.2923;1
9;9;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.13] R26[0.23];0.17;0.47;0.24;0.15;0.36;0.41;0.82;0.12;0.3086;0.2923;1
9;9;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.08] R26[0.17];0.17;0.22;0.02;0.04;0.00;0.00;0.66;0.12;0.3086;0.2923;1
10;10;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.18];0.17;0.33;0.01;0.01;0.00;0.00;0.55;0.12;0.3093;0.2926;1
10;10;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.22] R20[0.13] R26[0.22];0.17;0.46;0.24;0.15;0.36;0.40;0.82;0.12;0.3093;0.2926;1
10;10;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.08] R26[0.18];0.18;0.23;0.02;0.04;0.00;0.00;0.66;0.12;0.3093;0.2926;1
11;11;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.19];0.17;0.33;0.01;0.01;0.00;0.00;0.55;0.11;0.3090;0.2928;1
11;11;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.22] R20[0.13] R26[0.22];0.17;0.46;0.23;0.15;0.36;0.40;0.82;0.11;0.3090;0.2928;1
11;11;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.09] R26[0.18];0.18;0.23;0.02;0.04;0.00;0.00;0.66;0.11;0.3090;0.2928;1
12;12;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.19];0.17;0.34;0.01;0.01;0.00;0.00;0.55;0.11;0.3092;0.2931;1
12;12;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.22] R20[0.13] R26[0.22];0.17;0.46;0.23;0.15;0.36;0.40;0.82;0.11;0.3092;0.2931;1
12;12;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.09] R26[0.19];0.19;0.24;0.02;0.04;0.00;0.00;0.66;0.11;0.3092;0.2931;1
13;13;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.19];0.18;0.34;0.01;0.01;0.00;0.00;0.55;0.11;0.3091;0.2935;1
13;13;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.22] R20[0.13] R26[0.22];0.17;0.46;0.24;0.15;0.36;0.40;0.81;0.11;0.3091;0.2935;1
13;13;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.09] R26[0.19];0.19;0.24;0.02;0.04;0.00;0.00;0.66;0.11;0.3091;0.2935;1
14;14;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.19];0.18;0.34;0.01;0.01;0.00;0.00;0.55;0.11;0.3092;0.2937;1
14;14;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.22] R20[0.13] R26[0.22];0.17;0.47;0.24;0.15;0.36;0.40;0.81;0.11;0.3092;0.2937;1
14;14;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.09] R26[0.19];0.19;0.25;0.02;0.04;0.00;0.00;0.65;0.11;0.3092;0.2937;1
15;15;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.20];0.18;0.34;0.01;0.01;0.00;0.00;0.55;0.11;0.3095;0.2937;1
15;15;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.13] R26[0.23];0.18;0.47;0.24;0.15;0.36;0.41;0.81;0.11;0.3095;0.2937;1
15;15;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.10] R26[0.20];0.20;0.25;0.02;0.04;0.00;0.00;0.65;0.11;0.3095;0.2937;1
16;16;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.21] R26[0.20];0.18;0.34;0.01;0.01;0.00;0.00;0.55;0.11;0.3092;0.2939;1
16;16;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.14] R26[0.23];0.18;0.48;0.24;0.15;0.36;0.41;0.81;0.11;0.3092;0.2939;1
16;16;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.10] R26[0.20];0.20;0.26;0.02;0.04;0.00;0.00;0.65;0.11;0.3092;0.2939;1
17;17;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.22] R26[0.20];0.18;0.34;0.01;0.01;0.00;0.00;0.55;0.11;0.3090;0.2940;1
17;17;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.14] R26[0.23];0.18;0.48;0.24;0.15;0.36;0.41;0.81;0.11;0.3090;0.2940;1
17;17;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.11] R26[0.20];0.20;0.27;0.02;0.04;0.00;0.00;0.64;0.11;0.3090;0.2940;1
18;18;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.22] R26[0.20];0.18;0.35;0.01;0.01;0.00;0.00;0.55;0.11;0.3090;0.2941;1
18;18;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.14] R26[0.23];0.18;0.48;0.24;0.15;0.36;0.41;0.81;0.11;0.3090;0.2941;1
18;18;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.12] R26[0.20];0.20;0.28;0.02;0.04;0.00;0.00;0.64;0.11;0.3090;0.2941;1
19;19;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.23] R26[0.20];0.18;0.35;0.01;0.01;0.00;0.00;0.55;0.11;0.3088;0.2942;1
19;19;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.14] R26[0.23];0.18;0.48;0.24;0.15;0.36;0.41;0.81;0.11;0.3088;0.2942;1
19;19;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.13] R26[0.20];0.20;0.29;0.02;0.04;0.00;0.00;0.65;0.11;0.3088;0.2942;1
20;20;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.24] R26[0.20];0.18;0.36;0.01;0.01;0.00;0.00;0.55;0.11;0.3087;0.2943;1
20;20;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.14] R26[0.23];0.18;0.48;0.24;0.15;0.36;0.41;0.81;0.11;0.3087;0.2943;1
20;20;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.15] R26[0.20];0.20;0.30;0.02;0.04;0.00;0.00;0.65;0.11;0.3087;0.2943;1
21;21;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.25] R26[0.20];0.18;0.37;0.01;0.01;0.00;0.00;0.55;0.11;0.3083;0.2944;1
21;21;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.14] R26[0.23];0.18;0.48;0.24;0.15;0.36;0.41;0.81;0.11;0.3083;0.2944;1
21;21;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.15] R26[0.20];0.20;0.31;0.02;0.04;0.00;0.00;0.65;0.11;0.3083;0.2944;1
22;22;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.27] R26[0.20];0.18;0.39;0.01;0.01;0.00;0.00;0.55;0.11;0.3082;0.2945;1
22;22;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.15] R26[0.26];0.20;0.52;0.24;0.15;0.36;0.41;0.80;0.11;0.3082;0.2945;1
22;22;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.16] R26[0.20];0.20;0.32;0.02;0.04;0.00;0.00;0.65;0.11;0.3082;0.2945;1
23;23;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.28] R26[0.20];0.18;0.41;0.01;0.02;0.00;0.00;0.56;0.10;0.3078;0.2946;1
23;23;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.17] R11[0.23] R15[0.23] R20[0.16] R26[0.29];0.22;0.55;0.24;0.15;0.36;0.41;0.79;0.10;0.3078;0.2946;1
