step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,170,170,0.10271,0.11645,0.34936,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,172,172,0.10350,0.11734,0.35203,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,178,178,0.10581,0.11996,0.35989,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,185,185,0.11808,0.12294,0.36882,0.00000,0.00000,0.01428,8.27,0.00,0.164,219,304.3
5,5.0,199,199,0.12395,0.12865,0.38596,0.00000,0.00000,0.02860,8.27,0.00,0.164,218,304.5
6,6.0,208,209,0.12818,0.13255,0.39764,0.00000,0.00000,0.04287,8.27,0.00,0.164,216,303.0
7,7.0,227,228,0.13535,0.13955,0.41866,0.00000,0.00000,0.05718,8.27,0.00,0.165,218,303.3
8,8.0,243,246,0.14163,0.14575,0.43726,0.00000,0.00000,0.07147,8.27,0.00,0.165,217,302.5
9,9.0,260,264,0.14761,0.15157,0.45470,0.00000,0.00000,0.08578,8.27,0.00,0.165,217,302.9
10,10.0,269,273,0.15088,0.15434,0.46303,0.00000,0.00000,0.10006,8.27,0.00,0.165,216,301.9
11,11.0,288,294,0.15712,0.16050,0.48149,0.00000,0.00000,0.11434,8.27,0.00,0.166,215,301.6
12,12.0,300,310,0.16190,0.16491,0.49473,0.00000,0.00000,0.12866,8.27,0.00,0.167,216,302.5
13,13.0,307,324,0.16598,0.16859,0.50578,0.00000,0.00000,0.14292,8.27,0.00,0.167,215,301.2
14,14.0,314,336,0.16952,0.17162,0.51486,0.00000,0.00000,0.15723,8.27,0.00,0.168,216,302.2
15,15.0,321,355,0.17444,0.17620,0.52859,0.00000,0.00000,0.17152,8.27,0.00,0.168,216,301.7
16,16.0,333,372,0.17883,0.18008,0.54023,0.00000,0.00000,0.18581,8.27,0.00,0.168,217,301.6
17,17.0,341,388,0.18284,0.18356,0.55067,0.00000,0.00000,0.20012,8.27,0.00,0.169,218,301.9
18,18.0,356,409,0.18767,0.18789,0.56367,0.00000,0.00000,0.21442,8.27,0.00,0.169,219,301.0
19,19.0,375,433,0.19247,0.19255,0.57764,0.00000,0.00000,0.22868,8.27,0.00,0.169,218,299.6
20,20.0,392,458,0.19709,0.19709,0.59127,0.00000,0.00000,0.24298,8.27,0.00,0.170,230,298.4
21,21.0,400,477,0.20096,0.20035,0.60106,0.00000,0.00000,0.25727,8.27,0.00,0.171,227,299.2
22,22.0,416,502,0.20547,0.20441,0.61324,0.00000,0.00000,0.27154,8.27,0.00,0.171,225,299.2
23,23.0,426,519,0.20861,0.20704,0.62111,0.00000,0.00000,0.28585,8.27,0.00,0.171,232,299.8
24,24.0,438,535,0.21124,0.20941,0.62823,0.00000,0.00000,0.30016,8.27,0.00,0.172,239,297.7
25,25.0,460,558,0.21483,0.21267,0.63801,0.00000,0.00000,0.31448,8.27,0.00,0.173,245,300.3
26,26.0,480,583,0.21838,0.21602,0.64807,0.00000,0.00000,0.32880,8.27,0.00,0.173,247,298.6
27,27.0,495,603,0.22136,0.21857,0.65572,0.00000,0.00000,0.34309,8.27,0.00,0.174,252,298.4
28,28.0,511,630,0.22537,0.22185,0.66554,0.00000,0.00000,0.35738,8.27,0.00,0.175,246,298.0
29,29.0,525,651,0.22847,0.22427,0.67280,0.00000,0.00000,0.37169,8.27,0.00,0.175,247,298.3
30,30.0,533,667,0.23097,0.22604,0.67812,0.00000,0.00000,0.38596,8.27,0.00,0.175,247,297.1
31,31.0,543,678,0.23258,0.22723,0.68168,0.00000,0.00000,0.40025,8.27,0.00,0.175,249,300.6
32,32.0,557,697,0.23521,0.22922,0.68765,0.00000,0.00000,0.41451,8.27,0.00,0.176,267,299.4
33,33.0,570,712,0.23753,0.23074,0.69220,0.00000,0.00000,0.42881,8.27,0.00,0.176,295,305.0
34,34.0,600,742,0.24095,0.23364,0.70093,0.00000,0.00000,0.44310,8.27,0.00,0.176,300,306.1
35,35.0,614,756,0.24301,0.23494,0.70483,0.00000,0.00000,0.45739,8.27,0.00,0.176,322,305.7
36,36.0,633,776,0.24540,0.23675,0.71023,0.00000,0.00001,0.47171,8.27,0.00,0.176,319,308.2
37,37.0,649,796,0.24769,0.23848,0.71544,0.00000,0.00001,0.48597,8.27,0.00,0.177,303,305.1
38,38.0,663,811,0.24982,0.23974,0.71923,0.00000,0.00001,0.50025,8.27,0.00,0.177,303,304.1
39,39.0,679,827,0.25243,0.24105,0.72315,0.00000,0.00001,0.51456,8.27,0.00,0.177,357,310.2
40,40.0,697,847,0.25482,0.24264,0.72791,0.00000,0.00001,0.52887,8.27,0.00,0.178,370,310.7
41,41.0,715,865,0.25678,0.24402,0.73206,0.00000,0.00001,0.54319,8.27,0.00,0.178,373,312.2
42,42.0,728,878,0.25851,0.24499,0.73497,0.00000,0.00001,0.55749,8.27,0.00,0.178,373,311.9
43,43.0,742,892,0.26121,0.24602,0.73804,0.00000,0.00001,0.57178,8.27,0.00,0.179,411,311.6
44,44.0,757,907,0.26300,0.24709,0.74126,0.00000,0.00001,0.58607,8.27,0.00,0.179,411,312.1
45,45.0,774,924,0.26475,0.24827,0.74480,0.00000,0.00001,0.60036,8.27,0.00,0.179,407,312.0
46,46.0,786,936,0.26635,0.24908,0.74725,0.00000,0.00001,0.61468,8.27,0.00,0.179,409,313.0
47,47.0,799,949,0.26797,0.24995,0.74984,0.00000,0.00001,0.62900,8.27,0.00,0.179,410,313.1
48,48.0,815,965,0.26973,0.25099,0.75297,0.00000,0.00001,0.64331,8.27,0.00,0.180,410,313.0
49,49.0,827,977,0.27129,0.25175,0.75526,0.00000,0.00001,0.65761,8.27,0.00,0.180,412,313.0
50,50.0,836,986,0.27263,0.25232,0.75695,0.00000,0.00001,0.67191,8.27,0.00,0.180,412,313.2
