step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.262040;0.262040;0.248938;0.290568;0.297098
0;0.262040;0.262040;0.248938;0.290568;0.297098
1;0.262229;0.262229;0.249117;0.297311;0.297311
2;0.262512;0.262512;0.249387;0.297633;0.297633
3;0.275929;0.262706;0.249571;0.285668;0.297853
4;0.275754;0.258898;0.245953;0.284483;0.292580
5;0.280886;0.260896;0.247852;0.289449;0.293888
6;0.282278;0.263779;0.250590;0.290020;0.296201
6;0.282895;0.263779;0.250590;0.290020;0.296201
7;0.283527;0.264289;0.251075;0.290383;0.295823
8;0.284225;0.266008;0.252708;0.290183;0.296816
9;0.285289;0.266632;0.253301;0.290492;0.296566
10;0.283766;0.268231;0.254820;0.287860;0.297424
11;0.282713;0.267837;0.254445;0.285601;0.296022
11;0.282713;0.267837;0.254445;0.285601;0.296022
12;0.283507;0.267011;0.253660;0.285618;0.294127
13;0.284750;0.269699;0.256214;0.285991;0.296221
14;0.285108;0.268055;0.254652;0.285418;0.293400
15;0.286155;0.269816;0.256325;0.285511;0.294440
16;0.287283;0.270229;0.256718;0.285706;0.293953
16;0.287291;0.270229;0.256718;0.285706;0.293953
17;0.290294;0.270701;0.257166;0.287991;0.293531
18;0.288535;0.271020;0.257469;0.285234;0.292936
19;0.289168;0.270359;0.256841;0.285230;0.291232
20;0.292170;0.272028;0.258427;0.287516;0.292168
21;0.297976;0.272861;0.259218;0.293069;0.292156
22;0.294372;0.276138;0.262332;0.288003;0.294918
23;0.295099;0.276358;0.262540;0.288200;0.294210
24;0.294927;0.275097;0.261343;0.287202;0.291823
25;0.291860;0.272097;0.258492;0.283051;0.287464
26;0.292083;0.273358;0.259690;0.281741;0.287935
27;0.292862;0.273005;0.259355;0.282112;0.286579
28;0.296056;0.276399;0.262579;0.284622;0.289471
29;0.292686;0.275486;0.261712;0.279788;0.287479
30;0.293222;0.274613;0.260882;0.279733;0.285534
31;0.292978;0.278076;0.264172;0.278501;0.288504
32;0.295391;0.275468;0.261695;0.280078;0.284594
33;0.295470;0.278125;0.264219;0.279204;0.286650
34;0.298215;0.278263;0.264349;0.281287;0.285850
35;0.298126;0.279024;0.265073;0.280239;0.285758
36;0.296915;0.281483;0.267409;0.278071;0.287588
37;0.299191;0.279592;0.265613;0.279481;0.284490
38;0.299733;0.281491;0.267417;0.278416;0.285687
39;0.301504;0.281830;0.267739;0.279288;0.285115
40;0.301173;0.281946;0.267849;0.278071;0.284289
41;0.304153;0.282546;0.268419;0.280479;0.284012
42;0.303937;0.280564;0.266536;0.275717;0.280807
43;0.304995;0.282130;0.268024;0.278445;0.281627
44;0.306657;0.282115;0.268009;0.279536;0.280654
45;0.308208;0.285478;0.271204;0.280266;0.283510
46;0.307056;0.285325;0.271058;0.277984;0.282379
47;0.308959;0.285924;0.271628;0.278898;0.282102
48;0.310183;0.286023;0.271722;0.279591;0.281256
49;0.310274;0.285700;0.271415;0.278729;0.279933
