step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,30.0,95,95,0.02041,0.01806,0.05419,0.00000,0.00000,0.00500,7.92,0.00,0.181,1021,1028.2
2,60.0,331,331,0.05371,0.05547,0.16641,0.00000,0.00000,0.01000,7.92,0.00,0.182,1021,1028.2
3,90.0,723,723,0.09437,0.10121,0.30364,0.00000,0.00000,0.01499,7.92,0.00,0.182,1021,1028.2
4,120.0,1316,1322,0.13583,0.14787,0.44361,0.00000,0.00000,0.01999,7.92,0.00,0.182,1021,1028.2
5,150.0,2147,2190,0.17303,0.18970,0.56911,0.00000,0.00000,0.02499,7.92,0.00,0.182,1021,1028.2
6,180.0,2998,3109,0.19776,0.21739,0.65218,0.00000,0.00000,0.02999,7.92,0.00,0.182,1021,1028.2
7,210.0,3538,3931,0.21310,0.23444,0.70333,0.00000,0.00000,0.03499,7.92,0.00,0.181,1021,1028.2
8,240.0,4143,4884,0.22610,0.24885,0.74655,0.00000,0.00000,0.03998,7.92,0.00,0.180,1021,1028.2
9,270.0,4938,5861,0.23608,0.25983,0.77948,0.00000,0.00000,0.04498,7.92,0.00,0.179,1021,1028.2
10,300.0,5804,6805,0.24361,0.26803,0.80408,0.00000,0.00000,0.04998,7.92,0.00,0.179,1021,1028.2
11,330.0,6575,7704,0.24944,0.27430,0.82289,0.00000,0.00000,0.05498,7.92,0.00,0.178,1021,1028.2
12,360.0,7237,8565,0.25412,0.27927,0.83781,0.00000,0.00000,0.05998,7.92,0.00,0.178,1021,1028.2
13,390.0,7872,9383,0.25795,0.28327,0.84982,0.00000,0.00000,0.06497,7.92,0.00,0.177,1021,1028.2
14,420.0,8360,10066,0.26082,0.28619,0.85857,0.00000,0.00000,0.06997,7.92,0.00,0.177,1021,1028.2
15,450.0,8776,10679,0.26318,0.28853,0.86560,0.00000,0.00000,0.07497,7.92,0.00,0.176,1021,1028.2
16,480.0,9032,11224,0.26514,0.29043,0.87129,0.00000,0.00000,0.07997,7.92,0.00,0.175,1021,1028.2
17,510.0,9217,11750,0.26692,0.29211,0.87634,0.00000,0.00000,0.08496,7.92,0.00,0.174,1021,1028.2
18,540.0,9349,12244,0.26851,0.29358,0.88073,0.00000,0.00000,0.08996,7.92,0.00,0.173,1021,1028.2
19,570.0,9648,12824,0.27021,0.29517,0.88551,0.00000,0.00000,0.09496,7.92,0.00,0.172,1021,1028.2
20,600.0,10083,13512,0.27203,0.29690,0.89070,0.00000,0.00000,0.09996,7.92,0.00,0.171,1021,1028.2
21,630.0,10507,14244,0.27380,0.29858,0.89573,0.00000,0.00000,0.10496,7.92,0.00,0.171,1021,1028.2
22,660.0,10794,14912,0.27533,0.29998,0.89993,0.00000,0.00000,0.10995,7.92,0.00,0.170,1021,1028.2
23,690.0,11097,15676,0.27692,0.30145,0.90434,0.00000,0.00000,0.11495,7.92,0.00,0.169,1021,1028.2
24,720.0,11450,16383,0.27832,0.30270,0.90809,0.00000,0.00000,0.11995,7.92,0.00,0.167,1021,1028.2
25,750.0,11851,17140,0.27970,0.30393,0.91179,0.00000,0.00000,0.12495,7.92,0.00,0.166,1021,1028.2
26,780.0,12371,18010,0.28114,0.30523,0.91570,0.00000,0.00000,0.12995,7.92,0.00,0.165,1021,1028.2
27,810.0,13062,19098,0.28274,0.30671,0.92012,0.00000,0.00000,0.13494,7.92,0.00,0.164,1021,1028.2
28,840.0,13664,20094,0.28411,0.30792,0.92377,0.00000,0.00000,0.13994,7.92,0.00,0.163,1021,1028.2
29,870.0,14136,20944,0.29327,0.31797,0.92664,0.02728,0.00000,0.14494,7.92,0.00,0.162,1021,1028.2
30,900.0,14326,21675,0.31229,0.33920,0.92894,0.08865,0.00000,0.14994,7.92,0.00,0.161,1021,1028.2
31,930.0,14238,22241,0.33516,0.36478,0.93062,0.16365,0.00006,0.15494,7.92,0.00,0.159,1021,1028.2
32,960.0,13873,22631,0.35308,0.38476,0.93173,0.22230,0.00025,0.15993,7.92,0.00,0.157,1021,1028.2
33,990.0,13346,22992,0.36176,0.39427,0.93273,0.24957,0.00050,0.16493,7.92,0.00,0.155,1021,1028.2
34,1020.0,12979,23567,0.37964,0.41419,0.93427,0.30753,0.00077,0.16993,7.92,0.00,0.153,1021,1028.2
35,1050.0,12493,24148,0.40031,0.43729,0.93575,0.37504,0.00107,0.17493,7.92,0.00,0.151,1021,1028.2
36,1080.0,11958,24689,0.41272,0.45102,0.93707,0.41459,0.00141,0.17993,7.92,0.00,0.148,1021,1028.2
37,1110.0,11349,25138,0.41544,0.45377,0.93812,0.42141,0.00178,0.18492,7.92,0.00,0.144,1021,1028.2
38,1140.0,10738,25411,0.42827,0.46797,0.93875,0.46301,0.00217,0.18992,7.92,0.00,0.141,1021,1028.2
