step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,14,14,0.01245,0.01412,0.04235,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
2,2.0,21,21,0.01829,0.02073,0.06220,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
3,3.0,29,29,0.02467,0.02797,0.08391,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
4,4.0,40,40,0.04660,0.03739,0.11217,0.00000,0.00000,0.00622,8.27,0.00,0.068,278,152.4
5,5.0,48,48,0.05261,0.04388,0.13165,0.00000,0.00000,0.01343,8.27,0.00,0.068,309,174.5
6,6.0,52,52,0.05568,0.04702,0.14107,0.00000,0.00000,0.02165,8.27,0.00,0.068,341,196.0
7,7.0,57,57,0.05937,0.05086,0.15257,0.00000,0.00000,0.03107,8.27,0.00,0.068,376,221.2
8,8.0,62,62,0.06307,0.05459,0.16376,0.00000,0.00000,0.04144,8.27,0.00,0.069,408,241.6
9,9.0,67,67,0.06718,0.05822,0.17466,0.00000,0.00000,0.04990,8.27,0.00,0.069,311,194.7
10,10.0,70,70,0.06937,0.06036,0.18107,0.00000,0.00000,0.05914,8.27,0.00,0.069,337,211.4
11,11.0,80,80,0.07578,0.06724,0.20171,0.00000,0.00000,0.06886,8.27,0.00,0.069,349,221.2
12,12.0,91,91,0.08252,0.07442,0.22326,0.00000,0.00000,0.07913,8.27,0.00,0.070,368,233.3
13,13.0,98,98,0.08694,0.07879,0.23637,0.00000,0.00000,0.08971,8.27,0.00,0.070,382,239.7
14,14.0,111,111,0.09419,0.08653,0.25959,0.00000,0.00000,0.10155,8.27,0.00,0.070,425,267.4
15,15.0,129,129,0.10348,0.09650,0.28950,0.00000,0.00000,0.11437,8.27,0.00,0.071,458,288.9
16,16.0,143,143,0.11043,0.10371,0.31114,0.00000,0.00000,0.12769,8.27,0.00,0.071,477,299.6
17,17.0,160,160,0.11832,0.11190,0.33571,0.00000,0.00000,0.14182,8.27,0.00,0.071,505,317.6
18,18.0,171,176,0.12538,0.11910,0.35729,0.00000,0.00000,0.15695,8.27,0.00,0.072,532,339.3
19,19.0,187,194,0.13287,0.12665,0.37995,0.00000,0.00000,0.17295,8.27,0.00,0.072,561,358.8
20,20.0,204,212,0.13988,0.13369,0.40106,0.00000,0.00000,0.18994,8.27,0.00,0.073,587,380.4
21,21.0,220,228,0.14594,0.13955,0.41866,0.00000,0.00000,0.20788,8.27,0.00,0.073,618,402.0
22,22.0,239,250,0.15348,0.14708,0.44123,0.00000,0.00000,0.22681,8.27,0.00,0.074,646,423.3
23,23.0,249,275,0.16142,0.15495,0.46484,0.00000,0.00000,0.24690,8.27,0.00,0.074,678,447.7
24,24.0,242,296,0.16793,0.16106,0.48319,0.00000,0.00000,0.26860,8.27,0.00,0.075,725,481.3
25,25.0,249,317,0.17409,0.16677,0.50032,0.00000,0.00000,0.29195,8.27,0.00,0.075,771,515.5
26,26.0,257,340,0.18039,0.17261,0.51782,0.00000,0.00000,0.31599,8.27,0.00,0.076,776,528.5
27,27.0,261,361,0.18595,0.17759,0.53276,0.00000,0.00000,0.33961,8.27,0.00,0.076,756,519.3
28,28.0,265,384,0.19169,0.18270,0.54810,0.00000,0.00000,0.36390,8.27,0.00,0.077,778,533.9
29,29.0,273,406,0.19712,0.18729,0.56186,0.00000,0.00000,0.38869,8.27,0.00,0.078,791,544.6
30,30.0,262,420,0.20111,0.19006,0.57019,0.00000,0.00000,0.41505,8.27,0.00,0.078,840,578.3
31,31.0,267,444,0.20674,0.19458,0.58375,0.00000,0.00000,0.44293,8.27,0.00,0.079,896,611.4
32,32.0,262,472,0.21274,0.19951,0.59853,0.00000,0.00000,0.47181,8.27,0.00,0.079,933,633.0
33,33.0,267,498,0.21811,0.20378,0.61134,0.00000,0.00000,0.50020,8.27,0.00,0.080,924,621.9
34,34.0,270,523,0.22322,0.20764,0.62292,0.00000,0.00000,0.52930,8.27,0.00,0.081,947,637.5
35,35.0,281,557,0.22896,0.21253,0.63759,0.00000,0.00000,0.55816,8.27,0.00,0.081,944,631.6
36,36.0,281,588,0.23415,0.21667,0.65001,0.00000,0.00000,0.58684,8.27,0.00,0.082,941,626.8
37,37.0,299,622,0.23961,0.22090,0.66269,0.00000,0.00000,0.61655,8.27,0.00,0.082,974,649.6
38,38.0,302,650,0.24433,0.22415,0.67246,0.00000,0.00000,0.64864,8.27,0.00,0.083,1028,700.4
39,39.0,310,679,0.24889,0.22733,0.68200,0.00000,0.00000,0.68072,8.27,0.00,0.084,912,696.3
40,40.0,318,710,0.25353,0.23053,0.69160,0.00000,0.00000,0.71279,8.27,0.00,0.084,872,693.7
41,41.0,334,742,0.25807,0.23364,0.70093,0.00000,0.00000,0.74488,8.27,0.00,0.085,884,695.0
42,42.0,338,767,0.26199,0.23594,0.70783,0.00000,0.00000,0.77695,8.27,0.00,0.086,865,693.5
43,43.0,337,799,0.26642,0.23874,0.71621,0.00000,0.00000,0.80902,8.27,0.00,0.086,898,697.5
44,44.0,344,826,0.27033,0.24097,0.72291,0.00000,0.00000,0.84110,8.27,0.00,0.087,897,698.3
45,45.0,347,846,0.27348,0.24256,0.72768,0.00000,0.00000,0.87317,8.27,0.00,0.088,895,697.9
46,46.0,351,875,0.27728,0.24477,0.73431,0.00000,0.00000,0.90526,8.27,0.00,0.088,907,699.8
47,47.0,330,896,0.28045,0.24630,0.73891,0.00000,0.00000,0.93734,8.27,0.00,0.089,904,700.1
48,48.0,325,921,0.28389,0.24806,0.74418,0.00000,0.00000,0.96942,8.27,0.00,0.090,872,698.4
49,49.0,321,945,0.28714,0.24968,0.74905,0.00000,0.00000,1.00000,8.27,0.00,0.090,862,698.3
50,50.0,316,971,0.28867,0.25137,0.75412,0.00000,0.00000,1.00000,8.27,0.00,0.091,925,701.8
