step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.292438;0.292438
0;0.223888;0.223888;0.212694;0.292438;0.292438
1;0.227257;0.227257;0.215894;0.287321;0.287321
2;0.230229;0.230229;0.218717;0.287321;0.287321
3;0.238112;0.232827;0.221186;0.288341;0.291713
4;0.241366;0.234761;0.223023;0.288984;0.292438
5;0.244546;0.237639;0.225757;0.288984;0.292438
6;0.247649;0.240089;0.228085;0.290234;0.294198
7;0.242345;0.241735;0.229648;0.290234;0.294198
8;0.242269;0.243577;0.231398;0.286835;0.294400
9;0.245542;0.246755;0.234418;0.286835;0.294400
10;0.245827;0.247543;0.235166;0.292533;0.298395
10;0.245827;0.247543;0.235166;0.292533;0.298395
11;0.252906;0.249165;0.236707;0.290004;0.296557
12;0.251444;0.251434;0.238863;0.290004;0.296557
13;0.251289;0.252344;0.239727;0.290004;0.296557
14;0.253874;0.253880;0.241186;0.287561;0.297591
15;0.257508;0.255903;0.243108;0.298080;0.299932
15;0.257467;0.255903;0.243108;0.298080;0.299932
16;0.257491;0.256689;0.243854;0.288741;0.298395
17;0.259831;0.258014;0.245113;0.288741;0.298395
18;0.263220;0.259449;0.246477;0.289225;0.298256
19;0.265922;0.260639;0.247607;0.289681;0.298303
20;0.266060;0.260598;0.247568;0.289681;0.298303
21;0.269398;0.260873;0.247830;0.289681;0.298303
22;0.269401;0.263715;0.250529;0.289681;0.298303
23;0.269916;0.265003;0.251752;0.288032;0.298233
24;0.271837;0.267492;0.254117;0.288797;0.298807
25;0.272580;0.268985;0.255536;0.288797;0.298807
26;0.273065;0.271211;0.257651;0.288797;0.298807
27;0.278633;0.273857;0.260165;0.288797;0.298807
28;0.280859;0.275702;0.261917;0.288797;0.298807
29;0.284486;0.278527;0.264600;0.288797;0.298807
30;0.286333;0.279665;0.265682;0.289372;0.299932
31;0.290503;0.282026;0.267925;0.289372;0.299932
32;0.291725;0.285315;0.271049;0.289372;0.299932
33;0.293973;0.286348;0.272030;0.289372;0.299932
34;0.295836;0.288316;0.273900;0.289372;0.299932
35;0.296530;0.290280;0.275766;0.289372;0.299932
36;0.294496;0.293132;0.278475;0.280871;0.301350
37;0.296026;0.294223;0.279512;0.280871;0.301350
38;0.297557;0.296130;0.281324;0.280264;0.300484
39;0.301380;0.297755;0.282867;0.280264;0.300484
40;0.296688;0.299604;0.284624;0.280264;0.300484
41;0.298573;0.301440;0.286368;0.280264;0.300484
42;0.301602;0.302452;0.287330;0.280264;0.300484
43;0.303765;0.303765;0.288577;0.280264;0.300484
44;0.302025;0.305735;0.290448;0.280264;0.300484
45;0.302726;0.307627;0.292246;0.280264;0.300484
46;0.311826;0.310187;0.294678;0.280264;0.300484
47;0.310819;0.309822;0.294331;0.280264;0.300484
48;0.307842;0.309373;0.293904;0.279313;0.295325
49;0.308056;0.311271;0.295708;0.279313;0.295325
