step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.287321;0.287321
1;0.227257;0.227257;0.215894;0.287321;0.287321
2;0.230229;0.230229;0.218717;0.287321;0.287321
3;0.249274;0.232827;0.221186;0.289897;0.291713
4;0.242628;0.225502;0.214227;0.288589;0.290269
5;0.244310;0.228260;0.216847;0.288909;0.290022
6;0.248640;0.231779;0.220190;0.290057;0.292407
7;0.250841;0.234342;0.222625;0.290093;0.292800
8;0.252896;0.237064;0.225211;0.291012;0.293787
9;0.255201;0.238689;0.226755;0.291012;0.293787
10;0.257844;0.241427;0.229356;0.293277;0.295036
11;0.260505;0.245550;0.233272;0.293277;0.295036
12;0.261754;0.246774;0.234435;0.293920;0.296583
13;0.264968;0.248132;0.235726;0.293920;0.296583
14;0.265105;0.248496;0.236071;0.293920;0.296583
15;0.262525;0.249818;0.237327;0.293109;0.298465
16;0.260943;0.249352;0.236884;0.293109;0.298465
17;0.260524;0.248087;0.235683;0.291365;0.296454
18;0.260816;0.250447;0.237925;0.291365;0.296454
19;0.261316;0.250301;0.237786;0.291365;0.296454
20;0.262831;0.251783;0.239194;0.291432;0.297421
21;0.264192;0.253491;0.240817;0.291432;0.297421
22;0.266032;0.253478;0.240804;0.291432;0.297421
23;0.268073;0.255155;0.242397;0.292784;0.297915
24;0.269478;0.257288;0.244424;0.292135;0.298545
25;0.264146;0.257707;0.244821;0.254436;0.298762
26;0.222696;0.241729;0.229643;0.254436;0.298762
27;0.222160;0.231270;0.219706;0.254436;0.298762
28;0.223309;0.222167;0.211058;0.254436;0.298762
29;0.217283;0.228420;0.216999;0.254436;0.298762
30;0.181602;0.222533;0.211407;0.254436;0.298762
31;0.211642;0.215815;0.205024;0.233924;0.261030
32;0.216488;0.227168;0.215810;0.239659;0.266055
33;0.221727;0.225401;0.214131;0.242010;0.263425
34;0.226197;0.225940;0.214643;0.242010;0.263425
35;0.188485;0.228627;0.217195;0.242010;0.263425
36;0.188578;0.227621;0.216239;0.171869;0.262152
37;0.190568;0.228814;0.217373;0.171869;0.262152
38;0.190411;0.229221;0.217760;0.171869;0.262152
39;0.192026;0.229921;0.218425;0.172851;0.262391
40;0.192623;0.231954;0.220356;0.172851;0.262391
41;0.197738;0.229984;0.218484;0.205970;0.262344
42;0.194745;0.232108;0.220503;0.205970;0.262344
43;0.216604;0.231542;0.219965;0.205970;0.262344
44;0.219050;0.225915;0.214620;0.205970;0.262344
45;0.221328;0.232960;0.221312;0.205970;0.262344
46;0.198366;0.225786;0.214496;0.205970;0.262344
47;0.199499;0.232267;0.220654;0.205970;0.262344
48;0.200582;0.234373;0.222654;0.205970;0.262344
49;0.200763;0.222093;0.210988;0.205970;0.262344
