step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.137457;0.137457;0.134708;0.200854;0.200854
1;0.141309;0.141309;0.138483;0.200854;0.200854
2;0.145452;0.145452;0.142543;0.200854;0.200854
3;0.042575;0.148698;0.145724;0.028852;0.205816
4;0.041231;0.054591;0.053499;0.026193;0.070551
5;0.038361;0.057808;0.056652;0.026193;0.070551
6;0.039373;0.056183;0.055060;0.026193;0.070551
7;0.040023;0.056424;0.055295;0.026193;0.070551
8;0.040854;0.057261;0.056116;0.026193;0.070551
9;0.041693;0.057478;0.056328;0.026193;0.070551
10;0.042535;0.058321;0.057154;0.026193;0.070551
11;0.043380;0.057907;0.056749;0.026193;0.070551
12;0.044226;0.056196;0.055072;0.026193;0.070551
13;0.045073;0.055744;0.054629;0.026193;0.070551
14;0.045921;0.053952;0.052873;0.021658;0.056778
15;0.046770;0.054132;0.053049;0.021658;0.056778
16;0.047620;0.052270;0.051224;0.021658;0.056778
17;0.048469;0.048940;0.047962;0.021658;0.056778
18;0.049320;0.049790;0.048794;0.021658;0.056778
19;0.050170;0.047776;0.046821;0.021658;0.056778
20;0.051013;0.048626;0.047653;0.021658;0.056778
21;0.053240;0.049476;0.048487;0.021658;0.056778
22;0.059940;0.050295;0.049289;0.030599;0.039041
23;0.051046;0.051046;0.050025;0.039041;0.039041
24;0.068248;0.051046;0.050025;0.039041;0.039041
25;0.069924;0.051619;0.050586;0.039041;0.039041
26;0.071463;0.052513;0.051463;0.039041;0.039041
27;0.071313;0.053581;0.052509;0.039041;0.039041
28;0.071094;0.054379;0.053291;0.039041;0.039041
29;0.054963;0.054963;0.053864;0.117783;0.117783
29;0.054963;0.054963;0.053864;0.117783;0.117783
30;0.155035;0.155035;0.151935;0.039041;0.039041
31;0.157722;0.157722;0.154568;0.039041;0.039041
32;0.160064;0.160064;0.156863;0.039041;0.039041
33;0.095289;0.162586;0.159334;0.062457;0.199340
34;0.093784;0.112699;0.110445;0.062457;0.199340
35;0.094820;0.109746;0.107551;0.058220;0.117783
36;0.096125;0.105625;0.103513;0.058220;0.117783
