step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.253435;0.253435;0.248366;0.287341;0.287341
1;0.254586;0.254586;0.249494;0.288646;0.288646
2;0.257320;0.257320;0.250000;0.291745;0.291745
3;0.058828;0.257189;0.250000;0.044675;0.291597
4;0.061750;0.255207;0.250000;0.046246;0.288513
5;0.058576;0.256564;0.250000;0.040673;0.289096
6;0.057601;0.252428;0.247379;0.037390;0.283332
7;0.059064;0.086332;0.084605;0.037390;0.093811
8;0.062528;0.219992;0.215592;0.041482;0.244095
9;0.064957;0.153233;0.150168;0.043088;0.167296
10;0.067372;0.110546;0.108335;0.044675;0.117783
10;0.067372;0.110546;0.108335;0.044675;0.117783
11;0.065159;0.258749;0.250000;0.039859;0.284691
12;0.066378;0.121167;0.118743;0.039859;0.127455
13;0.067615;0.094980;0.093080;0.039859;0.096499
14;0.067550;0.096109;0.094187;0.039859;0.096499
15;0.068563;0.242097;0.237255;0.039859;0.260882
16;0.069577;0.212755;0.208500;0.039859;0.226475
17;0.070590;0.119051;0.116670;0.039859;0.119096
18;0.071604;0.242319;0.237472;0.039859;0.257715
19;0.072618;0.101133;0.099110;0.039859;0.096499
20;0.073632;0.101670;0.099636;0.039859;0.095966
21;0.074646;0.101731;0.099696;0.039859;0.094894
22;0.075659;0.102738;0.100683;0.039859;0.094894
23;0.076673;0.103745;0.101671;0.039859;0.094894
24;0.077684;0.125715;0.123201;0.039859;0.118660
25;0.078694;0.104806;0.102710;0.039859;0.093811
26;0.079703;0.105332;0.103225;0.039859;0.093267
27;0.080711;0.105855;0.103738;0.039859;0.092719
28;0.081719;0.258859;0.250000;0.039859;0.265053
29;0.082725;0.104422;0.102333;0.039859;0.088817
30;0.083731;0.104421;0.102333;0.039859;0.087678
31;0.084735;0.104918;0.102820;0.039859;0.087105
32;0.085739;0.104902;0.102804;0.039859;0.085951
33;0.086742;0.105902;0.103784;0.039859;0.085951
34;0.087745;0.106903;0.104764;0.039859;0.085951
35;0.088746;0.107902;0.105744;0.039859;0.085951
36;0.089747;0.108900;0.106722;0.039859;0.085951
37;0.090747;0.274054;0.250000;0.039859;0.272069
38;0.091749;0.110894;0.108676;0.039859;0.085951
39;0.092750;0.111891;0.109653;0.039859;0.085951
40;0.093750;0.112886;0.110628;0.039859;0.085951
41;0.094749;0.113881;0.111604;0.039859;0.085951
42;0.095748;0.114876;0.112578;0.039859;0.085951
43;0.096747;0.115869;0.113552;0.039859;0.085951
44;0.097745;0.116863;0.114526;0.039859;0.085951
45;0.098739;0.117856;0.115499;0.039859;0.085951
46;0.099731;0.118848;0.116471;0.039859;0.085951
47;0.100722;0.119839;0.117443;0.039859;0.085951
48;0.101712;0.120830;0.118413;0.039859;0.085951
49;0.102702;0.127304;0.124758;0.039859;0.092169
50;0.103690;0.291504;0.250000;0.039859;0.277216
51;0.104679;0.123797;0.121321;0.039859;0.085951
52;0.105668;0.124786;0.122290;0.039859;0.085951
53;0.106657;0.125775;0.123260;0.039859;0.085951
54;0.106782;0.126765;0.124230;0.039859;0.085951
55;0.106779;0.127755;0.125200;0.039859;0.085951
56;0.106776;0.128744;0.126170;0.039859;0.085951
57;0.106774;0.129735;0.127140;0.039859;0.085951
58;0.106771;0.130725;0.128110;0.039859;0.085951
59;0.106768;0.131715;0.129081;0.039859;0.085951
60;0.106766;0.132705;0.130051;0.039859;0.085951
61;0.106763;0.133696;0.131022;0.039859;0.085951
62;0.106761;0.134687;0.131993;0.039859;0.085951
63;0.106758;0.134809;0.132113;0.039859;0.085951
64;0.106756;0.134809;0.132113;0.039859;0.085951
65;0.106753;0.143170;0.140307;0.039859;0.095431
66;0.106750;0.134809;0.132113;0.039859;0.085951
67;0.106748;0.134809;0.132113;0.039859;0.085951
68;0.106745;0.134809;0.132113;0.039859;0.085951
69;0.106742;0.134809;0.132113;0.039859;0.085951
70;0.106739;0.134809;0.132113;0.039859;0.085951
71;0.106737;0.134809;0.132113;0.039859;0.085951
72;0.106735;0.218413;0.214045;0.039859;0.180740
73;0.106732;0.134809;0.132113;0.039859;0.085951
74;0.106734;0.134809;0.132113;0.039859;0.085951
75;0.106739;0.134809;0.132113;0.039859;0.085951
76;0.106743;0.202042;0.198002;0.039859;0.162180
77;0.106747;0.134809;0.132113;0.039859;0.085951
78;0.106751;0.134809;0.132113;0.039859;0.085951
79;0.106756;0.134296;0.131610;0.039859;0.085370
80;0.106760;0.134296;0.131610;0.039859;0.085370
81;0.106764;0.134296;0.131610;0.039859;0.085370
82;0.106768;0.134296;0.131610;0.039859;0.085370
83;0.106773;0.133781;0.131105;0.039859;0.084786
84;0.106777;0.133781;0.131105;0.039859;0.084786
85;0.106781;0.133781;0.131105;0.039859;0.084786
86;0.178571;0.197775;0.193820;0.121249;0.157342
87;0.179696;0.188153;0.184390;0.122520;0.146432
88;0.119752;0.194607;0.190715;0.056778;0.153749
89;0.119110;0.160529;0.157318;0.056052;0.115112
90;0.117736;0.162498;0.159248;0.054587;0.117345
91;0.118023;0.161321;0.158095;0.054587;0.116011
92;0.118025;0.303534;0.250000;0.054587;0.277249
93;0.118027;0.161321;0.158095;0.054587;0.116010
94;0.118029;0.161321;0.158095;0.054587;0.116010
95;0.118031;0.161321;0.158095;0.054587;0.116010
96;0.118033;0.299341;0.250000;0.054587;0.272496
97;0.118035;0.161321;0.158095;0.054587;0.116010
98;0.118037;0.161715;0.158480;0.054587;0.116457
99;0.118039;0.161715;0.158480;0.054587;0.116457
100;0.118041;0.178563;0.174992;0.054587;0.135559
101;0.118043;0.161715;0.158480;0.054587;0.116456
102;0.118051;0.161715;0.158480;0.054587;0.116456
103;0.118062;0.162107;0.158865;0.054587;0.116901
104;0.118073;0.161714;0.158480;0.054587;0.116456
105;0.118084;0.161714;0.158480;0.054587;0.116456
106;0.118094;0.162497;0.159247;0.054587;0.117344
107;0.118105;0.161320;0.158094;0.054587;0.116010
108;0.118116;0.161320;0.158094;0.054587;0.116009
109;0.118127;0.161320;0.158094;0.054587;0.116009
110;0.118138;0.161320;0.158094;0.054587;0.116009
111;0.118149;0.161320;0.158094;0.054587;0.116009
112;0.118160;0.161320;0.158094;0.054587;0.116009
113;0.118171;0.161320;0.158094;0.054587;0.116009
114;0.118182;0.166691;0.163358;0.054587;0.122099
115;0.118193;0.160925;0.157706;0.054587;0.115561
116;0.118201;0.293963;0.250000;0.054587;0.266397
117;0.118207;0.163274;0.160008;0.054587;0.118224
118;0.118213;0.162106;0.158864;0.054587;0.116900
119;0.118219;0.160924;0.157706;0.054587;0.115561
120;0.118226;0.160924;0.157706;0.054587;0.115561
121;0.118232;0.161714;0.158480;0.054587;0.116456
122;0.118236;0.203498;0.199428;0.054587;0.163830
123;0.118240;0.160924;0.157706;0.054587;0.115560
124;0.118246;0.159728;0.156533;0.054587;0.114204
125;0.118253;0.159728;0.156533;0.054587;0.114204
126;0.118259;0.159728;0.156533;0.054587;0.114204
127;0.118265;0.280935;0.250000;0.054587;0.251627
128;0.118916;0.165942;0.162623;0.055321;0.121250
129;0.119570;0.159325;0.156139;0.056052;0.113748
130;0.119576;0.300342;0.250000;0.056052;0.273630
131;0.118901;0.159728;0.156533;0.055321;0.114204
132;0.118907;0.159325;0.156139;0.055321;0.113748
133;0.118913;0.159325;0.156139;0.055321;0.113748
134;0.118957;0.159325;0.156139;0.055321;0.113748
135;0.118963;0.165942;0.162623;0.055321;0.121250
136;0.118967;0.159325;0.156139;0.055321;0.113748
137;0.118974;0.159325;0.156139;0.055321;0.113748
138;0.120893;0.159325;0.156139;0.057501;0.113747
139;0.120896;0.304687;0.250000;0.057501;0.278557
140;0.120902;0.159727;0.156533;0.057501;0.114203
141;0.119627;0.160128;0.156925;0.056052;0.114657
142;0.119634;0.158921;0.155743;0.056052;0.113290
143;0.119640;0.158921;0.155743;0.056052;0.113290
144;0.120903;0.171416;0.167987;0.057501;0.127455
145;0.120906;0.160128;0.156925;0.057501;0.114657
