step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → rejected (rejected at G3 (template) | seed-base decision stands, its orders are applied);3;0;R7[0.28] R20[0.19];0.00;0.19;0.17;0.25;0.00;0.00;0.65;0.00;0.3052;0.3126;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.17];0.00;0.17;0.17;0.25;0.00;0.00;0.69;0.00;0.3116;0.3090;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.16];0.00;0.16;0.17;0.25;0.00;0.00;0.65;0.12;0.3128;0.3137;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.17] R26[0.04];0.04;0.20;0.16;0.24;0.00;0.00;0.58;0.12;0.3130;0.3119;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.20] R26[0.08];0.08;0.25;0.16;0.24;0.00;0.00;0.57;0.12;0.3077;0.3106;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.24] R26[0.11];0.10;0.31;0.16;0.24;0.00;0.00;0.58;0.12;0.3092;0.3091;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.26] R26[0.13];0.12;0.36;0.16;0.24;0.00;0.00;0.59;0.12;0.3073;0.3117;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.28] R26[0.14];0.14;0.39;0.16;0.25;0.00;0.00;0.60;0.12;0.3105;0.3171;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.30] R26[0.16];0.16;0.42;0.17;0.25;0.00;0.00;0.60;0.12;0.3110;0.3130;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.31] R26[0.17];0.17;0.44;0.17;0.25;0.00;0.00;0.61;0.12;0.3113;0.3145;1
10;10;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: mid) → ACCEPTED: A1: A1: IF asset exposure risk is VH AND suppression feasibility is VH THEN asset protection 0.9, evacuation 0.7 (adaptation-born: resolution increase (instantiated antecedent cell));2;2;R7[0.28] R20[0.32] R26[0.17] A1[0.68];0.17;0.46;0.17;0.83;0.47;0.00;0.87;0.12;0.3107;0.3116;1
11;11;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.33] R26[0.18] A1[0.68];0.18;0.47;0.17;0.83;0.47;0.00;0.88;0.11;0.3099;0.3146;1
12;12;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.33] R26[0.18] A1[0.68];0.18;0.48;0.17;0.83;0.47;0.00;0.88;0.11;0.3103;0.3123;1
13;13;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.49;0.17;0.83;0.47;0.00;0.88;0.11;0.3116;0.3158;1
14;14;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.49;0.17;0.83;0.47;0.00;0.88;0.11;0.3118;0.3149;1
15;15;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.50;0.17;0.83;0.47;0.00;0.88;0.11;0.3119;0.3152;1
16;16;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.50;0.17;0.83;0.47;0.00;0.88;0.11;0.3121;0.3168;1
17;17;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.35] R26[0.19] A1[0.68];0.19;0.50;0.17;0.83;0.47;0.00;0.88;0.11;0.3131;0.3136;1
18;18;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.35] R26[0.20] A1[0.68];0.20;0.50;0.17;0.83;0.47;0.00;0.88;0.11;0.3134;0.3146;1
19;19;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.35] R26[0.20] A1[0.68];0.20;0.50;0.17;0.83;0.47;0.00;0.88;0.11;0.3160;0.3231;1
20;20;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: low) → rejected (instantiated cell did not improve the physical forecast (0.341 vs 0.341, burn+asset+pop at >=45 min) | seed-base decision stands, its orders are applied);2;0;R7[0.28] R20[0.35] R26[0.20] A1[0.68];0.20;0.50;0.17;0.83;0.47;0.00;0.88;0.11;0.3163;0.3188;1
21;21;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.35] R26[0.20] A1[0.68];0.20;0.50;0.17;0.83;0.47;0.00;0.88;0.11;0.3166;0.3185;1
22;22;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.20] A1[0.68];0.20;0.50;0.17;0.83;0.47;0.00;0.88;0.11;0.3146;0.3142;1
23;23;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.20] A1[0.68];0.20;0.50;0.17;0.83;0.47;0.00;0.88;0.10;0.3158;0.3174;1
24;24;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.50;0.17;0.83;0.47;0.00;0.88;0.10;0.3176;0.3142;1
25;25;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.50;0.17;0.83;0.47;0.00;0.88;0.10;0.3171;0.3175;1
26;26;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.50;0.17;0.83;0.47;0.00;0.89;0.10;0.3175;0.3184;1
27;27;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.49;0.17;0.83;0.47;0.00;0.89;0.10;0.3172;0.3152;1
28;28;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.49;0.17;0.83;0.47;0.00;0.89;0.10;0.3175;0.3156;1
29;29;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.49;0.17;0.83;0.47;0.00;0.89;0.10;0.3193;0.3159;1
30;30;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.49;0.17;0.83;0.47;0.00;0.89;0.10;0.3183;0.3156;1
31;31;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.49;0.17;0.83;0.47;0.00;0.89;0.10;0.3186;0.3166;1
32;32;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.33] R26[0.19] A1[0.68];0.19;0.49;0.17;0.86;0.50;0.00;0.89;0.10;0.3187;0.3212;1
30;30;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.49;0.17;0.83;0.47;0.00;0.89;0.10;0.3183;0.3156;1
30;30;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R7[0.28] R20[0.34] R26[0.19] A1[0.68];0.19;0.49;0.17;0.83;0.47;0.00;0.89;0.10;0.3183;0.3156;1
33;33;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.33] R26[0.19] A1[0.68];0.19;0.48;0.17;0.83;0.47;0.00;0.89;0.10;0.3193;0.3191;1
34;34;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.33] R26[0.19] A1[0.68];0.19;0.48;0.17;0.83;0.47;0.00;0.89;0.10;0.3217;0.3212;1
35;35;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.33] R26[0.19] A1[0.68];0.19;0.48;0.17;0.83;0.47;0.00;0.89;0.10;0.3213;0.3210;1
36;36;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.33] R26[0.19] A1[0.68];0.19;0.48;0.17;0.83;0.47;0.00;0.89;0.09;0.3203;0.3238;1
37;37;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.33] R26[0.19] A1[0.68];0.19;0.48;0.17;0.83;0.47;0.00;0.89;0.09;0.3206;0.3241;1
38;38;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.33] R26[0.19] A1[0.68];0.19;0.47;0.17;0.83;0.47;0.00;0.89;0.09;0.3237;0.3221;1
39;39;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.32] R26[0.19] A1[0.68];0.19;0.47;0.17;0.83;0.47;0.00;0.89;0.09;0.3240;0.3218;1
40;40;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: low) → ACCEPTED: A1 consequents +0.05;1;1;R7[0.28] R20[0.32] R26[0.18] A1[0.68];0.18;0.47;0.17;0.86;0.50;0.00;0.89;0.09;0.3228;0.3236;1
41;41;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.32] R26[0.18] A1[0.68];0.18;0.47;0.17;0.86;0.50;0.00;0.89;0.09;0.3251;0.3225;1
42;42;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.28] R20[0.32] R26[0.18] A1[0.68];0.18;0.47;0.17;0.86;0.50;0.00;0.89;0.09;0.3253;0.3229;1
