step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.276421;0.276421
1;0.225438;0.225438;0.214166;0.276421;0.276421
2;0.227452;0.227452;0.216080;0.276421;0.276421
3;0.247886;0.229122;0.217666;0.278098;0.278947
4;0.226990;0.231392;0.219823;0.262787;0.279793
5;0.224321;0.230931;0.219385;0.255327;0.278906
6;0.224482;0.232580;0.220951;0.255327;0.278906
7;0.225225;0.234482;0.222758;0.255327;0.278906
8;0.226294;0.234231;0.222519;0.255327;0.278906
9;0.229402;0.235995;0.224195;0.255327;0.278906
10;0.229113;0.236448;0.224626;0.262008;0.278415
10;0.229113;0.236448;0.224626;0.262008;0.278415
11;0.232476;0.237665;0.225782;0.258092;0.279940
12;0.234044;0.237597;0.225717;0.258092;0.279940
13;0.235526;0.238171;0.226262;0.258092;0.279940
14;0.237603;0.238822;0.226881;0.258092;0.279940
15;0.239768;0.239478;0.227504;0.258092;0.279940
16;0.241425;0.240093;0.228089;0.260582;0.278415
17;0.243385;0.239593;0.227614;0.260582;0.278415
18;0.247559;0.239997;0.227997;0.260582;0.278415
19;0.246553;0.241939;0.229842;0.260582;0.278415
20;0.248987;0.241185;0.229126;0.260582;0.278415
21;0.248722;0.242180;0.230071;0.260582;0.278415
22;0.250942;0.241116;0.229060;0.260582;0.278415
23;0.252345;0.242256;0.230143;0.260582;0.278415
24;0.254735;0.243601;0.231421;0.260582;0.278415
25;0.254508;0.245870;0.233577;0.260582;0.278415
26;0.255636;0.245504;0.233229;0.265142;0.274918
27;0.257687;0.246366;0.234048;0.265142;0.274918
28;0.258981;0.247994;0.235594;0.265142;0.274918
29;0.261591;0.250050;0.237548;0.265142;0.274918
30;0.263150;0.248004;0.235604;0.265142;0.274918
31;0.262604;0.249679;0.237195;0.265142;0.274918
32;0.264646;0.250254;0.237741;0.265142;0.274918
33;0.265984;0.251739;0.239152;0.265142;0.274918
34;0.267771;0.253465;0.240791;0.265142;0.274918
35;0.268946;0.256113;0.243307;0.265142;0.274918
36;0.270247;0.259015;0.246064;0.273730;0.279208
37;0.271420;0.259240;0.246278;0.273730;0.279208
38;0.271509;0.259823;0.246831;0.273730;0.279208
39;0.272638;0.260796;0.247756;0.273730;0.279208
40;0.273627;0.262490;0.249366;0.273730;0.279208
41;0.274935;0.264381;0.251162;0.273730;0.279208
42;0.276219;0.264696;0.251462;0.273730;0.279208
43;0.276841;0.265131;0.251874;0.273730;0.279208
44;0.278091;0.266194;0.252884;0.273730;0.279208
45;0.279171;0.267337;0.253971;0.273730;0.279208
46;0.280389;0.268040;0.254638;0.277807;0.281429
47;0.280277;0.268450;0.255028;0.277807;0.281429
48;0.280625;0.270068;0.256565;0.277807;0.281429
49;0.281785;0.271129;0.257572;0.277807;0.281429
50;0.282888;0.271129;0.257573;0.277807;0.281429
51;0.284292;0.271997;0.258397;0.277807;0.281429
52;0.284500;0.272863;0.259220;0.277807;0.281429
53;0.285543;0.273617;0.259936;0.277807;0.281429
54;0.286854;0.274533;0.260806;0.277807;0.281429
55;0.288790;0.275256;0.261493;0.277807;0.281429
56;0.289953;0.275870;0.262076;0.276090;0.282732
57;0.291174;0.276593;0.262763;0.276090;0.282732
58;0.291672;0.277072;0.263218;0.276090;0.282732
59;0.293024;0.277795;0.263906;0.276090;0.282732
60;0.293519;0.278055;0.264153;0.276090;0.282732
61;0.295394;0.278998;0.265048;0.276090;0.282732
