step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
17,510.0,1310,1313,0.16872,0.14509,0.43128,0.00000,0.00398,0.00037,8.06,0.00,0.162,192,196.5
18,540.0,1350,1356,0.16656,0.14781,0.43920,0.00000,0.00423,0.00054,8.06,0.00,0.163,288,292.8
19,570.0,1382,1390,0.17210,0.14993,0.44531,0.00000,0.00448,0.00066,8.06,0.00,0.163,218,225.1
20,600.0,1416,1426,0.17391,0.15212,0.45164,0.00000,0.00473,0.00079,8.06,0.00,0.163,221,229.6
21,630.0,1454,1470,0.17603,0.15472,0.45917,0.00000,0.00498,0.00092,8.06,0.00,0.163,235,241.6
22,660.0,1472,1505,0.17913,0.15675,0.46502,0.00000,0.00523,0.00106,8.06,0.00,0.164,259,255.7
23,690.0,1489,1550,0.18192,0.15928,0.47236,0.00000,0.00548,0.00120,8.06,0.00,0.164,262,252.2
24,720.0,1460,1584,0.18262,0.16117,0.47777,0.00000,0.00573,0.00134,8.06,0.00,0.164,286,268.8
25,750.0,1440,1632,0.18491,0.16374,0.48522,0.00000,0.00598,0.00149,8.06,0.00,0.164,293,269.6
26,780.0,1403,1672,0.18715,0.16584,0.49127,0.00000,0.00623,0.00163,8.06,0.00,0.165,297,268.2
28,840.0,1301,1742,0.19070,0.16942,0.50153,0.00000,0.00673,0.00191,8.06,0.00,0.165,300,261.7
29,870.0,1268,1784,0.20003,0.17149,0.50748,0.00000,0.00698,0.00200,8.06,0.00,0.165,312,217.2
30,1800.0,1175,1838,0.20257,0.17406,0.51493,0.00000,0.00723,0.00210,8.06,0.00,0.165,327,226.8
31,1860.0,1115,1892,0.20504,0.17655,0.52216,0.00000,0.00748,0.00220,8.06,0.00,0.165,342,237.3
32,1920.0,1048,1937,0.20706,0.17859,0.52802,0.00000,0.00773,0.00231,8.06,0.00,0.165,348,237.5
33,1980.0,992,1984,0.20901,0.18066,0.53399,0.00000,0.00798,0.00242,8.06,0.00,0.165,354,238.6
34,2040.0,953,2026,0.21086,0.18248,0.53920,0.00000,0.00823,0.00252,8.06,0.00,0.166,357,238.0
35,2100.0,891,2075,0.21271,0.18454,0.54513,0.00000,0.00848,0.00263,8.06,0.00,0.166,366,243.5
36,2160.0,810,2115,0.21424,0.18620,0.54986,0.00000,0.00873,0.00274,8.06,0.00,0.166,370,245.0
37,2220.0,764,2164,0.21589,0.18817,0.55553,0.00000,0.00898,0.00286,8.06,0.00,0.166,366,243.4
38,2280.0,712,2217,0.21727,0.19024,0.56149,0.00000,0.00923,0.00297,8.06,0.00,0.166,369,248.8
39,2340.0,676,2274,0.21907,0.19241,0.56773,0.00000,0.00948,0.00309,8.06,0.00,0.167,377,254.2
40,2400.0,659,2331,0.22106,0.19451,0.57380,0.00000,0.00973,0.00321,8.06,0.00,0.167,397,268.7
41,2460.0,660,2392,0.22062,0.19670,0.58010,0.00000,0.00998,0.00337,8.06,0.00,0.168,497,336.2
42,2520.0,654,2454,0.22192,0.19885,0.58632,0.00000,0.01023,0.00354,8.06,0.00,0.168,508,343.2
43,2580.0,645,2513,0.22354,0.20085,0.59207,0.00000,0.01048,0.00370,8.06,0.00,0.168,500,333.6
