step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
16;0.171134;0.130385;0.127777;0.147813;0.147752
17;0.168442;0.132315;0.129669;0.156752;0.149932
17;0.168442;0.132315;0.129669;0.156752;0.149932
18;0.174090;0.134310;0.131623;0.152182;0.152182
18;0.174090;0.134310;0.131623;0.152182;0.152182
19;0.176207;0.136655;0.133922;0.154719;0.154832
20;0.177833;0.138357;0.135590;0.156752;0.156752
21;0.181365;0.140644;0.137831;0.159281;0.159335
22;0.183597;0.142270;0.139424;0.161168;0.161168
23;0.184898;0.144543;0.141652;0.163736;0.163736
24;0.186769;0.146405;0.143477;0.165836;0.165836
25;0.188802;0.148053;0.145092;0.167694;0.167694
26;0.190442;0.149584;0.146592;0.169420;0.169420
27;0.192537;0.151417;0.148389;0.171488;0.171488
28;0.201334;0.152725;0.149670;0.172961;0.172961
29;0.202725;0.154128;0.151046;0.176943;0.177813
29;0.205120;0.157012;0.153871;0.176943;0.177813
30;0.206921;0.158527;0.155356;0.178671;0.179524
31;0.208893;0.160123;0.156920;0.180659;0.181325
32;0.210834;0.161542;0.158311;0.182724;0.182927
33;0.212687;0.164017;0.160737;0.184540;0.185725
34;0.214042;0.165839;0.162522;0.186043;0.187782
35;0.215851;0.167121;0.163778;0.188018;0.189228
36;0.217692;0.168769;0.165394;0.190205;0.191089
37;0.219482;0.170977;0.167557;0.192442;0.193583
38;0.220875;0.173024;0.169564;0.194441;0.195896
38;0.220875;0.173024;0.169564;0.194441;0.195896
39;0.223084;0.175158;0.171655;0.196798;0.198307
40;0.222239;0.177140;0.173598;0.198522;0.200545
41;0.223331;0.178040;0.174479;0.200435;0.201554
42;0.224830;0.179205;0.175620;0.202300;0.202863
