step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,20,20,0.00336,0.00381,0.01142,0.00000,0.00001,0.00000,8.06,0.00,0.066,0,0.0
2,2.0,20,20,0.00336,0.00381,0.01142,0.00000,0.00002,0.00000,8.06,0.00,0.066,0,0.0
3,3.0,15,20,0.04664,0.00382,0.01142,0.00000,0.00004,0.00026,8.06,0.00,0.067,458,425.2
4,4.0,15,20,0.05980,0.00383,0.01142,0.00000,0.00007,0.00070,8.06,0.00,0.068,687,689.7
5,5.0,17,22,0.06261,0.00422,0.01255,0.00000,0.00010,0.00104,8.06,0.00,0.068,458,500.5
6,6.0,18,23,0.06280,0.00442,0.01311,0.00000,0.00014,0.00138,8.06,0.00,0.068,458,501.2
7,7.0,18,23,0.06284,0.00443,0.01311,0.00000,0.00019,0.00172,8.06,0.00,0.068,458,500.1
8,8.0,18,23,0.06287,0.00445,0.01311,0.00000,0.00024,0.00207,8.06,0.00,0.068,476,519.6
9,9.0,19,24,0.06307,0.00466,0.01367,0.00000,0.00029,0.00242,8.06,0.00,0.068,477,520.9
10,10.0,20,25,0.06328,0.00486,0.01423,0.00000,0.00036,0.00277,8.06,0.00,0.068,477,521.2
11,11.0,20,25,0.06332,0.00489,0.01423,0.00000,0.00042,0.00312,8.06,0.00,0.068,477,521.4
12,12.0,19,25,0.06336,0.00491,0.01423,0.00000,0.00050,0.00348,8.06,0.00,0.069,486,531.4
13,13.0,5,25,0.06340,0.00494,0.01423,0.00000,0.00057,0.00384,8.06,0.00,0.069,495,540.8
14,14.0,7,27,0.06378,0.00534,0.01535,0.00000,0.00066,0.00420,8.06,0.00,0.069,494,539.9
15,15.0,7,27,0.06382,0.00537,0.01535,0.00000,0.00074,0.00441,8.06,0.00,0.069,266,295.9
16,16.0,7,27,0.00502,0.00540,0.01535,0.00000,0.00083,0.00441,8.06,0.00,0.069,0,0.0
17,17.0,7,27,0.00505,0.00543,0.01535,0.00000,0.00093,0.00441,8.06,0.00,0.069,0,0.0
18,18.0,7,27,0.00508,0.00546,0.01535,0.00000,0.00103,0.00441,8.06,0.00,0.069,0,0.0
19,19.0,8,28,0.00527,0.00568,0.01591,0.00000,0.00114,0.00441,8.06,0.00,0.069,0,0.0
20,20.0,8,28,0.00531,0.00572,0.01591,0.00000,0.00124,0.00441,8.06,0.00,0.069,0,0.0
21,21.0,8,28,0.00534,0.00576,0.01591,0.00000,0.00136,0.00441,8.06,0.00,0.069,0,0.0
22,22.0,8,28,0.04106,0.00580,0.01591,0.00000,0.00147,0.00454,8.06,0.00,0.069,229,211.4
23,23.0,8,28,0.04007,0.00584,0.01591,0.00000,0.00159,0.00467,8.06,0.00,0.069,229,219.4
24,24.0,8,28,0.03978,0.00588,0.01591,0.00000,0.00172,0.00481,8.06,0.00,0.069,229,222.1
25,25.0,8,28,0.03939,0.00592,0.01591,0.00000,0.00185,0.00495,8.06,0.00,0.069,229,225.6
26,26.0,8,28,0.03915,0.00596,0.01591,0.00000,0.00198,0.00509,8.06,0.00,0.069,229,228.0
27,27.0,8,28,0.03913,0.00601,0.01591,0.00000,0.00211,0.00523,8.06,0.00,0.069,229,228.6
28,28.0,8,28,0.03915,0.00606,0.01591,0.00000,0.00225,0.00537,8.06,0.00,0.070,229,228.9
29,29.0,8,28,0.03918,0.00610,0.01591,0.00000,0.00239,0.00551,8.06,0.00,0.070,229,229.1
30,30.0,5,28,0.03922,0.00615,0.01591,0.00000,0.00254,0.00566,8.06,0.00,0.070,229,229.3
31,1860.0,0,28,0.03927,0.00622,0.01591,0.00000,0.00274,0.00580,8.06,0.00,0.071,229,229.4
32,1920.0,0,28,0.04110,0.00629,0.01591,0.00000,0.00296,0.00595,8.06,0.00,0.071,245,245.8
33,1980.0,2,30,0.00630,0.00674,0.01703,0.00000,0.00320,0.00595,8.06,0.00,0.071,0,0.0
34,2040.0,2,30,0.00637,0.00682,0.01703,0.00000,0.00344,0.00595,8.06,0.00,0.071,0,0.0
35,2100.0,0,30,0.04901,0.00691,0.01703,0.00000,0.00369,0.00607,8.06,0.00,0.071,225,207.4
36,2160.0,0,30,0.00652,0.00699,0.01703,0.00000,0.00394,0.00607,8.06,0.00,0.071,0,0.0
