step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.06] G6[0.06] G7[0.06] G9[0.06] G10[0.24] G23[0.35];0.68;0.54;0.77;0.56;0.51;0.00;0.71;0.00;0.0141;0.0139;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;G23[0.23] G26[0.11] G27[0.47] G33[0.23] G37[0.23] A10[0.23];0.53;0.16;0.77;0.46;0.48;0.00;0.77;0.00;0.0141;0.0139;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.19] G1[0.11] G2[0.19] G3[0.11] G4[0.19] G5[0.54];0.73;0.67;0.75;0.70;0.63;0.00;0.67;0.00;0.0141;0.0139;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.05] G6[0.05] G7[0.05] G9[0.05] G10[0.22] G23[0.31];0.67;0.52;0.75;0.50;0.50;0.00;0.69;0.00;0.0159;0.0158;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;G23[0.23] G26[0.11] G27[0.43] G33[0.21] G37[0.21] A10[0.23];0.55;0.15;0.76;0.44;0.48;0.00;0.76;0.00;0.0159;0.0158;1
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.18] G1[0.10] G2[0.18] G3[0.10] G4[0.18] G5[0.52];0.71;0.66;0.73;0.68;0.63;0.00;0.65;0.24;0.0159;0.0158;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.05] G6[0.05] G7[0.05] G9[0.05] G10[0.20] G23[0.28];0.65;0.48;0.74;0.49;0.50;0.00;0.67;0.02;0.0584;0.0162;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.02] R26[0.04] G2[0.02] G4[0.02] G5[0.03] G6[0.04];0.56;0.42;0.70;0.48;0.49;0.00;0.67;0.12;0.0584;0.0162;1
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.21] R26[0.08] G1[0.10] G2[0.21] G3[0.10] G4[0.21];0.79;0.74;0.86;0.77;0.63;0.00;0.77;0.24;0.0584;0.0162;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.05] G6[0.05] G7[0.05] G9[0.05] G10[0.23] G23[0.26];0.68;0.55;0.77;0.50;0.51;0.00;0.69;0.12;0.0619;0.0166;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.04] R26[0.08] G2[0.04] G4[0.04] G5[0.04] G6[0.08];0.59;0.49;0.70;0.49;0.50;0.00;0.66;0.12;0.0619;0.0166;1
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.24] R26[0.14] G1[0.10] G2[0.24] G3[0.10] G4[0.24];0.70;0.71;0.87;0.74;0.62;0.00;0.82;0.23;0.0619;0.0166;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.05] G5[0.01] G6[0.05] G7[0.05] G9[0.05] G12[0.01];0.70;0.57;0.79;0.53;0.51;0.00;0.70;0.12;0.0645;0.0106;1
4;4;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.03] R26[0.06] G1[0.01] G2[0.03] G3[0.01] G4[0.03];0.60;0.49;0.70;0.48;0.50;0.00;0.66;0.12;0.0645;0.0106;1
4;4;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.25] R26[0.18] G1[0.09] G2[0.25] G3[0.09] G4[0.25];0.69;0.70;0.87;0.75;0.62;0.00;0.85;0.23;0.0645;0.0106;1
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.06] G6[0.06] G7[0.06] G9[0.06] G10[0.24] G23[0.35];0.68;0.54;0.77;0.56;0.51;0.00;0.71;0.00;0.0141;0.0139;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;G23[0.23] G26[0.11] G27[0.47] G33[0.23] G37[0.23] A10[0.23];0.53;0.16;0.77;0.46;0.48;0.00;0.77;0.00;0.0141;0.0139;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.19] G1[0.11] G2[0.19] G3[0.11] G4[0.19] G5[0.54];0.73;0.67;0.75;0.70;0.63;0.00;0.67;0.00;0.0141;0.0139;1
0;0;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G40: G40: IF fire threat level is M AND asset exposure risk is VH AND suppression feasibility is VH THEN containment line 0.8, retardant drop 0.7, asset protection 0.7 (adaptation-born: generative (claude), gates G1-G4);3;3;G1[0.05] G6[0.05] G7[0.05] G9[0.05] G10[0.22] G23[0.20];0.68;0.53;0.77;0.49;0.51;0.00;0.69;0.00;0.0644;0.0139;1
0;0;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G40: G40: IF fire threat level is M AND asset exposure risk is VH AND suppression feasibility is VH THEN containment line 0.8, retardant drop 0.7, asset protection 0.7 (adaptation-born: generative (claude), gates G1-G4);3;3;R20[0.03] R26[0.06] G2[0.03] G4[0.03] G5[0.03] G6[0.06];0.59;0.45;0.68;0.46;0.50;0.00;0.65;0.00;0.0644;0.0139;1
0;0;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G40: G40: IF fire threat level is M AND asset exposure risk is VH AND suppression feasibility is VH THEN containment line 0.8, retardant drop 0.7, asset protection 0.7 (adaptation-born: generative (claude), gates G1-G4);3;3;R20[0.23] R26[0.16] G1[0.08] G2[0.23] G3[0.08] G4[0.23];0.76;0.72;0.86;0.76;0.61;0.00;0.80;0.00;0.0644;0.0139;1
5;5;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: high+gap) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;G1[0.06] G5[0.01] G6[0.06] G7[0.06] G9[0.06] G12[0.01];0.71;0.59;0.81;0.54;0.51;0.00;0.71;0.12;0.0644;0.0102;1
5;5;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: high+gap) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R20[0.03] R26[0.05] G1[0.01] G2[0.03] G3[0.01] G4[0.03];0.62;0.45;0.72;0.48;0.49;0.00;0.68;0.12;0.0644;0.0102;1
5;5;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: high+gap) → rejected (rejected at G3 (claude) | seed-base decision stands, its orders are applied);3;0;R20[0.26] R26[0.21] G1[0.09] G2[0.26] G3[0.09] G4[0.26];0.69;0.70;0.87;0.75;0.62;0.00;0.86;0.23;0.0644;0.0102;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.05] G5[0.01] G6[0.05] G7[0.05] G9[0.05] G12[0.01];0.70;0.59;0.80;0.53;0.51;0.00;0.70;0.12;0.0646;0.0100;1
6;6;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.02] R26[0.04] G1[0.02] G2[0.02] G3[0.02] G4[0.02];0.38;0.23;0.66;0.43;0.49;0.00;0.69;0.12;0.0646;0.0100;0
6;6;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.26] R26[0.22] G1[0.09] G2[0.26] G3[0.09] G4[0.26];0.68;0.70;0.87;0.75;0.62;0.00;0.86;0.23;0.0646;0.0100;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.06] G5[0.01] G6[0.06] G7[0.06] G9[0.06] G12[0.01];0.71;0.59;0.81;0.53;0.51;0.00;0.71;0.12;0.0645;0.0093;1
7;7;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.02] R26[0.03] G1[0.02] G2[0.02] G3[0.02] G4[0.02];0.38;0.21;0.67;0.44;0.49;0.00;0.71;0.12;0.0645;0.0093;0
7;7;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.27] R26[0.24] G1[0.09] G2[0.27] G3[0.09] G4[0.27];0.68;0.69;0.87;0.75;0.62;0.00;0.87;0.23;0.0645;0.0093;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;G1[0.06] G5[0.01] G6[0.06] G7[0.06] G9[0.06] G12[0.01];0.71;0.60;0.82;0.53;0.51;0.00;0.71;0.12;0.0647;0.0089;1
8;8;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.01] R26[0.03] G1[0.02] G2[0.01] G3[0.01] G4[0.01];0.38;0.19;0.68;0.44;0.49;0.00;0.72;0.12;0.0647;0.0089;0
8;8;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.27] R26[0.25] G1[0.09] G2[0.27] G3[0.09] G4[0.27];0.68;0.69;0.87;0.75;0.62;0.00;0.88;0.23;0.0647;0.0089;1
