step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.74;0.00;0.0000;0.0000;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.19] A1[0.54];0.00;0.19;0.00;0.48;0.32;0.00;0.89;0.00;0.0000;0.0000;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.01] A1[0.04];0.00;0.00;0.00;0.00;0.00;0.00;0.73;0.00;0.0000;0.0000;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.00;0.0000;0.0000;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.17] A1[0.49];0.00;0.17;0.00;0.43;0.29;0.00;0.90;0.00;0.0000;0.0000;1
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.01] A1[0.04];0.00;0.00;0.00;0.00;0.00;0.00;0.75;0.00;0.0000;0.0000;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.79;0.01;0.0316;0.0316;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.16] A1[0.45];0.00;0.16;0.00;0.39;0.27;0.00;0.91;0.06;0.0316;0.0316;1
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.01] A1[0.04];0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.12;0.0316;0.0316;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.01;0.0316;0.0316;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;R20[0.14] A1[0.41];0.00;0.14;0.00;0.37;0.25;0.00;0.92;0.06;0.0316;0.0316;1
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R20[0.01] A1[0.04];0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.12;0.0316;0.0316;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.82;0.01;0.0322;0.0322;1
