step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
2,2.0,15,15,0.02708,0.01542,0.04627,0.00000,0.00000,0.00000,8.27,0.00,0.159,108,1.2
3,3.0,20,20,0.03172,0.02041,0.06122,0.00000,0.00000,0.00001,8.27,0.00,0.159,108,1.2
4,4.0,25,25,0.04006,0.02531,0.07593,0.00000,0.00000,0.00012,8.27,0.00,0.159,300,27.7
5,5.0,31,31,0.04485,0.03109,0.09327,0.00000,0.00000,0.00025,8.27,0.00,0.159,329,34.3
6,6.0,34,34,0.04721,0.03394,0.10183,0.00000,0.00000,0.00041,8.27,0.00,0.159,343,39.1
7,7.0,37,37,0.04954,0.03677,0.11030,0.00000,0.00000,0.00059,8.27,0.00,0.159,354,42.6
8,8.0,42,42,0.05350,0.04141,0.12424,0.00000,0.00000,0.00077,8.27,0.00,0.159,365,46.0
9,9.0,46,46,0.05655,0.04508,0.13523,0.00000,0.00000,0.00099,8.27,0.00,0.159,386,51.7
10,10.0,46,46,0.05648,0.04508,0.13523,0.00000,0.00000,0.00121,8.27,0.00,0.159,398,55.4
11,11.0,49,49,0.05880,0.04780,0.14339,0.00000,0.00000,0.00145,8.27,0.00,0.159,398,56.0
12,12.0,53,53,0.06193,0.05138,0.15414,0.00000,0.00000,0.00169,8.27,0.00,0.159,409,59.0
13,13.0,54,54,0.06281,0.05227,0.15681,0.00000,0.00000,0.00194,8.27,0.00,0.159,293,60.2
14,14.0,56,56,0.06436,0.05404,0.16212,0.00000,0.00000,0.00220,8.27,0.00,0.159,295,61.0
15,15.0,59,59,0.06669,0.05667,0.17002,0.00000,0.00000,0.00246,8.27,0.00,0.160,302,63.3
16,16.0,62,62,0.06892,0.05928,0.17785,0.00000,0.00000,0.00275,8.27,0.00,0.160,315,67.4
17,17.0,62,62,0.06893,0.05928,0.17785,0.00000,0.00000,0.00304,8.27,0.00,0.160,326,70.2
18,18.0,63,63,0.06970,0.06015,0.18044,0.00000,0.00000,0.00334,8.27,0.00,0.160,326,70.3
19,19.0,65,65,0.07122,0.06187,0.18560,0.00000,0.00000,0.00364,8.27,0.00,0.160,334,72.0
20,20.0,65,65,0.07124,0.06187,0.18560,0.00000,0.00000,0.00395,8.27,0.00,0.160,341,74.1
21,21.0,65,65,0.07126,0.06187,0.18560,0.00000,0.00000,0.00426,8.27,0.00,0.160,341,74.1
22,22.0,65,65,0.07128,0.06187,0.18560,0.00000,0.00000,0.00457,8.27,0.00,0.160,341,74.0
23,23.0,65,65,0.07131,0.06187,0.18560,0.00000,0.00000,0.00488,8.27,0.00,0.160,341,74.0
24,24.0,66,66,0.07209,0.06272,0.18817,0.00000,0.00000,0.00519,8.27,0.00,0.160,341,73.9
25,25.0,68,68,0.07362,0.06443,0.19328,0.00000,0.00000,0.00551,8.27,0.00,0.161,342,74.3
26,26.0,68,68,0.07362,0.06443,0.19328,0.00000,0.00000,0.00583,8.27,0.00,0.161,357,78.0
27,27.0,69,69,0.07440,0.06528,0.19583,0.00000,0.00000,0.00616,8.27,0.00,0.161,357,77.9
28,28.0,69,69,0.07444,0.06528,0.19583,0.00000,0.00000,0.00649,8.27,0.00,0.161,358,78.3
29,29.0,69,69,0.07447,0.06528,0.19583,0.00000,0.00000,0.00682,8.27,0.00,0.161,358,78.2
30,30.0,69,69,0.07450,0.06528,0.19583,0.00000,0.00000,0.00715,8.27,0.00,0.161,358,78.1
31,31.0,69,69,0.07453,0.06528,0.19583,0.00000,0.00000,0.00748,8.27,0.00,0.161,358,78.0
32,32.0,69,69,0.07456,0.06528,0.19583,0.00000,0.00000,0.00780,8.27,0.00,0.161,358,77.9
33,33.0,69,69,0.07460,0.06528,0.19583,0.00000,0.00000,0.00813,8.27,0.00,0.161,358,77.8
34,34.0,69,69,0.07463,0.06528,0.19583,0.00000,0.00000,0.00846,8.27,0.00,0.161,358,77.7
35,35.0,70,70,0.07541,0.06612,0.19836,0.00000,0.00000,0.00878,8.27,0.00,0.161,358,77.6
36,36.0,70,70,0.07544,0.06612,0.19836,0.00000,0.00000,0.00913,8.27,0.00,0.161,378,81.7
37,37.0,70,70,0.07547,0.06612,0.19836,0.00000,0.00000,0.00947,8.27,0.00,0.161,378,81.6
38,38.0,70,70,0.07550,0.06612,0.19836,0.00000,0.00000,0.00981,8.27,0.00,0.162,378,81.5
39,39.0,70,70,0.07554,0.06612,0.19836,0.00000,0.00000,0.01015,8.27,0.00,0.162,378,81.4
40,40.0,70,70,0.07557,0.06612,0.19836,0.00000,0.00000,0.01049,8.27,0.00,0.162,378,81.3
41,41.0,70,70,0.07560,0.06612,0.19836,0.00000,0.00000,0.01083,8.27,0.00,0.162,378,81.1
42,42.0,70,70,0.07564,0.06612,0.19836,0.00000,0.00000,0.01118,8.27,0.00,0.162,378,81.0
43,43.0,70,70,0.07564,0.06612,0.19836,0.00000,0.00000,0.01152,8.27,0.00,0.162,378,81.2
44,44.0,70,70,0.07564,0.06612,0.19836,0.00000,0.00000,0.01186,8.27,0.00,0.162,378,81.4
45,45.0,70,70,0.07567,0.06612,0.19836,0.00000,0.00000,0.01220,8.27,0.00,0.162,378,81.3
46,46.0,70,70,0.07569,0.06612,0.19836,0.00000,0.00000,0.01254,8.27,0.00,0.162,378,81.3
47,47.0,70,70,0.07571,0.06612,0.19836,0.00000,0.00000,0.01288,8.27,0.00,0.162,378,81.3
48,48.0,70,70,0.07573,0.06612,0.19836,0.00000,0.00000,0.01322,8.27,0.00,0.162,378,81.4
49,49.0,70,70,0.07575,0.06612,0.19836,0.00000,0.00000,0.01357,8.27,0.00,0.162,378,81.4
50,50.0,70,70,0.07576,0.06612,0.19836,0.00000,0.00000,0.01391,8.27,0.00,0.162,378,81.5
51,51.0,70,70,0.07578,0.06612,0.19836,0.00000,0.00000,0.01425,8.27,0.00,0.162,378,81.5
52,52.0,70,70,0.07579,0.06612,0.19836,0.00000,0.00000,0.01459,8.27,0.00,0.162,378,81.6
53,53.0,70,70,0.07581,0.06612,0.19836,0.00000,0.00000,0.01494,8.27,0.00,0.162,378,81.7
54,54.0,70,70,0.07582,0.06612,0.19836,0.00000,0.00000,0.01528,8.27,0.00,0.162,378,81.7
55,55.0,70,70,0.07584,0.06612,0.19836,0.00000,0.00000,0.01562,8.27,0.00,0.162,378,81.7
56,56.0,68,70,0.07587,0.06612,0.19836,0.00000,0.00000,0.01597,8.27,0.00,0.162,378,81.7
57,57.0,65,70,0.07591,0.06612,0.19836,0.00000,0.00000,0.01631,8.27,0.00,0.162,378,81.1
58,58.0,62,70,0.07596,0.06612,0.19836,0.00000,0.00000,0.01664,8.27,0.00,0.162,372,79.3
59,59.0,64,73,0.07825,0.06864,0.20592,0.00000,0.00000,0.01696,8.27,0.00,0.162,368,77.0
60,60.0,61,73,0.07811,0.06864,0.20592,0.00000,0.00000,0.01732,8.27,0.00,0.163,383,84.7
61,61.0,61,73,0.07833,0.06864,0.20592,0.00000,0.00000,0.01764,8.27,0.00,0.163,366,76.2
62,62.0,61,73,0.07836,0.06864,0.20592,0.00000,0.00000,0.01796,8.27,0.00,0.163,366,76.2
63,63.0,61,73,0.07844,0.06864,0.20592,0.00000,0.00000,0.01827,8.27,0.00,0.163,366,75.6
64,64.0,61,73,0.07851,0.06864,0.20592,0.00000,0.00000,0.01859,8.27,0.00,0.163,366,75.2
65,65.0,61,73,0.07858,0.06864,0.20592,0.00000,0.00000,0.01890,8.27,0.00,0.163,366,74.8
66,66.0,61,73,0.07864,0.06864,0.20592,0.00000,0.00000,0.01921,8.27,0.00,0.163,366,74.5
67,67.0,61,73,0.07869,0.06864,0.20592,0.00000,0.00000,0.01952,8.27,0.00,0.163,366,74.2
68,68.0,61,73,0.07874,0.06864,0.20592,0.00000,0.00000,0.01983,8.27,0.00,0.163,366,73.9
69,69.0,61,73,0.07878,0.06864,0.20592,0.00000,0.00000,0.02014,8.27,0.00,0.163,366,73.6
70,70.0,62,74,0.07956,0.06948,0.20843,0.00000,0.00000,0.02045,8.27,0.00,0.163,366,73.4
71,71.0,63,75,0.08032,0.07031,0.21092,0.00000,0.00000,0.02076,8.27,0.00,0.163,368,74.6
72,72.0,67,79,0.08323,0.07361,0.22083,0.00000,0.00000,0.02103,8.27,0.00,0.163,369,64.4
73,73.0,81,93,0.07607,0.08484,0.25453,0.00000,0.00000,0.02103,8.27,0.00,0.163,0,0.0
74,74.0,81,93,0.07607,0.08484,0.25453,0.00000,0.00000,0.02103,8.27,0.00,0.163,0,0.0
75,75.0,81,93,0.07607,0.08484,0.25453,0.00000,0.00000,0.02103,8.27,0.00,0.163,0,0.0
76,76.0,81,93,0.07607,0.08484,0.25453,0.00000,0.00000,0.02103,8.27,0.00,0.163,0,0.0
77,77.0,81,93,0.07607,0.08484,0.25453,0.00000,0.00000,0.02103,8.27,0.00,0.163,0,0.0
78,78.0,81,93,0.07607,0.08484,0.25453,0.00000,0.00000,0.02103,8.27,0.00,0.163,0,0.0
79,79.0,81,93,0.07607,0.08484,0.25453,0.00000,0.00000,0.02103,8.27,0.00,0.163,0,0.0
80,80.0,81,93,0.07607,0.08484,0.25453,0.00000,0.00000,0.02103,8.27,0.00,0.163,0,0.0
81,81.0,81,93,0.07607,0.08484,0.25453,0.00000,0.00000,0.02103,8.27,0.00,0.163,0,0.0
82,82.0,81,93,0.07607,0.08484,0.25453,0.00000,0.00000,0.02103,8.27,0.00,0.163,0,0.0
83,83.0,75,93,0.09299,0.08484,0.25453,0.00000,0.00000,0.02139,8.27,0.00,0.163,399,87.0
84,84.0,75,93,0.09314,0.08484,0.25453,0.00000,0.00000,0.02172,8.27,0.00,0.163,383,79.6
85,85.0,75,93,0.09317,0.08484,0.25453,0.00000,0.00000,0.02206,8.27,0.00,0.163,383,79.5
86,86.0,75,93,0.09324,0.08484,0.25453,0.00000,0.00000,0.02239,8.27,0.00,0.163,383,79.1
87,87.0,75,93,0.09330,0.08484,0.25453,0.00000,0.00000,0.02272,8.27,0.00,0.163,383,78.7
88,88.0,75,93,0.09336,0.08484,0.25453,0.00000,0.00000,0.02305,8.27,0.00,0.163,383,78.3
89,89.0,75,93,0.09341,0.08484,0.25453,0.00000,0.00000,0.02337,8.27,0.00,0.163,383,78.0
90,90.0,75,93,0.09346,0.08484,0.25453,0.00000,0.00000,0.02370,8.27,0.00,0.163,383,77.7
91,91.0,75,93,0.09351,0.08484,0.25453,0.00000,0.00000,0.02402,8.27,0.00,0.163,383,77.5
92,92.0,75,93,0.09355,0.08484,0.25453,0.00000,0.00000,0.02435,8.27,0.00,0.163,383,77.2
93,93.0,75,93,0.09359,0.08484,0.25453,0.00000,0.00000,0.02467,8.27,0.00,0.163,383,77.0
94,94.0,75,93,0.09359,0.08484,0.25453,0.00000,0.00000,0.02495,8.27,0.00,0.163,383,68.2
95,95.0,75,93,0.09362,0.08484,0.25453,0.00000,0.00000,0.02523,8.27,0.00,0.163,383,68.0
96,96.0,75,93,0.09365,0.08484,0.25453,0.00000,0.00000,0.02551,8.27,0.00,0.163,383,67.8
97,97.0,75,93,0.09368,0.08484,0.25453,0.00000,0.00000,0.02579,8.27,0.00,0.163,383,67.6
98,98.0,75,93,0.09371,0.08484,0.25453,0.00000,0.00000,0.02607,8.27,0.00,0.163,383,67.5
99,99.0,75,93,0.09374,0.08484,0.25453,0.00000,0.00000,0.02635,8.27,0.00,0.163,383,67.3
100,100.0,75,93,0.09377,0.08484,0.25453,0.00000,0.00000,0.02663,8.27,0.00,0.163,383,67.2
101,101.0,75,93,0.09380,0.08484,0.25453,0.00000,0.00000,0.02690,8.27,0.00,0.163,383,67.0
102,102.0,75,93,0.09383,0.08484,0.25453,0.00000,0.00000,0.02718,8.27,0.00,0.163,383,66.9
103,103.0,75,93,0.09386,0.08484,0.25453,0.00000,0.00000,0.02746,8.27,0.00,0.163,383,66.7
104,104.0,75,93,0.09389,0.08484,0.25453,0.00000,0.00000,0.02773,8.27,0.00,0.163,383,66.6
105,105.0,75,93,0.09392,0.08484,0.25453,0.00000,0.00000,0.02801,8.27,0.00,0.163,383,66.5
106,106.0,75,93,0.09395,0.08484,0.25453,0.00000,0.00000,0.02828,8.27,0.00,0.163,383,66.4
107,107.0,75,93,0.09398,0.08484,0.25453,0.00000,0.00000,0.02855,8.27,0.00,0.163,383,66.2
108,108.0,75,93,0.09400,0.08484,0.25453,0.00000,0.00000,0.02883,8.27,0.00,0.163,383,66.1
109,109.0,75,93,0.09403,0.08484,0.25453,0.00000,0.00000,0.02910,8.27,0.00,0.163,383,66.0
110,110.0,75,93,0.09406,0.08484,0.25453,0.00000,0.00000,0.02937,8.27,0.00,0.163,383,65.9
111,111.0,75,93,0.09409,0.08484,0.25453,0.00000,0.00000,0.02965,8.27,0.00,0.163,383,65.8
112,112.0,75,93,0.09412,0.08484,0.25453,0.00000,0.00000,0.02992,8.27,0.00,0.163,383,65.6
113,113.0,75,93,0.09415,0.08484,0.25453,0.00000,0.00000,0.03019,8.27,0.00,0.163,383,65.5
114,114.0,75,93,0.09418,0.08484,0.25453,0.00000,0.00000,0.03046,8.27,0.00,0.163,383,65.4
115,115.0,75,93,0.09421,0.08484,0.25453,0.00000,0.00000,0.03073,8.27,0.00,0.163,383,65.3
116,116.0,75,93,0.09423,0.08484,0.25453,0.00000,0.00000,0.03100,8.27,0.00,0.163,383,65.2
117,117.0,75,93,0.09426,0.08484,0.25453,0.00000,0.00000,0.03127,8.27,0.00,0.163,383,65.1
118,118.0,75,93,0.09429,0.08484,0.25453,0.00000,0.00000,0.03154,8.27,0.00,0.163,383,65.0
119,119.0,75,93,0.09432,0.08484,0.25453,0.00000,0.00000,0.03181,8.27,0.00,0.163,383,64.9
120,120.0,75,93,0.09435,0.08484,0.25453,0.00000,0.00000,0.03207,8.27,0.00,0.163,383,64.7
121,121.0,75,93,0.09438,0.08484,0.25453,0.00000,0.00000,0.03234,8.27,0.00,0.163,383,64.6
122,122.0,75,93,0.09440,0.08484,0.25453,0.00000,0.00000,0.03261,8.27,0.00,0.163,383,64.5
123,123.0,75,93,0.09443,0.08484,0.25453,0.00000,0.00000,0.03287,8.27,0.00,0.163,383,64.4
124,124.0,75,93,0.09446,0.08484,0.25453,0.00000,0.00000,0.03314,8.27,0.00,0.163,383,64.3
125,125.0,75,93,0.09449,0.08484,0.25453,0.00000,0.00000,0.03340,8.27,0.00,0.163,383,64.2
126,126.0,75,93,0.09452,0.08484,0.25453,0.00000,0.00000,0.03367,8.27,0.00,0.163,383,64.1
127,127.0,75,93,0.09454,0.08484,0.25453,0.00000,0.00000,0.03393,8.27,0.00,0.163,383,64.0
128,128.0,75,93,0.09457,0.08484,0.25453,0.00000,0.00000,0.03420,8.27,0.00,0.163,383,63.9
129,129.0,75,93,0.09460,0.08484,0.25453,0.00000,0.00000,0.03446,8.27,0.00,0.163,383,63.8
130,130.0,75,93,0.09463,0.08484,0.25453,0.00000,0.00000,0.03472,8.27,0.00,0.163,383,63.7
131,131.0,75,93,0.09465,0.08484,0.25453,0.00000,0.00000,0.03499,8.27,0.00,0.163,383,63.6
132,132.0,75,93,0.09468,0.08484,0.25453,0.00000,0.00000,0.03525,8.27,0.00,0.163,383,63.5
133,133.0,75,93,0.09471,0.08484,0.25453,0.00000,0.00000,0.03551,8.27,0.00,0.163,383,63.4
134,134.0,75,93,0.09474,0.08484,0.25453,0.00000,0.00000,0.03577,8.27,0.00,0.163,383,63.3
135,135.0,75,93,0.09476,0.08484,0.25453,0.00000,0.00000,0.03603,8.27,0.00,0.163,383,63.2
136,136.0,75,93,0.09479,0.08484,0.25453,0.00000,0.00000,0.03629,8.27,0.00,0.163,383,63.1
137,137.0,75,93,0.09482,0.08484,0.25453,0.00000,0.00000,0.03655,8.27,0.00,0.163,383,63.0
138,138.0,75,93,0.09485,0.08484,0.25453,0.00000,0.00000,0.03681,8.27,0.00,0.163,383,62.9
139,139.0,75,93,0.09487,0.08484,0.25453,0.00000,0.00000,0.03707,8.27,0.00,0.163,383,62.7
140,140.0,75,93,0.09490,0.08484,0.25453,0.00000,0.00000,0.03733,8.27,0.00,0.163,383,62.6
141,141.0,75,93,0.09493,0.08484,0.25453,0.00000,0.00000,0.03759,8.27,0.00,0.163,383,62.5
142,142.0,75,93,0.09495,0.08484,0.25453,0.00000,0.00000,0.03785,8.27,0.00,0.163,383,62.4
143,143.0,75,93,0.09498,0.08484,0.25453,0.00000,0.00000,0.03810,8.27,0.00,0.163,383,62.3
144,144.0,75,93,0.09501,0.08484,0.25453,0.00000,0.00000,0.03836,8.27,0.00,0.163,383,62.2
145,145.0,75,93,0.09503,0.08484,0.25453,0.00000,0.00000,0.03862,8.27,0.00,0.163,383,62.1
