step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.063151;0.289463
0;0.223888;0.223888;0.212694;0.063151;0.289463
1;0.227257;0.227257;0.215894;0.287321;0.287321
2;0.230229;0.230229;0.218717;0.287321;0.287321
3;0.220790;0.232827;0.221186;0.280317;0.291713
4;0.088200;0.231472;0.219898;0.280317;0.291713
5;0.060850;0.232829;0.221188;0.075684;0.289986
6;0.058653;0.233014;0.221363;0.040673;0.080013
6;0.058604;0.233014;0.221363;0.040673;0.080013
7;0.055578;0.071300;0.067735;0.063151;0.289463
8;0.056386;0.070553;0.067026;0.063151;0.289463
9;0.057360;0.070312;0.066796;0.063151;0.289463
10;0.058123;0.070640;0.067108;0.040673;0.077557
11;0.058878;0.234729;0.222992;0.040673;0.077557
12;0.059714;0.077327;0.073461;0.040673;0.077557
13;0.060553;0.076006;0.072206;0.040673;0.077557
14;0.061393;0.075200;0.071440;0.040673;0.077557
15;0.062234;0.076052;0.072249;0.040673;0.077557
16;0.063080;0.236942;0.225095;0.040673;0.077557
17;0.063920;0.081589;0.077509;0.040673;0.077557
18;0.064762;0.081354;0.077287;0.040673;0.077557
19;0.065603;0.081109;0.077053;0.040673;0.077557
20;0.066445;0.081405;0.077335;0.040673;0.079403
21;0.067291;0.240433;0.228411;0.040673;0.079403
22;0.068131;0.085824;0.081533;0.040673;0.079403
23;0.068972;0.086669;0.082335;0.040673;0.079403
24;0.069812;0.085337;0.081070;0.040673;0.079403
25;0.070653;0.085630;0.081348;0.040673;0.079403
26;0.071498;0.240482;0.228458;0.040673;0.079403
27;0.072336;0.091116;0.086560;0.040673;0.079403
28;0.073175;0.090886;0.086341;0.040673;0.079403
29;0.074015;0.090645;0.086113;0.040673;0.079403
30;0.074854;0.090393;0.085873;0.040673;0.080013
31;0.075697;0.244235;0.232024;0.040673;0.080013
32;0.076543;0.096386;0.091567;0.040673;0.080013
33;0.077381;0.095093;0.090339;0.040673;0.080013
34;0.078218;0.094851;0.090109;0.040673;0.080013
35;0.079060;0.248452;0.236029;0.040673;0.080013
36;0.079895;0.100277;0.095264;0.040673;0.080013
37;0.080731;0.099527;0.094551;0.040673;0.080013
38;0.081567;0.098211;0.093300;0.040673;0.080013
39;0.082403;0.097956;0.093058;0.040673;0.080013
40;0.083244;0.251680;0.239096;0.040673;0.284691
41;0.084078;0.106038;0.100736;0.040673;0.284691
42;0.084913;0.104251;0.099038;0.040673;0.284691
43;0.085752;0.254422;0.241701;0.040673;0.284691
44;0.086585;0.177816;0.168925;0.040673;0.284691
45;0.087419;0.107290;0.101926;0.040673;0.284691
46;0.088253;0.105451;0.100179;0.040673;0.284691
47;0.089092;0.259116;0.246160;0.040673;0.284691
48;0.089924;0.112409;0.106789;0.040673;0.284691
49;0.090758;0.266148;0.252840;0.040673;0.284691
